# Wavelength  (nm), QE (%)
532.650155, 40.679940
534.527471, 40.695071
536.396928, 40.704006
538.258129, 40.706687
540.110675, 40.703058
541.954165, 40.693066
543.788203, 40.676661
545.612387, 40.653797
547.426320, 40.624430
549.229602, 40.588519
551.021834, 40.546029
552.802618, 40.496925
554.571554, 40.441177
556.328242, 40.378759
558.072285, 40.309648
559.803283, 40.233826
561.520837, 40.151275
563.224548, 40.061985
564.914016, 39.965949
566.588844, 39.863161
568.248632, 39.753623
569.892980, 39.637338
571.521490, 39.514314
573.133763, 39.384564
574.729400, 39.248103
576.308001, 39.104953
577.869168, 38.955137
579.412502, 38.798685
579.412502, 38.798685
580.944440, 38.638950
582.471743, 38.479262
583.994231, 38.319610
585.511724, 38.159988
587.024041, 38.000388
588.531004, 37.840802
590.032430, 37.681222
591.528142, 37.521641
593.017957, 37.362053
594.501697, 37.202450
595.979180, 37.042825
597.450228, 36.883173
598.914659, 36.723487
600.372294, 36.563761
601.822953, 36.403988
603.266455, 36.244164
604.702621, 36.084283
606.131269, 35.924339
607.552221, 35.764328
608.965296, 35.604244
610.370313, 35.444082
611.767093, 35.283839
613.155456, 35.123510
614.535222, 34.963090
615.906210, 34.802575
617.268240, 34.641963
618.621132, 34.481249
619.964706, 34.320429
621.298782, 34.159501
622.623180, 33.998462
623.937720, 33.837308
625.242221, 33.676037
626.536504, 33.514647
627.820388, 33.353134
629.093693, 33.191498
630.356240, 33.029737
631.607847, 32.867847
632.848335, 32.705829
634.077524, 32.543680
635.295234, 32.381399
636.501284, 32.218986
637.695494, 32.056439
638.877685, 31.893758
640.047676, 31.730943
641.205287, 31.567993
642.350337, 31.404907
643.482648, 31.241687
644.602038, 31.078333
645.708328, 30.914844
646.801337, 30.751222
647.880886, 30.587467
648.946794, 30.423580
649.998881, 30.259563
651.036967, 30.095416
652.060871, 29.931142
653.070415, 29.766741
654.065417, 29.602216
655.045698, 29.437569
656.011077, 29.272802
656.961374, 29.107918
657.896409, 28.942918
658.816003, 28.777805
659.719974, 28.612583
660.608143, 28.447254
661.480330, 28.281822
662.336354, 28.116290
663.176036, 27.950661
663.999195, 27.784939
664.805652, 27.619128
665.595225, 27.453231
666.367736, 27.287254
667.123003, 27.121200
667.860847, 26.955074
668.581088, 26.788880
669.283545, 26.622623
669.968038, 26.456308
670.634388, 26.289940
671.282414, 26.123525
671.911936, 25.957066
672.522774, 25.790571
673.114748, 25.624044
673.687677, 25.457492
674.241382, 25.290919
674.775682, 25.124333
675.290398, 24.957740
675.785349, 24.791144
676.260355, 24.624554
676.715236, 24.457976
677.149812, 24.291416
677.563902, 24.124880
677.957327, 23.958377
678.329907, 23.791913
678.681461, 23.625494
679.011809, 23.459129
679.320772, 23.292825
679.608168, 23.126589
679.873819, 22.960428
680.117543, 22.794351
680.339161, 22.628365
680.339161, 22.628365
680.552460, 22.459554
680.770934, 22.285098
680.994494, 22.105082
681.223049, 21.919596
681.456509, 21.728737
681.694784, 21.532607
681.937784, 21.331314
682.185419, 21.124973
682.437599, 20.913704
682.694234, 20.697631
682.955234, 20.476885
683.220509, 20.251603
683.489969, 20.021927
683.763523, 19.788002
684.041083, 19.549979
684.322557, 19.308015
684.607856, 19.062270
684.896889, 18.812907
685.189567, 18.560095
685.485800, 18.304007
685.785497, 18.044818
686.088569, 17.782707
686.394926, 17.517855
686.704477, 17.250448
687.017132, 16.980673
687.332802, 16.708720
687.651396, 16.434778
687.972825, 16.159043
688.296998, 15.881707
688.623825, 15.602967
688.953217, 15.323018
689.285082, 15.042058
689.619332, 14.760283
689.955877, 14.477889
690.294625, 14.195074
690.635488, 13.912033
690.978374, 13.628961
691.323195, 13.346049
691.669859, 13.063492
692.018278, 12.781477
692.368361, 12.500193
692.720017, 12.219824
693.073158, 11.940554
693.427692, 11.662561
693.783530, 11.386021
694.140582, 11.111107
694.498758, 10.837987
694.857967, 10.566827
695.218120, 10.297786
695.579127, 10.031021
695.940898, 9.766683
696.303342, 9.504918
696.666369, 9.245868
697.029891, 8.989670
697.393815, 8.736454
697.758054, 8.486345
698.122515, 8.239463
698.487110, 7.995922
698.851749, 7.755830
699.216341, 7.519289
699.580796, 7.286396
699.945024, 7.057240
700.308936, 6.831904
700.672441, 6.610467
701.035449, 6.393000
701.397871, 6.179567
701.759615, 5.970228
702.120593, 5.765036
702.480713, 5.564036
702.839887, 5.367270
703.198024, 5.174771
703.555033, 4.986568
703.910826, 4.802684
704.265311, 4.623134
704.618400, 4.447929
704.970001, 4.277075
705.320025, 4.110570
705.668382, 3.948411
706.014982, 3.790585
706.359734, 3.637077
706.702549, 3.487865
707.043337, 3.342924
707.382007, 3.202224
707.718470, 3.065731
708.052635, 2.933405
708.384413, 2.805203
708.713714, 2.681080
709.040447, 2.560984
709.364522, 2.444863
709.685850, 2.332659
710.004340, 2.224311
710.319903, 2.119759
710.632447, 2.018936
710.941884, 1.921774
711.248124, 1.828204
711.551075, 1.738153
711.850649, 1.651549
712.146755, 1.568314
712.439303, 1.488374
712.439303, 1.488374
712.728324, 1.412413
713.013914, 1.340964
713.296084, 1.273734
713.574845, 1.210453
713.850205, 1.150864
714.122177, 1.094734
714.390769, 1.041841
714.655991, 0.991981
714.917855, 0.944963
715.176370, 0.900609
715.431547, 0.858754
715.683394, 0.819241
715.931924, 0.781928
716.177145, 0.746678
716.419069, 0.713367
716.657705, 0.681877
716.893063, 0.652097
717.125154, 0.623926
717.353987, 0.597266
717.579574, 0.572030
717.801923, 0.548131
718.021046, 0.525493
718.236952, 0.504041
718.449652, 0.483707
718.659156, 0.464426
718.865473, 0.446138
719.068615, 0.428785
719.268591, 0.412316
719.465412, 0.396680
719.659087, 0.381831
719.849627, 0.367725
720.037042, 0.354320
720.221343, 0.341578
720.402538, 0.329463
720.580640, 0.317941
720.755657, 0.306980
720.927599, 0.296550
721.096478, 0.286622
721.262304, 0.277170
721.425085, 0.268168
721.584833, 0.259595
721.741558, 0.251426
721.895270, 0.243642
722.045979, 0.236222
722.193695, 0.229149
722.338429, 0.222404
722.480190, 0.215972
722.618989, 0.209837
722.754837, 0.203984
722.887742, 0.198400
723.017715, 0.193071
723.144768, 0.187986
723.268908, 0.183132
723.390148, 0.178499
723.508497, 0.174077
723.623965, 0.169856
723.736562, 0.165827
723.846299, 0.161980
723.953185, 0.158309
724.057231, 0.154805
724.158448, 0.151460
724.256845, 0.148269
724.352432, 0.145225
724.445220, 0.142320
724.535218, 0.139551
724.622438, 0.136910
724.706888, 0.134394
724.788580, 0.131997
724.867523, 0.129714
724.943728, 0.127541
725.017205, 0.125475
725.087964, 0.123510
725.156015, 0.121645
725.221368, 0.119874
725.284034, 0.118196
725.344022, 0.116606
725.401343, 0.115103
725.456008, 0.113683
725.508025, 0.112344
725.557406, 0.111084
725.604161, 0.109900
725.648299, 0.108791
725.689831, 0.107755
725.728767, 0.106789
725.765118, 0.105892
725.798893, 0.105064
725.830102, 0.104301
725.858756, 0.103604
725.884865, 0.102971
725.908440, 0.102401
725.929489, 0.101893
725.948025, 0.101446
725.964055, 0.101061
725.977592, 0.100735
725.988644, 0.100469
725.997223, 0.100263
726.003338, 0.100115
726.007000, 0.100027
726.008218, 0.099997
