# Wavelength (nm), Transmission (%)
400.70575,	94.50770
400.47938,	93.68324
401.15850,	95.28637
401.98853,	96.09556
402.29036,	96.52307
403.42222,	95.24056
404.32771,	94.78253
405.23321,	95.60699
406.59144,	96.31695
407.87422,	94.99628
409.08154,	94.72145
409.83612,	95.54592
411.11890,	96.36275
412.02439,	95.46958
412.47713,	94.73672
413.83537,	94.25578
414.74086,	95.24056
416.09910,	96.01923
417.45734,	94.91994
418.81557,	94.62221
419.72106,	95.60699
421.07930,	96.22534
421.98479,	95.28637
422.43754,	94.55351
423.79577,	94.11837
424.70126,	95.05735
426.05950,	95.81311
427.19136,	94.73672
427.64411,	94.00386
428.77597,	93.59163
430.05875,	94.62985
431.49245,	95.76730
432.85068,	94.69092
434.20892,	93.88935
435.56716,	94.82833
436.92539,	95.67570
438.28363,	94.50770
439.18912,	93.50002
440.54736,	93.68324
441.07556,	94.44663
442.28288,	95.63753
442.58471,	95.97342
443.71658,	95.05735
444.62207,	93.95806
445.98030,	93.50002
447.33854,	94.69092
448.69678,	95.44668
450.05501,	94.69092
451.41325,	94.02677
452.77149,	94.64511
454.12972,	95.40088
455.48796,	94.87413
456.39345,	94.09547
457.75169,	93.72904
459.10993,	94.55351
460.46816,	95.19476
461.82640,	94.50770
463.18464,	93.70614
464.54287,	93.95806
465.44836,	94.69092
466.80660,	95.21766
468.16484,	94.37029
469.52307,	93.31681
470.88131,	93.45422
471.78680,	94.14127
473.14504,	94.85123
474.50327,	94.27869
475.40876,	93.40842
476.76700,	92.95038
478.12524,	93.59163
479.48347,	94.50770
480.84171,	94.27869
481.74720,	93.40842
483.10544,	92.33203
484.46368,	92.53815
485.36917,	93.22520
486.72740,	94.11837
488.08564,	93.77484
488.99113,	92.90457
490.34937,	92.03431
491.70760,	92.30913
492.61310,	93.17940
493.97133,	94.07257
495.32957,	93.91226
496.23506,	93.22520
497.59330,	92.42364
498.95153,	92.90457
499.85702,	93.72904
501.21526,	94.73672
502.57350,	94.50770
503.47899,	93.59163
504.38448,	92.76716
505.74272,	92.42364
507.10095,	93.36261
508.00644,	94.27869
509.36468,	94.80543
510.72292,	94.09547
511.62841,	93.04199
512.98665,	92.24042
514.34488,	92.72136
515.25037,	93.68324
516.38224,	94.72145
517.74047,	94.90467
518.87234,	93.95806
519.77783,	92.85877
521.13606,	91.96560
522.49430,	92.53815
523.39979,	93.59163
524.30528,	94.64511
525.66352,	95.03445
527.02176,	94.04967
527.47450,	93.27100
528.37999,	92.49234
529.73823,	92.08011
531.09647,	93.04199
532.00196,	94.00386
532.45470,	94.78253
533.81294,	95.51538
535.17118,	94.78253
535.62392,	94.00386
536.52941,	93.04199
537.88765,	92.08011
539.47226,	92.76716
540.15138,	93.77484
541.05687,	94.87413
542.41511,	95.76730
543.77334,	95.05735
544.67883,	93.95806
545.13158,	93.17940
546.48982,	92.21752
548.07442,	92.61449
