# Wavelength (nm), Transmission (%)
#Edmund optics stock number: 69-889
417.36065336423724, 0.8553105483638603
421.1599121808405, 1.9167808113111704
426.2043341133619, 1.3445478712037584
429.6078251238457, 1.7267645296724368
433.676317236402, 0.717712551315131
438.43629930732175, 0.7941558830088553
442.97995571853124, 1.833785194043685
443.8916956116111, 2.323022516883583
447.2788354762363, 1.1763725414775479
451.35174239817445, 0.5801145542664159
455.43347893887625, 0.8094445493476172
458.16085006810374, 1.5433005336074785
460.8857685254525, 2.0478265227861385
466.312795591677, 0.9241095468882179
471.0715513266574, 0.8858878810413415
476.17842295696903, 1.612099532131836
476.5249854934437, 2.2312905188510967
480.5862831018222, 0.5495372215889205
485.342095630548, 0.23611956164459968
490.78653666711205, 0.7406455508232597
496.2204312145972, 0.25905256115271413
501.657268968337, 0.05265556557962725
506.41945844394775, 0.33549589284645265
510.16877618934257, 1.268104539510034
515.258315605044, 0.373717558693329
520.6951533587837, 0.16732056312024213
525.4584056588753, 0.5495372215889205
528.1851227422685, 1.222238540493791
530.24095231108, 2.7358165080297567
529.5517515131369, 1.864362526721166
531.6272024569788, 5.212580454906785
530.9380016590355, 4.3411264735981945
530.9301531090234, 3.607270489338333
534.5073259908181, 7.515053605522098
534.361441067467, 6.5885604253940215
532.3154221861705, 5.9923024381828895
539.118152909215, 6.35923043031282
541.1680960655175, 7.322416409653883
542.5469881957798, 9.111190371287293
541.8572968634608, 8.193870390962473
543.9405963573149, 12.275944303407954
543.2523766281232, 11.49622232013185
543.244528078111, 10.762366335871988
543.2366795280989, 10.028510351612127
545.5830689588191, 17.519956857598203
544.667077767816, 16.63321420995088
544.6592292178038, 15.899358225691017
544.6513806677917, 15.165502241431156
544.6435321177795, 14.431646257171295
544.6356835677673, 13.697790272911433
544.6278350177552, 12.963934288651572
547.0245859777202, 25.16429002697177
546.1112109700545, 24.522166040744395
546.1033624200422, 23.788310056484534
546.0955138700301, 23.054454072224672
546.087665320018, 22.32059808796481
546.0798167700058, 21.58674210370495
546.0719682199937, 20.85288611944509
546.0641196699814, 20.119030135185227
546.0562711199693, 19.385174150925366
546.0484225699572, 18.651318166665504
548.2705432921515, 35.71346980070729
548.2631852765151, 35.025479815463655
547.5749655473234, 34.245757832187564
547.5671169973111, 33.51190184792769
547.559268447299, 32.77804586366783
547.5514198972868, 32.044189879407966
547.5435713472747, 31.310333895148105
547.5357227972625, 30.576477910888244
547.5278742472503, 29.842621926628382
547.5200256972382, 29.10876594236852
547.512177147226, 28.37490995810866
547.5043285972138, 27.6410539738488
547.4964800472017, 26.907197989588937
547.4886314971895, 26.173342005329076
549.9668111635308, 45.987453580345345
549.0524550871135, 45.25359759608548
549.0446065371013, 44.519741611825616
549.0367579870891, 43.785885627565754
549.028909437077, 43.05202964330589
549.0210608870648, 42.31817365904603
549.0132123370527, 41.58431767478617
549.0053637870404, 40.85046169052631
548.9975152370283, 40.116605706266455
548.9896666870161, 39.382749722006594
548.981818137004, 38.64889373774673
548.9739695869919, 37.91503775348687
548.9661210369796, 37.18118176922701
548.9582724869674, 36.44732578496715
551.4236982595389, 55.068921385561126
550.5103232518732, 54.42679739933375
550.502474701861, 53.69294141507389
550.4946261518489, 52.95908543081403
550.4867776018367, 52.22522944655417
550.4789290518246, 51.491373462294305
550.4710805018124, 50.757517478034444
550.4632319518003, 50.02366149377458
