# Wavelength (nm), Transmission (%)
353.33933,	0.47194
357.07634,	1.18761
356.22444,	1.93999
362.66063,	0.40313
366.97021,	1.02246
370.08911,	2.03174
369.86266,	3.13278
369.13929,	2.58226
373.42292,	0.93071
378.43936,	0.65545
382.74972,	1.34360
384.91198,	2.30700
387.07424,	3.27041
388.51785,	4.09619
389.96197,	4.96785
391.40872,	6.06888
392.86333,	7.85807
392.13524,	6.89466
394.33314,	10.97768
393.60505,	10.01427
393.59666,	9.28024
393.58828,	8.54622
395.82864,	16.34524
395.10002,	15.33595
395.09164,	14.60193
395.08325,	13.86790
395.07486,	13.13388
395.06648,	12.39985
395.05809,	11.66583
397.36712,	25.47468
396.63903,	24.51127
396.63064,	23.77725
396.62225,	23.04322
396.61387,	22.30920
396.60548,	21.57517
396.59709,	20.84114
396.58871,	20.10712
396.58032,	19.37309
396.57193,	18.63907
396.56355,	17.90504
396.55516,	17.17102
398.94858,	38.36600
398.21997,	37.35672
398.21158,	36.62269
398.20319,	35.88867
398.19481,	35.15464
398.18642,	34.42061
398.17803,	33.68659
398.16965,	32.95256
398.16126,	32.21854
398.15287,	31.48451
398.14449,	30.75049
398.13610,	30.01646
398.12771,	29.28244
398.11932,	28.54841
398.11094,	27.81439
398.10255,	27.08036
398.09416,	26.34634
400.53686,	51.85372
399.80929,	50.93619
399.80091,	50.20216
399.79252,	49.46813
399.78413,	48.73411
399.77575,	48.00008
399.76736,	47.26606
399.75897,	46.53203
399.75059,	45.79801
399.74220,	45.06398
399.73381,	44.32996
399.72542,	43.59593
399.71704,	42.86191
399.70865,	42.12788
399.70026,	41.39386
399.69188,	40.65983
399.68349,	39.92580
399.67510,	39.19178
402.09998,	63.13936
401.37136,	62.13007
401.36298,	61.39605
401.35459,	60.66202
401.34620,	59.92800
401.33781,	59.19397
401.32943,	58.45995
401.32104,	57.72592
401.31265,	56.99189
401.30427,	56.25787
401.29588,	55.52384
401.28749,	54.78982
401.27911,	54.05579
401.27072,	53.32177
401.26233,	52.58774
402.95230,	74.97552
402.94391,	74.24149
402.93553,	73.50747
402.92714,	72.77344
402.91875,	72.03942
402.91037,	71.30539
402.90198,	70.57136
402.89359,	69.83734
402.88521,	69.10331
402.87682,	68.36929
402.86843,	67.63526
402.86004,	66.90124
402.85166,	66.16721
402.84327,	65.43319
402.83488,	64.69916
402.82650,	63.96514
405.23145,	86.16940
404.50389,	85.25187
404.49550,	84.51785
404.48711,	83.78382
404.47873,	83.04980
404.47034,	82.31577
404.46195,	81.58175
404.45356,	80.84772
404.44518,	80.11369
404.43679,	79.37967
404.42840,	78.64564
404.42002,	77.91162
404.41163,	77.17759
404.40324,	76.44357
404.39486,	75.70954
408.16112,	91.53696
408.86545,	90.42063
405.99047,	89.83953
405.98208,	89.10551
405.97370,	88.37148
405.96531,	87.63745
405.95692,	86.90343
408.16898,	92.22511
411.72505,	89.65602
411.71666,	88.92200
411.70932,	88.27973
416.00448,	87.63745
415.27796,	86.81168
415.27063,	86.16940
421.41223,	90.22948
418.89169,	89.28901
418.88435,	88.64674
421.06286,	91.03232
426.05903,	88.98317
427.48376,	88.15739
431.10413,	91.21583
430.37551,	90.20654
430.36817,	89.56427
431.84742,	93.50966
431.83904,	92.77563
431.83065,	92.04161
435.81471,	95.55117
435.44542,	94.61070
433.28893,	94.15193
435.46639,	96.44576
439.02245,	93.87667
439.01407,	93.14265
439.71962,	92.13336
440.42517,	91.12408
