# Wavelength (nm), Transmission (%)
465.92455,	2.01816
465.19003,	3.28820
474.98574,	1.25657
482.84988,	2.23420
491.99940,	0.98543
502.48120,	1.93632
512.29181,	1.31112
518.84528,	2.12727
526.02738,	0.50425
536.50177,	0.75630
546.96972,	0.40114
557.44921,	1.13436
567.91401,	0.48134
574.46915,	1.45515
577.10650,	3.28820
578.43780,	5.39621
583.69283,	7.20636
590.25149,	8.51241
591.58376,	10.71207
592.92914,	14.14905
592.25378,	12.17852
594.29103,	19.14412
593.61907,	17.49438
593.60353,	16.02793
595.67767,	26.47634
595.00571,	24.82659
594.99018,	23.36015
594.97464,	21.89371
594.95910,	20.42726
597.08326,	35.59579
596.40984,	33.80856
596.39430,	32.34212
596.37877,	30.87567
596.36323,	29.40923
596.34769,	27.94279
598.48981,	44.80689
597.81785,	43.15714
597.80231,	41.69070
597.78678,	40.22425
597.77124,	38.75781
597.75570,	37.29136
600.11242,	53.81941
599.22198,	52.13911
599.20644,	50.67266
599.19090,	49.20622
599.17537,	47.73978
599.15983,	46.27333
601.30486,	63.41239
600.63193,	61.67099
600.61639,	60.20455
600.60086,	58.73810
600.58532,	57.27166
600.56978,	55.80522
602.93362,	73.00538
602.03994,	71.01957
602.02440,	69.55313
602.00887,	68.08668
601.99333,	66.62024
601.97779,	65.15379
604.08447,	78.67257
603.40911,	76.70204
603.39357,	75.23560
605.43228,	82.33868
604.75886,	80.55145
610.71499,	86.76093
610.69824,	85.17992
606.10084,	83.66765
610.43508,	91.22900
611.39561,	89.22791
607.45835,	88.25028
610.46349,	93.90984
608.81393,	92.64961
617.89867,	85.28684
619.87944,	86.92132
621.21219,	89.16681
625.38249,	91.54978
627.67253,	93.54781
626.29624,	95.42975
627.17730,	96.22407
637.59173,	90.81656
637.04464,	88.59856
636.24781,	87.51706
646.00115,	93.84110
646.80659,	95.73526
651.34897,	92.05387
658.30875,	90.03751
656.55375,	89.12098
666.38293,	90.24831
672.26327,	89.30429
676.20910,	91.09152
678.85179,	93.42866
684.11224,	95.75053
689.32107,	93.19953
691.91570,	90.99986
698.44778,	89.79692
707.61389,	90.11389
714.80588,	89.42344
719.40492,	91.09152
722.04082,	92.78709
728.60154,	94.28791
735.11735,	91.54978
741.64251,	89.69381
752.13414,	91.57269
759.32057,	90.35830
766.51005,	89.43031
773.72890,	91.27482
780.93985,	92.37466
788.77495,	90.61034
795.96784,	90.00478
803.18715,	91.89348
810.39211,	92.42703
816.91566,	90.41940
824.10145,	89.14390
831.31492,	90.48050
835.25962,	92.16080
842.47648,	93.81819
849.66114,	92.43576
854.22512,	90.79365
862.07004,	89.95732
872.55378,	91.09152
882.36532,	90.55469
892.17259,	89.61362
900.04057,	90.95404
904.63991,	92.64961
909.23828,	94.25354
917.09826,	94.83782
924.27827,	93.01622
928.18930,	91.51923
934.06265,	89.91531
943.22050,	89.45323
953.69938,	90.12916
964.16721,	89.76255
974.63480,	89.37303
983.15642,	90.63325
989.06376,	92.23718
994.97129,	93.85943
1003.48822,	94.67743
1011.33023,	93.56614
1016.55056,	92.09970
1023.07839,	90.49577
1032.23058,	89.49905
1042.70363,	89.62507
1053.17704,	89.78547
1063.64451,	89.38449
1074.11659,	89.41886
1083.29189,	90.60270
1089.85233,	92.07678
1095.75786,	93.51115
1104.28043,	94.86074
1114.09408,	94.52195
1121.93133,	92.96123
1128.45964,	91.40314
1136.29792,	89.93931
1146.10661,	89.13244
1156.58112,	89.39594
1167.05672,	89.76255
1177.52746,	89.67090
1187.99529,	89.30429
1198.46810,	89.40740
1208.29569,	90.38448
1216.81970,	91.87057
1224.69016,	93.44394
1233.86719,	94.79200
1244.33988,	94.88365
1253.48916,	93.61197
1261.32595,	92.00804
1269.16291,	90.41940
1278.31215,	89.14390
1288.77925,	88.70855
1299.25424,	89.01787
1309.73276,	89.65944
1320.20799,	89.99168
1330.67813,	89.84275
1341.14487,	89.37303
1351.61343,	89.07516
1362.08843,	89.38449
1372.57192,	90.49577
1382.40531,	92.02114
1391.58485,	93.60542
1401.41538,	94.86074
1411.89074,	95.20443
1422.35335,	94.34519
1431.50008,	92.83292
1439.99170,	91.26173
1449.79233,	89.69381
1460.25373,	88.72000
1470.72386,	88.57107
1481.20141,	89.12098
1491.68320,	90.07188
1502.16523,	91.04569
1512.64326,	91.64143
1523.11498,	91.64143
1533.58111,	91.11443
1544.04384,	90.26664
1554.50718,	89.47614
1564.97465,	89.07516
1575.44758,	89.18972
1585.92682,	89.90003
1595.10042,	90.92349
