# Wavelength (nm), Transmission (%)
#Edmund optics stock number: 69-892
534.9428489956387, 2.8934582581348707
535.7490689947371, 2.0359816426226303
539.2038204353981, 1.3775620985685748
542.8701465408082, 1.561307087606906
546.5434428479396, 2.4800320327986043
550.2027987516283, 1.9287970656835824
553.8601942860828, 1.1708489859004345
558.1370664985191, 1.331625851308985
561.1989454234091, 2.1814464256112984
564.258936585333, 2.8322099284554128
566.2866844360913, 1.9747333129431723
569.129945888243, 1.2397533567898193
573.4011548117807, 0.803359007823758
578.2883553124393, 0.9181996259727185
583.1794765515662, 1.4464664694579454
586.8503768518558, 2.112542054721928
590.5212771521454, 2.77861763998591
594.1817221498532, 2.342223291019849
596.0061724504064, 1.515370840347316
600.2743319106911, 0.7574227605641681
605.1587007669004, 0.573677771525837
609.437170317231, 0.9028875435528505
613.7209401251207, 1.790988323904827
617.3820385792396, 1.4234983458281505
621.0394341136944, 0.6655502660450026
625.9224960570809, 0.34399653522791596
630.8094787389357, 0.4358690297470815
635.0898360522325, 0.9641358732323084
636.9286623938361, 1.6531795821260715
639.5026707619951, 2.581091776769682
641.2149008148353, 2.801585763615691
643.0371729273509, 1.7450520766452513
645.4723871537342, 0.9181996259727185
650.3534887278865, 0.38993278248749164
655.2389466781149, 0.321028411598121
660.1259293599696, 0.4129009061172866
665.0155258674699, 0.7803908841939631
668.6875152617786, 1.561307087606906
670.934969679294, 2.4034716206993068
672.5741287840892, 3.5059415549293362
673.8069832135462, 4.700283983678531
675.0398376430032, 5.8946264124277405
676.2709495220299, 6.9052238521386045
677.5023518261285, 7.94644545668919
680.9687928759263, 8.520648547433993
685.2459555134342, 8.71204957768225
687.0849270675736, 9.416405368995896
688.519626921877, 10.42700280870676
689.7519005011906, 11.560096907776526
690.9894017317952, 13.244425973961285
690.1692413292542, 12.631942677166833
692.2335827390493, 15.633110831459689
692.022443711908, 14.836882545626892
691.4064521347871, 14.285647578511885
693.4847339480248, 18.75677564511146
693.2727236456683, 17.868674864759484
693.2670603567697, 17.271503650384886
692.6506331420412, 16.67433243601029
694.7451787592954, 22.86041373363436
694.5325876067953, 21.91106462360294
694.5256174050741, 21.176084667449587
694.519518478568, 20.5329772058154
693.9017843510167, 19.797997249662046
696.0137554725741, 27.821528437669514
695.8011643200741, 26.872179327638094
695.7941941183528, 26.13719937148474
695.7872239166315, 25.402219415331388
695.7815606277329, 24.80504820095679
695.1633908625741, 24.024131997543847
697.2869789870005, 33.27262977914023
697.0749686846439, 32.38452899878827
697.0679984829226, 31.649549042634902
697.0610282812013, 30.91456908648155
697.0553649923027, 30.31739787210695
696.4389377775742, 29.720226657732354
696.4319675758529, 28.985246701579
698.5753046051562, 40.316187692276564
698.3627134526563, 39.36683858224515
698.3557432509349, 38.631858626091784
698.3487730492136, 37.89687866993843
698.3418028474923, 37.16189871378508
698.3352682833786, 36.4728550048913
697.7179697934349, 35.78381129599754
697.7109995917136, 35.048831339844185
697.7040293899922, 34.31385138369082
699.8624685230252, 47.237248946053995
699.6504582206686, 46.349148165702026
699.6434880189473, 45.614168209548666
699.636517817226, 44.87918825339531
699.6295476155046, 44.14420829724196
699.6234486889986, 43.50110083560777
699.0074571118776, 42.94986586849275
699.0004869101563, 42.2148859123394
698.993516708435, 41.479905956186045
701.1566026426154, 54.893290155984786
700.9443019151872, 53.97456521079309
700.9373317134658, 53.239585254639735
700.9303615117445, 52.50460529848638
700.9233913100232, 51.76962534233302
700.9164211083018, 51.03464538617967
700.300429531181, 50.48341041906465
700.2934593294597, 49.748430462911294
700.2864891277384, 49.01345050675794
700.2795189260171, 48.27847055060458
702.2407594353512, 61.87559973944167
702.2337892336299, 61.14061978328831
702.2268190319086, 60.405639827134955
702.2198488301872, 59.670659870981595
702.2128786284659, 58.93567991482824
702.2059084267446, 58.20069995867489
701.5881742991934, 57.46572000252153
701.581204097472, 56.730740046368176
701.5742338957507, 55.995760090214816
703.5180489007815, 67.75543938866852
703.5110786990602, 67.02045943251515
703.504108497339, 66.2854794763618
703.4971382956176, 65.55049952020843
703.4901680938963, 64.81551956405508
702.872433966345, 64.08053960790173
702.8654637646238, 63.345559651748374
702.8584935629024, 62.61057969559502
704.7813979627693, 72.16531912558864
704.7744277610481, 71.43033916943529
704.7674575593267, 70.69535921328193
704.7609229952129, 70.00631550438817
704.1427532300542, 69.22539930097523
704.1357830283329, 68.49041934482187
706.0308066213145, 75.10523895020206
706.2259722695112, 74.2171381698501
705.4061022920419, 73.63527903789536
705.3991320903206, 72.900299081742
707.4779947537019, 77.43267547802103
707.266274876417, 76.57519886250878
706.6485407488658, 75.84021890635543
708.7163672595216, 79.20887703872498
707.8962068569806, 78.59639374193051
709.7581219917861, 81.72005855558227
709.7511517900647, 80.98507859942892
709.1334176625135, 80.25009864327556
711.0075306503312, 84.6599783801957
711.2024058734562, 83.741253435004
710.3828263210586, 83.19001846788899
710.3758561193373, 82.45503851173562
712.4616889844399, 87.72239486416801
712.2490978319398, 86.77304575413659
712.2434345430413, 86.17587453976199
711.6252647778824, 85.39495833634905
713.7093550925547, 90.47856969974309
713.4967639400547, 89.52922058971167
712.8799010877185, 88.88611312807748
714.9488892986612, 92.37726791980593
714.7378954840558, 91.59635171639299
717.1977958415355, 93.37255327709693
719.4249205040305, 92.0710262714087
720.8398714534568, 90.99918050201839
720.8329012517354, 90.26420054586504
722.0448450760285, 89.25360310615417
723.0529104999732, 88.21238150160357
724.264273474123, 87.14053573221327
726.9046004074094, 86.4744601469493
730.7866397348405, 87.93676401804606
729.963865506654, 87.0486632376941
732.0174611887956, 88.91673729291722
733.2526390188264, 90.3560730403842
732.4330594664287, 89.80483807326918
734.4883976990006, 91.85665711753063
733.6685277215313, 91.2747979855759
735.7264797797486, 93.60223451339485
734.9039959766337, 92.74475789788261
736.9587533590623, 94.73532861246461
739.5745538950418, 95.7765502170152
742.2575587926178, 95.31718774441936
742.6557315659478, 94.36783863438794
744.0724250658044, 93.47973785403596
744.0658905016907, 92.7906941451422
745.0732298629562, 91.6729121284923
746.4902137878844, 90.81543551298005
746.4832435861631, 90.08045555682669
747.696494323279, 89.20766685889458
748.705285809903, 88.24300566644331
751.3432167363478, 87.32428072125161
754.8076974169115, 87.69177069932829
756.447727796922, 88.88611312807748
757.6800013762354, 90.01920722714725
758.9131462307643, 91.24417382073617
760.1460006602213, 92.43851624948537
761.377112539248, 93.44911368919624
762.6093861185616, 94.582207788266
766.0760449871632, 95.1793790026406
768.5099523007239, 94.21471781018931
769.5188889998838, 93.2653687001579
770.731704099392, 92.34664375496621
771.9436479236851, 91.33604631525535
773.1550108978347, 90.26420054586504
774.5718496102272, 89.39141184793291
776.3955738481013, 88.48799898516108
780.0575435774356, 88.21238150160357
782.9150358581016, 88.97798562259666
784.3493000747975, 89.94264681504794
785.5791050410014, 90.81543551298005
786.8084743695979, 91.64228796365258
788.2423029486861, 92.56101290884426
791.7124469181483, 93.52567410129555
795.168650484168, 93.02037538144012
796.5867961093833, 92.28539542528677
797.8009181217142, 91.50447922187382
799.0154757716529, 90.76949926572047
800.2300334215914, 90.0345193095671
801.4445910715301, 89.29953935341375
802.6595843590762, 88.61049564451999
806.3161086183156, 87.76067507021766
810.5945781686464, 88.08988484224469
812.6380089732777, 88.88611312807748
814.6828919032674, 89.8354622381089
816.1168656948915, 90.76949926572047
817.3453637482728, 91.50447922187382
818.7787566897534, 92.37726791980593
821.333408226882, 93.41083348314659
825.3080931521922, 93.9084761617921
828.3543617294773, 93.11224787595928
830.5854071304406, 92.22414709560732
832.2056886055739, 91.33604631525535
834.2343077315472, 90.57044219426226
836.8732551457431, 89.7589018260096
839.920830635851, 89.10048228195555
844.1917491343168, 88.63346376814977
849.0767714469375, 88.5186231500008
853.9615759407543, 88.38081440822205
858.8463804345713, 88.24300566644331
863.7351056668564, 88.5186231500008
867.4066594235574, 89.25360310615417
870.0605637289469, 90.01920722714725
872.6756091597401, 90.98080600311455
875.374471266232, 92.19352293076759
877.419354196222, 93.142872040799
880.2788794523901, 94.12284531567015
884.556187302434, 94.32955842833829
888.2127115616734, 93.47973785403596
889.6296954866018, 92.62226123852372
891.6580241875035, 91.82603295269091
893.0752985375036, 90.99918050201839
894.4925728875037, 90.17232805134586
896.5200303131902, 89.2842272709939
899.7693060156084, 88.42675065548164
904.0413862143613, 88.08222880103476
908.3237765031602, 88.82486479839804
910.3674977328632, 89.65171724907057
912.4109285374944, 90.44794553490337
913.8443214789751, 91.32073423283548
915.2777144204557, 92.19352293076759
917.3228877755173, 93.17349620563873
919.3692954371337, 94.2836221810787
921.4135249107121, 95.16406692022073
924.883160636299, 96.0751358242025
929.1559668977311, 95.80717438185492
931.9971953743809, 94.8578252718235
933.6180576996576, 94.03097282115098
935.6455151253441, 93.142872040799
937.2652157503339, 92.19352293076759
939.292382750949, 91.2747979855759
941.3188962951524, 90.28716866949482
943.7530214275167, 89.34547560067334
948.0200917937823, 88.47268690274123
952.9035893747765, 88.19706941918372
957.7929680634729, 88.5415912736306
962.6840893025998, 89.06985811711583
967.5719432596698, 89.25360310615417
972.4556586594676, 89.00095374622646
977.336978052424, 88.49565502637103
982.2187330829877, 88.03629255377517
987.1052801272349, 88.08222880103476
991.3856374405318, 88.61049564451999
