# Wavelength (nm), Transmission (%)
567.28815,	1.51587
573.21521,	2.18780
579.15848,	1.14723
586.27744,	1.26854
593.40451,	0.53361
600.52115,	0.89956
607.64590,	0.40927
614.76544,	0.46942
621.87455,	1.63047
628.99872,	1.20134
636.11420,	1.68962
643.23316,	1.81093
649.16659,	1.81009
655.11160,	0.58604
662.23288,	0.46271
669.34720,	1.07331
676.47427,	0.33837
683.59439,	0.33737
689.51913,	1.25394
693.07398,	1.80388
697.83230,	0.57999
704.95474,	0.33434
712.07428,	0.39450
718.00220,	0.97469
721.55097,	2.16682
723.90697,	4.00131
723.91565,	3.08390
728.64502,	4.91805
734.57672,	5.10070
739.29914,	7.66878
738.12461,	6.38457
740.45455,	10.97130
740.46497,	9.87040
740.47540,	8.76951
742.76190,	17.94330
742.77232,	16.84241
742.78275,	15.74151
742.79317,	14.64062
742.80360,	13.53972
742.81402,	12.43883
745.03102,	28.95193
745.04145,	27.85103
745.05187,	26.75014
745.06230,	25.64924
745.07272,	24.54834
745.08315,	23.44745
745.09357,	22.34655
745.10399,	21.24566
745.11442,	20.14476
745.12311,	19.22735
747.28277,	41.79538
747.29320,	40.69448
747.30362,	39.59358
747.31405,	38.49269
747.32447,	37.39179
747.33490,	36.29090
747.34532,	35.19000
747.35574,	34.08911
747.36617,	32.98821
747.37659,	31.88731
747.38702,	30.78642
749.55885,	52.07007
749.56927,	50.96917
749.57970,	49.86828
749.59012,	48.76738
749.60054,	47.66648
749.61097,	46.56559
749.62139,	45.46469
749.63529,	43.99683
751.83840,	61.97779
751.84882,	60.87690
751.85924,	59.77600
751.86967,	58.67511
751.88009,	57.57421
751.89052,	56.47332
751.90094,	55.37242
751.91484,	53.90456
754.11794,	71.88552
754.12837,	70.78462
754.13879,	69.68373
754.14922,	68.58283
754.15964,	67.48194
754.17007,	66.38104
754.18049,	65.28015
754.19092,	64.17925
756.42877,	78.49056
756.43919,	77.38966
756.44962,	76.28877
756.46004,	75.18787
756.47047,	74.08698
756.47915,	73.16956
758.72917,	86.19649
758.73959,	85.09560
758.75002,	83.99470
758.76044,	82.89381
758.77087,	81.79291
758.78477,	80.32505
763.41293,	92.84707
763.42552,	91.51682
763.43595,	90.41592
763.44464,	89.49851
761.08516,	88.03099
768.20181,	88.39694
769.79680,	87.05118
771.78445,	86.01117
775.29760,	90.96469
775.30802,	89.86380
775.32192,	88.39594
780.00872,	94.72542
777.64665,	93.53311
777.65707,	92.43222
781.18585,	95.73440
784.76329,	93.89907
784.77371,	92.79818
784.78414,	91.69728
787.16793,	90.59605
787.17836,	89.49515
787.18705,	88.57774
791.35174,	87.38452
794.30543,	88.76022
796.65100,	91.69560
796.66142,	90.59471
796.67011,	89.67729
800.17978,	94.99779
799.00700,	93.53009
799.01568,	92.61268
803.73115,	95.91470
806.12016,	94.26302
808.50743,	92.79482
808.52133,	91.32696
810.90513,	90.22573
810.91556,	89.12483
815.67273,	88.02326
820.40210,	89.85742
825.13147,	91.69157
825.12625,	92.24202
829.88516,	90.95697
832.27243,	89.48877
837.03192,	88.14256
841.76939,	89.12047
844.11844,	91.68889
844.12713,	90.77147
846.47444,	93.52338
846.48313,	92.60596
851.21134,	94.56244
855.97835,	92.42114
858.36215,	91.31991
858.37084,	90.40249
860.75290,	89.48475
865.51180,	88.19970
870.24986,	89.11644
872.61281,	90.21700
877.34739,	91.50070
882.09761,	91.13307
884.47967,	90.21532
888.05015,	89.11392
893.98938,	88.50147
901.10138,	89.35672
908.22382,	89.11106
915.35088,	88.37613
921.27736,	89.10922
924.82352,	90.57658
928.37142,	91.86045
934.29790,	92.59354
939.05681,	91.30849
941.44060,	90.20726
945.01369,	88.83064
950.95320,	88.18761
955.68952,	89.28783
958.05073,	90.57188
960.41368,	91.67244
963.95637,	93.50676
969.87937,	94.60681
974.64001,	93.13828
977.02729,	91.67009
979.41108,	90.56885
982.98417,	89.19223
988.92542,	88.36572
994.85017,	89.28229
999.58735,	90.29078
1005.51528,	90.87097
1011.45682,	90.01387
1016.21399,	88.91231
1022.15553,	88.05521
1028.08433,	88.54366
1031.63570,	89.46057
1035.18359,	90.74445
1039.91731,	92.11989
1045.84639,	92.57776
1051.79286,	91.20080
1056.55437,	89.64053
1062.50112,	88.23299
1069.62297,	88.04850
1076.73614,	88.78142
1083.84989,	89.45319
1090.97406,	89.02405
1098.10228,	88.16679
1105.22356,	88.04346
1111.14888,	88.89888
1115.88172,	90.36607
1119.43136,	91.46646
1122.98012,	92.65859
1128.90168,	93.91155
1134.83830,	93.57433
1139.59807,	92.19753
1143.17029,	90.91265
1146.74251,	89.62777
1152.68868,	88.28139
1159.80880,	88.28038
1165.72949,	89.62508
1169.27739,	90.90896
1171.64207,	91.82604
1174.00676,	92.74311
1176.37144,	93.66019
1179.92021,	94.85233
1185.84350,	95.92180
1191.77925,	95.67632
1195.34799,	94.75840
1197.73005,	93.84065
1200.11211,	92.92290
1202.49417,	92.00516
1206.06639,	90.72027
1210.82704,	89.25174
1216.77147,	88.08884
1226.26496,	88.08750
1232.18999,	88.97349
1236.92805,	89.89024
1241.66350,	91.08220
1246.39982,	92.18243
1251.13701,	93.19091
1257.05915,	94.38271
1264.17115,	95.23795
1271.28722,	95.66507
1278.41023,	95.35826
1284.35119,	94.56233
1289.10749,	93.55250
1293.86727,	92.17571
1298.62443,	91.07414
1303.38508,	89.60561
1308.14138,	88.59579
1314.08494,	87.52463
1321.20796,	87.21782
1328.32576,	87.46146
1334.25108,	88.31687
1338.98740,	89.41709
1343.72285,	90.60906
1348.45830,	91.80102
1353.19375,	92.99299
1359.11821,	93.94014
1368.60822,	94.30577
1374.54802,	93.63216
1379.30345,	92.71407
1384.06062,	91.61251
1388.81692,	90.60268
1393.57149,	89.77634
1399.51360,	88.85808
1406.64009,	88.18431
1413.76252,	87.93866
1420.88264,	87.93765
1428.00276,	87.93664
1435.12287,	87.93563
1441.05630,	87.93480
1449.36658,	87.56665
1458.85660,	87.93228
1465.97208,	88.42056
1473.08293,	89.39812
1479.00680,	90.40644
1483.74486,	91.32318
1488.48205,	92.33166
1493.21837,	93.43189
1499.14137,	94.53194
1505.06786,	95.26504
1513.37350,	95.38618
1520.50172,	94.52892
1526.44558,	93.42719
1531.20449,	92.14214
1535.96166,	91.04057
1540.71969,	89.84726
1546.66442,	88.65379
1553.79380,	87.67420
1563.28961,	87.42822
1570.40509,	87.91650
1577.51478,	89.01639
1583.43779,	90.11644
1588.17498,	91.12493
1592.91303,	92.04167
1596.46701,	92.68335
