# Wavelength (nm), Transmission (%)
#Edmund optics stock number: 69-200
325.567378369429, 87.8112956516471
326.3020995158554, 87.76545177480462
327.0368206622818, 87.94882728217459
327.77154180870815, 88.26973442007204
328.50626295513456, 88.61356349639073
329.24098410156097, 88.91154869586694
329.9757052479873, 89.04908032639442
330.71042639441373, 89.11784614165815
331.44514754084014, 89.07200226481567
332.1798686872665, 89.04908032639442
332.9145898336929, 88.91154869586694
333.64931098011925, 88.7969390037607
334.38403212654566, 88.68232931165447
335.11875327297207, 88.68232931165447
335.8534744193984, 88.68232931165447
336.58819556582483, 88.68232931165447
337.32291671225124, 88.68232931165447
338.0576378586776, 88.68232931165447
338.792359005104, 88.63648543481197
339.5270801515304, 88.4989538042845
340.26180129795677, 88.4989538042845
340.9965224443832, 88.68232931165447
341.7312435908096, 89.02615838797317
342.46596473723594, 89.53044103324058
343.20068588366235, 90.05764561692925
343.9354070300887, 90.56192826219667
344.6701281765151, 90.90575733851537
345.4048493229415, 91.0662109074641
346.13957046936787, 90.9745231537791
346.8742916157943, 90.58485020061792
347.6090127622207, 90.14933337061424
348.34373390864704, 89.62212878692557
349.07845505507345, 89.1866119569219
349.81317620149986, 88.91154869586694
350.5478973479262, 88.68232931165447
351.2826184943526, 88.72817318849697
352.017339640779, 88.91154869586694
352.7520607872054, 89.0949242032369
353.4867819336318, 89.23245583376439
354.22150308005814, 89.1866119569219
354.95622422648455, 88.98031451113067
355.69094537291096, 88.68232931165447
356.4256665193373, 88.40726605059952
357.1603876657637, 88.31557829691452
357.89510881219013, 88.4989538042845
358.6298299586165, 88.95739257270942
359.3645511050429, 89.59920684850432
360.0992722514693, 90.24102112429922
360.83399339789565, 90.65361601588165
361.56871454432206, 90.69945989272415
362.3034356907484, 90.30978693956297
363.0381568371748, 89.59920684850432
363.77287798360123, 88.86570481902444
364.14023855681444, 88.2009686048083
364.8749597032408, 87.8112956516471
365.6096808496672, 87.58207626743464
366.34440199609355, 87.78837371322587
367.09749117118065, 88.27890319544053
367.6117959736791, 88.93905502197244
368.30365838656394, 89.75201977131263
369.09960629519253, 90.60777213903917
369.83432744161894, 90.88283540009412
370.5690485880453, 90.74530376956665
371.3037697344717, 90.14933337061424
371.8364425656308, 89.36081868892336
372.4517715257629, 88.65940737323322
372.8038254084256, 88.19332795866788
373.50793317375087, 87.65084208269838
374.2426543201773, 87.39870076006467
374.97737546660363, 87.51331045217091
375.767200699012, 88.09552768807056
376.39171367347444, 88.71900441312846
377.1815389058828, 89.59920684850432
377.9162600523092, 90.26394306272047
378.6509811987356, 90.51608438535418
379.385702345162, 90.3785527548267
