# Wavelength (nm), Transmission (%)
354.34767,	0.43981
358.07538,	1.15596
357.21514,	1.90828
363.66696,	0.37205
367.25130,	0.71655
370.97901,	2.20346
370.83564,	1.31338
370.83564,	3.19445
376.57059,	0.64878
381.58867,	0.84051
385.17301,	1.68204
386.60675,	2.46215
388.04048,	3.33402
389.47422,	4.11414
390.90796,	5.07777
392.34170,	6.17904
393.77543,	7.92263
393.05856,	7.05084
395.44813,	11.08851
394.49230,	10.17081
394.49230,	9.43674
394.49230,	8.70266
396.88186,	16.71657
396.64291,	15.90600
395.92604,	15.12597
395.92604,	14.39189
395.92604,	13.65782
395.92604,	12.92375
395.92604,	12.18967
398.07664,	25.95379
398.31560,	25.06681
397.35977,	24.48556
397.35977,	23.75149
397.35977,	23.01742
397.35977,	22.28334
397.35977,	21.54927
397.35977,	20.81520
397.35977,	20.08112
397.35977,	19.34705
397.35977,	18.61298
397.35977,	17.87890
399.74934,	39.04495
399.51038,	38.15792
399.51038,	37.56149
398.79351,	36.96497
398.79351,	36.23090
398.79351,	35.49682
398.79351,	34.76275
398.79351,	34.02868
398.79351,	33.29460
398.79351,	32.56053
398.79351,	31.82646
398.79351,	31.09238
398.79351,	30.35831
398.79351,	29.62424
398.79351,	28.89016
398.79351,	28.15609
398.79351,	27.42202
398.79351,	26.68794
401.18307,	52.44195
400.94412,	51.55492
400.22725,	51.09604
400.22725,	50.36197
400.22725,	49.62790
400.22725,	48.89382
400.22725,	48.15975
400.22725,	47.42568
400.22725,	46.69160
400.22725,	45.95753
400.22725,	45.22346
400.22725,	44.48938
400.22725,	43.75531
400.22725,	43.02124
400.22725,	42.28716
400.22725,	41.55309
400.22725,	40.81902
400.22725,	40.08494
402.61681,	63.75908
402.37785,	62.88734
401.66099,	62.29082
401.66099,	61.55675
401.66099,	60.82268
401.66099,	60.08860
401.66099,	59.35453
401.66099,	58.62046
401.66099,	57.88638
401.66099,	57.15231
401.66099,	56.41824
401.66099,	55.68416
401.66099,	54.95009
401.66099,	54.21602
401.66099,	53.48194
404.05055,	75.99379
403.81159,	75.04559
403.81159,	74.44915
403.09472,	73.66912
403.09472,	72.93505
403.09472,	72.20097
403.09472,	71.46690
403.09472,	70.73283
403.09472,	69.99875
403.09472,	69.26468
403.09472,	68.53061
403.09472,	67.79653
403.09472,	67.06246
403.09472,	66.32839
403.09472,	65.59431
403.09472,	64.86024
405.48428,	86.69919
405.24533,	85.82745
404.52846,	85.23094
404.52846,	84.49686
404.52846,	83.76279
404.52846,	83.02872
404.52846,	82.29464
404.52846,	81.56057
404.52846,	80.82650
404.52846,	80.09242
404.52846,	79.35835
404.52846,	78.62428
404.52846,	77.89020
404.52846,	77.15613
408.11280,	91.56272
408.11280,	90.73689
408.11280,	90.04870
405.96220,	89.26850
405.96220,	88.53443
405.96220,	87.80035
408.11280,	92.20504
411.69714,	89.81970
411.69714,	89.08563
412.41401,	88.07636
415.28149,	86.92969
415.28149,	86.01210
418.14896,	88.35228
421.37487,	90.21077
418.86583,	89.26996
421.01643,	90.96774
426.75138,	89.27084
426.51243,	88.41440
427.46825,	87.89454
431.05259,	91.29003
430.33572,	90.37236
430.33572,	89.40889
432.48633,	93.85945
431.76946,	92.94178
431.76946,	92.20770
435.78392,	95.60324
435.35380,	94.54796
435.35380,	96.42903
438.93815,	94.04369
438.93815,	93.30962
438.93815,	92.34615
440.37188,	91.84164
440.37188,	91.10756
441.08875,	90.19005
443.23936,	88.93625
445.15101,	88.60002
448.25744,	89.73206
451.84178,	90.31361
456.85986,	89.66421
460.92211,	90.83460
462.59481,	91.79826
465.46228,	92.64735
469.04662,	91.56959
470.48036,	90.65216
471.91410,	89.73473
475.49844,	88.74872
479.56069,	89.39914
480.51652,	90.19449
481.95025,	90.92873
485.53460,	91.70909
489.83581,	90.83786
494.13702,	90.01251
499.87197,	90.05904
504.17318,	89.64660
508.47439,	88.91302
512.77560,	89.23466
515.40412,	90.35136
517.07681,	91.52912
518.51055,	92.58451
519.94428,	93.50227
521.37802,	94.46590
524.96236,	94.75687
527.11297,	93.82423
528.54670,	92.95268
529.98044,	91.89761
531.41418,	90.93430
532.84792,	90.01687
536.43226,	89.49731
540.01660,	90.33884
541.45034,	91.07307
542.88407,	91.89907
544.31781,	92.72506
545.75155,	93.55105
549.33589,	94.17848
552.92023,	93.23070
554.35397,	92.35915
555.78771,	91.48760
557.22144,	90.70781
558.65518,	90.01978
562.95639,	89.58441
567.25760,	90.52542
568.69134,	91.25966
570.12508,	91.99389
571.55881,	92.86577
575.86002,	93.87560
579.44437,	93.60073
581.59497,	92.68338
583.02871,	91.81183
585.89618,	90.66516
590.19739,	89.58748
594.49860,	89.93206
597.36608,	91.03349
599.99460,	92.07373
603.10103,	93.51164
607.40224,	94.17737
611.70345,	93.42085
614.57092,	92.32006
616.00466,	91.44851
618.87213,	90.48536
623.17334,	89.49943
628.19142,	89.69116
631.77576,	90.57857
634.64324,	91.40473
638.94445,	92.27693
643.96253,	92.38454
647.54687,	91.68146
650.41434,	90.85595
653.28182,	90.16808
657.58303,	89.48037
662.60111,	89.60328
666.18545,	90.21541
669.05292,	90.85805
671.92040,	91.59245
676.22161,	92.30407
681.95656,	92.28177
686.25777,	91.50230
689.12524,	90.76855
692.70958,	89.91254
697.72766,	89.30138
703.46261,	89.55436
707.76382,	90.40362
710.63130,	91.18389
713.49877,	91.96417
717.08311,	92.79041
722.10119,	93.38741
727.11927,	93.06681
730.70361,	92.42490
733.57109,	91.64527
736.43856,	90.86564
739.30603,	90.17777
743.60725,	89.42124
749.34219,	89.16955
754.36027,	89.52186
758.66148,	90.22583
762.96269,	90.96039
767.98077,	91.62621
773.71572,	91.76450
778.73380,	91.39038
783.03501,	90.77913
787.33622,	90.04555
792.35430,	89.31204
798.08925,	89.03741
803.82420,	89.38215
808.12541,	90.04789
810.99288,	90.64465
813.86036,	91.33316
816.72783,	92.06756
820.31217,	92.89380
825.33025,	93.81195
831.06520,	94.22552
836.08328,	94.02727
840.38449,	93.32427
843.96883,	92.62118
846.83631,	91.97919
849.70378,	91.29132
853.28812,	90.51177
857.58933,	89.74760
862.60741,	89.18232
868.34236,	88.97650
874.07731,	89.18361
879.81226,	89.64305
885.54720,	90.24013
891.28215,	90.74545
897.01710,	90.99844
902.75205,	90.88438
908.48699,	90.51799
914.22194,	89.96808
919.95689,	89.41818
925.69184,	89.00591
931.42679,	88.86891
937.16173,	89.03014
942.89668,	89.60428
947.91476,	90.30833
952.21597,	91.10406
956.51718,	91.99155
960.81839,	92.90963
965.11960,	93.70536
970.13768,	94.56234
975.87263,	95.15942
981.60758,	95.29771
987.34253,	95.04602
993.07747,	94.38141
998.09555,	93.55614
