# Wavelength  (nm), Reflectance (%)
806.000000, 99.039310
807.000000, 98.857760
808.000000, 98.673820
809.000000, 98.459770
810.000000, 98.254190
811.000000, 98.117200
812.000000, 98.007030
813.000000, 97.928260
814.000000, 97.867280
815.000000, 97.862620
816.000000, 97.884100
817.000000, 97.912580
818.000000, 97.939130
819.000000, 98.000900
820.000000, 98.089190
821.000000, 98.185340
822.000000, 98.310340
823.000000, 98.465430
824.000000, 98.653840
825.000000, 98.861210
826.000000, 99.055640
827.000000, 99.237310
828.000000, 99.375650
829.000000, 99.488220
830.000000, 99.573950
831.000000, 99.642990
832.000000, 99.671910
833.000000, 99.695170
834.000000, 99.721800
835.000000, 99.740670
836.000000, 99.740360
837.000000, 99.755220
838.000000, 99.756670
839.000000, 99.765850
840.000000, 99.762100
841.000000, 99.770030
842.000000, 99.765020
843.000000, 99.747940
844.000000, 99.736540
845.000000, 99.737270
846.000000, 99.737690
847.000000, 99.725480
848.000000, 99.714570
849.000000, 99.705260
850.000000, 99.694140
851.000000, 99.670950
852.000000, 99.661190
853.000000, 99.631140
854.000000, 99.608660
855.000000, 99.573540
856.000000, 99.533840
857.000000, 99.491990
858.000000, 99.448690
859.000000, 99.394080
860.000000, 99.322600
861.000000, 99.229600
862.000000, 99.145800
863.000000, 99.051210
864.000000, 98.924500
865.000000, 98.788000
866.000000, 98.607480
867.000000, 98.397160
868.000000, 98.181090
869.000000, 97.918150
870.000000, 97.606220
871.000000, 97.258010
872.000000, 96.853300
873.000000, 96.407550
874.000000, 95.894640
875.000000, 95.365810
876.000000, 94.750320
877.000000, 94.076880
878.000000, 93.442280
879.000000, 92.721480
880.000000, 91.997800
881.000000, 91.307890
882.000000, 90.616720
883.000000, 89.944380
884.000000, 89.380820
885.000000, 88.845170
886.000000, 88.385000
887.000000, 88.021130
888.000000, 87.740050
889.000000, 87.547790
890.000000, 87.433280
891.000000, 87.408990
892.000000, 87.479020
893.000000, 87.635760
894.000000, 87.878680
895.000000, 88.205190
896.000000, 88.595390
897.000000, 89.047530
898.000000, 89.580010
899.000000, 90.168090
900.000000, 90.746940
901.000000, 91.361840
902.000000, 91.997230
903.000000, 92.557060
904.000000, 93.118070
905.000000, 93.627460
906.000000, 94.069180
907.000000, 94.484440
908.000000, 94.835110
909.000000, 95.135400
910.000000, 95.372890
911.000000, 95.565610
912.000000, 95.721430
913.000000, 95.833770
914.000000, 95.893520
915.000000, 95.901190
916.000000, 95.859120
917.000000, 95.752230
918.000000, 95.601710
919.000000, 95.386180
920.000000, 95.109500
921.000000, 94.820890
922.000000, 94.533060
923.000000, 94.289220
924.000000, 94.002650
925.000000, 93.793690
926.000000, 93.586680
927.000000, 93.391990
928.000000, 93.259530
929.000000, 93.111500
930.000000, 92.998860
931.000000, 92.896370
