# Wavelength  (nm), Transmission (%)
200.000000, 0.000212
201.000000, 0.000046
202.000000, 0.000275
203.000000, 0.000239
204.000000, 0.000184
205.000000, 0.000009
206.000000, 0.000169
207.000000, 0.000031
208.000000, 0.000174
209.000000, 0.000091
210.000000, 0.000166
211.000000, 0.000329
212.000000, 0.000051
213.000000, 0.000204
214.000000, 0.000041
215.000000, 0.000117
216.000000, 0.000131
217.000000, 0.000196
218.000000, 0.000213
219.000000, 0.000277
220.000000, 0.000073
221.000000, 0.000027
222.000000, 0.000072
223.000000, 0.000083
224.000000, 0.000003
225.000000, 0.000011
226.000000, 0.000048
227.000000, 0.000075
228.000000, 0.000041
229.000000, 0.000236
230.000000, 0.000035
231.000000, 0.000111
232.000000, 0.000042
233.000000, 0.000079
234.000000, 0.000279
235.000000, 0.000072
236.000000, 0.000008
237.000000, 0.000230
238.000000, 0.000089
239.000000, 0.000202
240.000000, 0.000059
241.000000, 0.000005
242.000000, 0.000134
243.000000, 0.000088
244.000000, 0.000250
245.000000, 0.000101
246.000000, 0.000052
247.000000, 0.000120
248.000000, 0.000128
249.000000, 0.000094
250.000000, 0.000220
251.000000, 0.000018
252.000000, 0.000131
253.000000, 0.000263
254.000000, 0.000158
255.000000, 0.000060
256.000000, 0.000033
257.000000, 0.000068
258.000000, 0.000203
259.000000, 0.000078
260.000000, 0.000007
261.000000, 0.000065
262.000000, 0.000145
263.000000, 0.000075
264.000000, 0.000019
265.000000, 0.000013
266.000000, 0.000151
267.000000, 0.000052
268.000000, 0.000162
269.000000, 0.000032
270.000000, 0.000150
271.000000, 0.000069
272.000000, 0.000024
273.000000, 0.000016
274.000000, 0.000132
275.000000, 0.000292
276.000000, 0.000157
277.000000, 0.000044
278.000000, 0.000058
279.000000, 0.000100
280.000000, 0.000028
281.000000, 0.000134
282.000000, 0.000086
283.000000, 0.000154
284.000000, 0.000014
285.000000, 0.000180
286.000000, 0.000287
287.000000, 0.000083
288.000000, 0.000133
289.000000, 0.000025
290.000000, 0.000139
291.000000, 0.000074
292.000000, 0.000133
293.000000, 0.000273
294.000000, 0.000014
295.000000, 0.000017
296.000000, 0.000060
297.000000, 0.000398
298.000000, 0.000153
299.000000, 0.000048
300.000000, 0.000168
301.000000, 0.000103
302.000000, 0.000185
303.000000, 0.000040
304.000000, 0.000242
305.000000, 0.000135
306.000000, 0.000098
307.000000, 0.000017
308.000000, 0.000082
309.000000, 0.000055
310.000000, 0.000418
311.000000, 0.000055
312.000000, 0.000133
313.000000, 0.000080
314.000000, 0.000049
315.000000, 0.000150
316.000000, 0.000014
317.000000, 0.000274
318.000000, 0.000085
319.000000, 0.000374
320.000000, 0.000089
321.000000, 0.000382
322.000000, 0.000520
323.000000, 0.000312
324.000000, 0.000413
325.000000, 0.000140
326.000000, 0.000183
327.000000, 0.000526
328.000000, 0.000162
329.000000, 0.000028
330.000000, 0.000045
331.000000, 0.000055
332.000000, 0.000052
333.000000, 0.000117
334.000000, 0.000081
335.000000, 0.000023
336.000000, 0.000083
337.000000, 0.000248
338.000000, 0.000106
339.000000, 0.000041
340.000000, 0.000010
341.000000, 0.000087
342.000000, 0.000405
343.000000, 0.000008
344.000000, 0.000005
345.000000, 0.000179
346.000000, 0.000002
347.000000, 0.000045
348.000000, 0.000022
349.000000, 0.000438
350.000000, 0.000086
351.000000, 0.000035
352.000000, 0.000462
353.000000, 0.000196
354.000000, 0.000244
355.000000, 0.000199
356.000000, 0.000177
357.000000, 0.000160
358.000000, 0.000118
359.000000, 0.000048
360.000000, 0.000058
361.000000, 0.000194
362.000000, 0.000204
363.000000, 0.000321
364.000000, 0.000298
365.000000, 0.000177
366.000000, 0.000006
367.000000, 0.000053
368.000000, 0.000034
369.000000, 0.000088
370.000000, 0.000102
371.000000, 0.000195
372.000000, 0.000262
373.000000, 0.000084
374.000000, 0.000295
375.000000, 0.000247
376.000000, 0.000133
377.000000, 0.000108
378.000000, 0.000159
379.000000, 0.000017
380.000000, 0.000135
381.000000, 0.000056
382.000000, 0.000009
383.000000, 0.000031
384.000000, 0.000129
385.000000, 0.000384
386.000000, 0.000146
387.000000, 0.000143
388.000000, 0.000223
389.000000, 0.000038
390.000000, 0.000316
391.000000, 0.000342
392.000000, 0.000016
393.000000, 0.000163
394.000000, 0.000061
395.000000, 0.000002
396.000000, 0.000227
397.000000, 0.000354
398.000000, 0.000274
399.000000, 0.000222
400.000000, 0.000097
401.000000, 0.000266
402.000000, 0.000164
403.000000, 0.000151
404.000000, 0.000282
405.000000, 0.000082
406.000000, 0.000204
407.000000, 0.000276
408.000000, 0.000010
409.000000, 0.000245
410.000000, 0.000143
411.000000, 0.000264
412.000000, 0.000001
413.000000, 0.000070
414.000000, 0.000105
415.000000, 0.000102
416.000000, 0.000009
417.000000, 0.000014
418.000000, 0.000099
419.000000, 0.000230
420.000000, 0.000197
421.000000, 0.000295
422.000000, 0.000046
423.000000, 0.000370
424.000000, 0.000123
425.000000, 0.000046
426.000000, 0.000127
427.000000, 0.000033
428.000000, 0.000027
429.000000, 0.000273
430.000000, 0.000279
431.000000, 0.000007
432.000000, 0.000160
433.000000, 0.000236
434.000000, 0.000029
435.000000, 0.000440
436.000000, 0.000014
437.000000, 0.000244
438.000000, 0.000174
439.000000, 0.000115
440.000000, 0.000020
441.000000, 0.000300
442.000000, 0.000163
443.000000, 0.000093
444.000000, 0.000161
445.000000, 0.000053
446.000000, 0.000136
447.000000, 0.000171
448.000000, 0.000018
449.000000, 0.000104
450.000000, 0.000294
451.000000, 0.000270
452.000000, 0.000900
453.000000, 0.000697
454.000000, 0.000211
455.000000, 0.000437
456.000000, 0.000316
457.000000, 0.000902
458.000000, 0.000741
459.000000, 0.000307
460.000000, 0.000263
461.000000, 0.000225
462.000000, 0.000137
463.000000, 0.000057
464.000000, 0.000164
465.000000, 0.000142
466.000000, 0.000049
467.000000, 0.000095
468.000000, 0.000146
469.000000, 0.000219
470.000000, 0.000200
471.000000, 0.000020
472.000000, 0.000097
473.000000, 0.000055
474.000000, 0.000147
475.000000, 0.000111
476.000000, 0.000070
477.000000, 0.000010
478.000000, 0.000040
479.000000, 0.000007
480.000000, 0.000198
481.000000, 0.000051
482.000000, 0.000035
483.000000, 0.000125
484.000000, 0.000067
485.000000, 0.000015
486.000000, 0.000007
487.000000, 0.000075
488.000000, 0.000019
489.000000, 0.000010
490.000000, 0.000020
491.000000, 0.000023
492.000000, 0.000175
493.000000, 0.000111
494.000000, 0.000033
495.000000, 0.000101
496.000000, 0.000086
497.000000, 0.000096
498.000000, 0.000109
499.000000, 0.000034
500.000000, 0.000069
501.000000, 0.000100
502.000000, 0.000087
503.000000, 0.000124
504.000000, 0.000187
505.000000, 0.000027
506.000000, 0.000031
507.000000, 0.000273
508.000000, 0.000060
509.000000, 0.000016
510.000000, 0.000007
511.000000, 0.000056
512.000000, 0.000194
513.000000, 0.000285
514.000000, 0.000227
515.000000, 0.000205
516.000000, 0.000261
517.000000, 0.000146
518.000000, 0.000128
519.000000, 0.000414
520.000000, 0.000162
521.000000, 0.000273
522.000000, 0.000048
523.000000, 0.000076
524.000000, 0.000078
525.000000, 0.000115
526.000000, 0.000106
527.000000, 0.000153
528.000000, 0.000092
529.000000, 0.000081
530.000000, 0.000009
531.000000, 0.000039
532.000000, 0.000024
533.000000, 0.000381
534.000000, 0.000077
535.000000, 0.000155
536.000000, 0.000178
537.000000, 0.000222
538.000000, 0.000340
539.000000, 0.000056
540.000000, 0.000168
541.000000, 0.000277
542.000000, 0.000423
543.000000, 0.001320
544.000000, 0.008130
545.000000, 0.088120
546.000000, 1.505650
547.000000, 10.967260
548.000000, 33.925050
549.000000, 63.344940
550.000000, 83.238800
551.000000, 89.063030
552.000000, 90.466650
553.000000, 92.909610
554.000000, 94.224410
555.000000, 94.116980
556.000000, 94.971050
557.000000, 96.449520
558.000000, 96.745220
559.000000, 95.759190
560.000000, 94.904940
561.000000, 94.988430
562.000000, 95.589730
563.000000, 95.959580
564.000000, 95.886110
565.000000, 95.822150
566.000000, 96.196170
567.000000, 96.972260
568.000000, 97.685300
569.000000, 97.873470
570.000000, 97.500820
571.000000, 96.874820
572.000000, 96.368070
573.000000, 96.237110
574.000000, 96.390790
575.000000, 96.637050
576.000000, 96.753400
577.000000, 96.738350
578.000000, 96.705890
579.000000, 96.774410
580.000000, 97.060380
581.000000, 97.471500
582.000000, 97.797270
583.000000, 97.923270
584.000000, 97.766460
585.000000, 97.400980
586.000000, 96.966020
587.000000, 96.687660
588.000000, 96.702740
589.000000, 96.948270
590.000000, 97.369800
591.000000, 97.805500
592.000000, 98.083070
593.000000, 98.138660
594.000000, 97.962490
595.000000, 97.645660
596.000000, 97.302380
597.000000, 97.011880
598.000000, 96.864230
599.000000, 96.854390
600.000000, 96.908420
601.000000, 97.006210
602.000000, 97.143230
603.000000, 97.247900
604.000000, 97.320310
605.000000, 97.426920
606.000000, 97.500530
607.000000, 97.556630
608.000000, 97.604000
609.000000, 97.580320
610.000000, 97.502620
611.000000, 97.374570
612.000000, 97.255170
613.000000, 97.157100
614.000000, 97.110390
615.000000, 97.188870
616.000000, 97.355840
617.000000, 97.576740
618.000000, 97.826070
619.000000, 98.017900
620.000000, 98.078250
621.000000, 98.016920
622.000000, 97.825390
623.000000, 97.511990
624.000000, 97.165520
625.000000, 96.843570
626.000000, 96.595610
627.000000, 96.441580
628.000000, 96.404100
629.000000, 96.492990
