# Wavelength  (nm), Reflectance (%)
549.000000, 99.357246
550.000000, 99.338001
551.000000, 99.247669
552.000000, 99.197350
553.000000, 99.101860
554.000000, 98.936710
555.000000, 98.811749
556.000000, 98.619175
557.000000, 98.463242
558.000000, 98.299850
559.000000, 98.115318
560.000000, 97.968388
561.000000, 97.853802
562.000000, 97.701057
563.000000, 97.648426
564.000000, 97.602509
565.000000, 97.536854
566.000000, 97.509834
567.000000, 97.517033
568.000000, 97.508278
569.000000, 97.561268
570.000000, 97.641308
571.000000, 97.744820
572.000000, 97.892460
573.000000, 98.026142
574.000000, 98.187988
575.000000, 98.322273
576.000000, 98.482532
577.000000, 98.569897
578.000000, 98.662838
579.000000, 98.660973
580.000000, 98.658176
581.000000, 98.645382
582.000000, 98.620884
583.000000, 98.619484
584.000000, 98.601887
585.000000, 98.591873
586.000000, 98.607666
587.000000, 98.598137
588.000000, 98.660904
589.000000, 98.727661
590.000000, 98.819588
591.000000, 98.885715
592.000000, 98.974129
593.000000, 99.038788
594.000000, 99.104107
595.000000, 99.187580
596.000000, 99.204346
597.000000, 99.203163
598.000000, 99.140846
599.000000, 99.037949
600.000000, 98.974377
601.000000, 98.893169
602.000000, 98.848137
603.000000, 98.803444
604.000000, 98.795589
605.000000, 98.795746
606.000000, 98.837254
607.000000, 98.843700
608.000000, 98.890453
609.000000, 98.907166
610.000000, 98.943298
611.000000, 98.952072
612.000000, 98.925514
613.000000, 98.881813
614.000000, 98.859837
615.000000, 98.866299
616.000000, 98.879238
617.000000, 98.944595
618.000000, 99.031994
619.000000, 99.142822
620.000000, 99.234314
621.000000, 99.317120
622.000000, 99.416912
623.000000, 99.475765
624.000000, 99.511841
625.000000, 99.529724
626.000000, 99.520256
627.000000, 99.477505
628.000000, 99.384842
629.000000, 99.310806
630.000000, 99.231155
631.000000, 99.171047
632.000000, 99.141678
633.000000, 99.096420
634.000000, 99.105946
635.000000, 99.115292
636.000000, 99.100479
637.000000, 99.126129
638.000000, 99.084080
639.000000, 99.049255
640.000000, 98.992043
641.000000, 98.949535
642.000000, 98.903740
643.000000, 98.885826
644.000000, 98.896099
645.000000, 98.915436
646.000000, 98.936871
647.000000, 98.960342
648.000000, 98.998695
649.000000, 99.096340
650.000000, 99.210491
651.000000, 99.324322
652.000000, 99.399303
653.000000, 99.465569
654.000000, 99.459961
655.000000, 99.433933
656.000000, 99.304199
657.000000, 99.100437
658.000000, 98.932480
659.000000, 98.708698
660.000000, 98.542015
661.000000, 98.404121
662.000000, 98.356735
663.000000, 98.366627
664.000000, 98.442429
665.000000, 98.556412
666.000000, 98.732746
667.000000, 98.972633
668.000000, 99.157459
669.000000, 99.333656
670.000000, 99.464039
671.000000, 99.539394
672.000000, 99.602047
673.000000, 99.615013
674.000000, 99.629299
675.000000, 99.653217
676.000000, 99.670029
677.000000, 99.644203
678.000000, 99.643387
679.000000, 99.610104
680.000000, 99.592987
681.000000, 99.566731
682.000000, 99.552948
683.000000, 99.551247
684.000000, 99.533657
685.000000, 99.480049
686.000000, 99.502563
687.000000, 99.479202
688.000000, 99.505348
689.000000, 99.481979
690.000000, 99.531647
691.000000, 99.513351
692.000000, 99.559624
693.000000, 99.590816
694.000000, 99.603100
695.000000, 99.609295
696.000000, 99.628685
697.000000, 99.653137
698.000000, 99.637588
699.000000, 99.610420
700.000000, 99.628704
701.000000, 99.639145
702.000000, 99.611656
703.000000, 99.572006
704.000000, 99.557407
705.000000, 99.507038
706.000000, 99.453884
707.000000, 99.404438
708.000000, 99.303837
709.000000, 99.262199
710.000000, 99.178127
711.000000, 99.075943
712.000000, 99.055351
713.000000, 98.999676
714.000000, 98.970783
715.000000, 98.967052
716.000000, 98.944862
717.000000, 98.982796
718.000000, 99.023125
719.000000, 99.072098
720.000000, 99.061653
721.000000, 99.142929
722.000000, 99.170200
723.000000, 99.210487
724.000000, 99.274040
725.000000, 99.338230
726.000000, 99.360840
727.000000, 99.394066
728.000000, 99.368153
729.000000, 99.419334
730.000000, 99.349884
731.000000, 99.335220
732.000000, 99.283611
733.000000, 99.222984
734.000000, 99.148258
735.000000, 99.034554
736.000000, 98.932621
737.000000, 98.723583
738.000000, 98.582668
739.000000, 98.482704
740.000000, 98.373203
741.000000, 98.264919
742.000000, 98.242897
743.000000, 98.162045
744.000000, 98.188335
745.000000, 98.202419
746.000000, 98.260166
747.000000, 98.346474
748.000000, 98.410778
749.000000, 98.552868
750.000000, 98.713406
751.000000, 98.846130
752.000000, 99.021255
753.000000, 99.100197
754.000000, 99.220371
755.000000, 99.279621
756.000000, 99.346455
757.000000, 99.372551
758.000000, 99.445538
759.000000, 99.453449
760.000000, 99.471958
761.000000, 99.501080
762.000000, 99.512081
763.000000, 99.534512
764.000000, 99.544880
765.000000, 99.579655
766.000000, 99.529312
767.000000, 99.575012
768.000000, 99.550388
769.000000, 99.526409
770.000000, 99.554909
771.000000, 99.531700
772.000000, 99.517441
773.000000, 99.490284
774.000000, 99.496731
775.000000, 99.473068
776.000000, 99.460709
777.000000, 99.475044
778.000000, 99.446239
779.000000, 99.441124
780.000000, 99.398968
781.000000, 99.429504
782.000000, 99.411583
783.000000, 99.388710
784.000000, 99.382748
785.000000, 99.383644
786.000000, 99.408043
787.000000, 99.409416
788.000000, 99.395317
789.000000, 99.406437
790.000000, 99.433567
791.000000, 99.420422
792.000000, 99.423973
793.000000, 99.441597
794.000000, 99.447529
795.000000, 99.430920
796.000000, 99.453312
797.000000, 99.424721
798.000000, 99.438389
799.000000, 99.454971
800.000000, 99.449726
801.000000, 99.444878
802.000000, 99.421970
803.000000, 99.394417
804.000000, 99.416317
805.000000, 99.425079
806.000000, 99.385128
807.000000, 99.359863
808.000000, 99.343849
809.000000, 99.321796
810.000000, 99.345642
811.000000, 99.250790
812.000000, 99.256363
813.000000, 99.204239
814.000000, 99.121204
815.000000, 99.086815
816.000000, 99.038002
817.000000, 98.944523
818.000000, 98.822208
819.000000, 98.743736
820.000000, 98.569355
821.000000, 98.378326
822.000000, 98.192921
823.000000, 97.923557
824.000000, 97.558022
825.000000, 97.155155
826.000000, 96.656853
827.000000, 96.013912
828.000000, 95.241192
829.000000, 94.311546
830.000000, 93.114399
831.000000, 91.743153
832.000000, 90.212616
833.000000, 88.417866
834.000000, 86.456738
835.000000, 84.351719
836.000000, 82.077953
837.000000, 79.810616
838.000000, 77.621780
839.000000, 75.400743
840.000000, 73.207861
841.000000, 71.297680
842.000000, 69.374966
843.000000, 67.670418
844.000000, 66.249090
845.000000, 64.974209
846.000000, 63.932531
847.000000, 63.125011
848.000000, 62.533607
849.000000, 62.124389
850.000000, 61.888559
851.000000, 61.730050
852.000000, 61.628915
853.000000, 61.529091
854.000000, 61.384933
855.000000, 61.166849
856.000000, 60.876356
857.000000, 60.457561
858.000000, 59.922250
859.000000, 59.254183
860.000000, 58.499446
861.000000, 57.530149
862.000000, 56.483205
863.000000, 55.404638
864.000000, 54.204219
865.000000, 52.987791
866.000000, 51.814465
867.000000, 50.673602
868.000000, 49.586910
869.000000, 48.645902
870.000000, 47.834786
871.000000, 47.116272
872.000000, 46.562660
873.000000, 46.135283
874.000000, 45.823933
875.000000, 45.592546
876.000000, 45.443191
877.000000, 45.295966
878.000000, 45.151352
879.000000, 44.996565
880.000000, 44.806765
881.000000, 44.607078
882.000000, 44.391268
883.000000, 44.150961
884.000000, 43.925883
885.000000, 43.707150
886.000000, 43.517125
887.000000, 43.392433
888.000000, 43.313696
889.000000, 43.297384
890.000000, 43.347805
891.000000, 43.473276
892.000000, 43.660374
893.000000, 43.933722
894.000000, 44.269865
895.000000, 44.649368
896.000000, 45.126928
897.000000, 45.665817
898.000000, 46.263016
899.000000, 46.959223
900.000000, 47.733257
901.000000, 48.544144
902.000000, 49.448851
903.000000, 50.430508
904.000000, 51.424316
905.000000, 52.477465
906.000000, 53.558176
907.000000, 54.568041
908.000000, 55.549849
909.000000, 56.501844
910.000000, 57.323231
911.000000, 58.057089
912.000000, 58.684910
913.000000, 59.133554
914.000000, 59.451197
915.000000, 59.615862
916.000000, 59.626074
917.000000, 59.471970
918.000000, 59.189707
919.000000, 58.770807
920.000000, 58.252844
921.000000, 57.623501
922.000000, 56.907892
923.000000, 56.140029
924.000000, 55.321670
925.000000, 54.441615
926.000000, 53.612511
927.000000, 52.765170
928.000000, 51.933972
929.000000, 51.176900
930.000000, 50.431271
931.000000, 49.742776
932.000000, 49.136176
933.000000, 48.574934
934.000000, 48.081714
935.000000, 47.626647
936.000000, 47.218571
937.000000, 46.821717
938.000000, 46.426247
939.000000, 46.049312
940.000000, 45.609852
941.000000, 45.118063
942.000000, 44.573915
943.000000, 43.914658
944.000000, 43.133030
945.000000, 42.320317
946.000000, 41.366840
947.000000, 40.317262
948.000000, 39.279489
949.000000, 38.168069
950.000000, 37.046759
951.000000, 36.043520
952.000000, 35.126748
953.000000, 34.324986
954.000000, 33.675437
955.000000, 33.225369
956.000000, 32.934668
957.000000, 32.855666
958.000000, 32.937702
959.000000, 33.197353
960.000000, 33.592237
961.000000, 34.086008
962.000000, 34.666657
963.000000, 35.298495
964.000000, 35.906500
965.000000, 36.504023
966.000000, 37.075150
967.000000, 37.557499
968.000000, 37.973120
969.000000, 38.327161
970.000000, 38.576829
971.000000, 38.750759
972.000000, 38.848691
973.000000, 38.877399
974.000000, 38.835224
975.000000, 38.737981
976.000000, 38.590442
977.000000, 38.390062
978.000000, 38.141821
979.000000, 37.867256
980.000000, 37.555305
981.000000, 37.212229
982.000000, 36.834221
983.000000, 36.459100
984.000000, 36.048949
985.000000, 35.623993
986.000000, 35.197334
987.000000, 34.759384
988.000000, 34.309314
989.000000, 33.874558
990.000000, 33.452652
991.000000, 33.032495
992.000000, 32.629863
993.000000, 32.261598
994.000000, 31.901743
995.000000, 31.566225
996.000000, 31.275380
997.000000, 31.010685
998.000000, 30.774240
999.000000, 30.576799
1000.000000, 30.392060
1001.000000, 30.237264
1002.000000, 30.112496
1003.000000, 30.007597
1004.000000, 29.906024
1005.000000, 29.828843
1006.000000, 29.753351
1007.000000, 29.681389
1008.000000, 29.613361
1009.000000, 29.537430
1010.000000, 29.460519
1011.000000, 29.371275
1012.000000, 29.282505
1013.000000, 29.174848
1014.000000, 29.057449
1015.000000, 28.945667
1016.000000, 28.820157
1017.000000, 28.696134
1018.000000, 28.563517
1019.000000, 28.430621
1020.000000, 28.297423
1021.000000, 28.184488
1022.000000, 28.071671
1023.000000, 27.977234
1024.000000, 27.898872
1025.000000, 27.850476
1026.000000, 27.830791
1027.000000, 27.839278
1028.000000, 27.888793
1029.000000, 27.977949
1030.000000, 28.119557
1031.000000, 28.305418
1032.000000, 28.552684
1033.000000, 28.843754
1034.000000, 29.180219
1035.000000, 29.588778
1036.000000, 30.047758
1037.000000, 30.541332
1038.000000, 31.105478
1039.000000, 31.718649
1040.000000, 32.335024
1041.000000, 33.011973
1042.000000, 33.717867
1043.000000, 34.410731
1044.000000, 35.168434
1045.000000, 35.921291
1046.000000, 36.634806
1047.000000, 37.365123
1048.000000, 38.081145
1049.000000, 38.756220
1050.000000, 39.427511
1051.000000, 40.040117
1052.000000, 40.603166
1053.000000, 41.123351
1054.000000, 41.613653
1055.000000, 42.068951
1056.000000, 42.481462
1057.000000, 42.863403
1058.000000, 43.209181
1059.000000, 43.488774
1060.000000, 43.731772
1061.000000, 43.947487
1062.000000, 44.103604
1063.000000, 44.240627
1064.000000, 44.339192
1065.000000, 44.389867
1066.000000, 44.421522
1067.000000, 44.403772
1068.000000, 44.368401
1069.000000, 44.285842
1070.000000, 44.186334
1071.000000, 44.046839
1072.000000, 43.913879
1073.000000, 43.741231
1074.000000, 43.557234
1075.000000, 43.348329
1076.000000, 43.136778
1077.000000, 42.906162
1078.000000, 42.677191
1079.000000, 42.454910
1080.000000, 42.215478
1081.000000, 41.987417
1082.000000, 41.757581
1083.000000, 41.536969
1084.000000, 41.350739
1085.000000, 41.158741
1086.000000, 40.989073
1087.000000, 40.864841
1088.000000, 40.743855
1089.000000, 40.650380
1090.000000, 40.570175
1091.000000, 40.530245
1092.000000, 40.520607
1093.000000, 40.536277
1094.000000, 40.566901
1095.000000, 40.627825
1096.000000, 40.725112
1097.000000, 40.828746
1098.000000, 40.947278
1099.000000, 41.101751
1100.000000, 41.230023
1101.000000, 41.423079
1102.000000, 41.564880
1103.000000, 41.740604
1104.000000, 41.902571
1105.000000, 42.075102
1106.000000, 42.227998
1107.000000, 42.380101
1108.000000, 42.504648
1109.000000, 42.628735
1110.000000, 42.722963
1111.000000, 42.809490
1112.000000, 42.867388
1113.000000, 42.911790
1114.000000, 42.928497
1115.000000, 42.925280
1116.000000, 42.892473
1117.000000, 42.848038
1118.000000, 42.760835
1119.000000, 42.664389
1120.000000, 42.546994
1121.000000, 42.378160
1122.000000, 42.214096
1123.000000, 42.019072
1124.000000, 41.811825
1125.000000, 41.561743
1126.000000, 41.310368
1127.000000, 41.016692
1128.000000, 40.718126
1129.000000, 40.427120
1130.000000, 40.076845
1131.000000, 39.725699
1132.000000, 39.381876
1133.000000, 38.978455
1134.000000, 38.584710
1135.000000, 38.203128
1136.000000, 37.776366
1137.000000, 37.349949
1138.000000, 36.937231
1139.000000, 36.458910
1140.000000, 36.018472
1141.000000, 35.592186
1142.000000, 35.119397
1143.000000, 34.654488
1144.000000, 34.205574
1145.000000, 33.729096
1146.000000, 33.268137
1147.000000, 32.830131
1148.000000, 32.366354
1149.000000, 31.916481
1150.000000, 31.503187
1151.000000, 31.055138
1152.000000, 30.637801
1153.000000, 30.241480
1154.000000, 29.855121
1155.000000, 29.468990
1156.000000, 29.118500
1157.000000, 28.802515
1158.000000, 28.443470
1159.000000, 28.149450
1160.000000, 27.880518
1161.000000, 27.645723
1162.000000, 27.367769
1163.000000, 27.172568
1164.000000, 26.980789
1165.000000, 26.809672
1166.000000, 26.659263
1167.000000, 26.532662
1168.000000, 26.428988
1169.000000, 26.351851
1170.000000, 26.283159
1171.000000, 26.241546
1172.000000, 26.209810
1173.000000, 26.211854
1174.000000, 26.223553
1175.000000, 26.264691
1176.000000, 26.313078
1177.000000, 26.387140
1178.000000, 26.471137
1179.000000, 26.566684
1180.000000, 26.683370
1181.000000, 26.823183
1182.000000, 26.970143
1183.000000, 27.137265
1184.000000, 27.320854
1185.000000, 27.512264
1186.000000, 27.727911
1187.000000, 27.962834
1188.000000, 28.205693
1189.000000, 28.443475
1190.000000, 28.743886
1191.000000, 29.029650
1192.000000, 29.341075
1193.000000, 29.681727
1194.000000, 30.020162
1195.000000, 30.384567
1196.000000, 30.787705
1197.000000, 31.189561
1198.000000, 31.598721
1199.000000, 32.026550
1200.000000, 32.495993
1201.000000, 32.945415
1202.000000, 33.448418
1203.000000, 33.969146
1204.000000, 34.498142
1205.000000, 34.966237
1206.000000, 35.542425
1207.000000, 36.082053
1208.000000, 36.655986
1209.000000, 37.231745
1210.000000, 37.798786
1211.000000, 38.351672
1212.000000, 38.930688
1213.000000, 39.507216
1214.000000, 40.065901
1215.000000, 40.641388
1216.000000, 41.190489
1217.000000, 41.704655
1218.000000, 42.257515
1219.000000, 42.783119
1220.000000, 43.278912
1221.000000, 43.761768
1222.000000, 44.224194
1223.000000, 44.657326
1224.000000, 45.084171
1225.000000, 45.508209
1226.000000, 45.859461
1227.000000, 46.211838
1228.000000, 46.513824
1229.000000, 46.822950
1230.000000, 47.091440
1231.000000, 47.340820
1232.000000, 47.540480
1233.000000, 47.710159
1234.000000, 47.842283
1235.000000, 47.991144
1236.000000, 48.104195
1237.000000, 48.145329
1238.000000, 48.168444
1239.000000, 48.178197
1240.000000, 48.147900
1241.000000, 48.100156
1242.000000, 48.011536
1243.000000, 47.899651
1244.000000, 47.791088
1245.000000, 47.558354
1246.000000, 47.406487
1247.000000, 47.191854
1248.000000, 46.952003
1249.000000, 46.711408
1250.000000, 46.407690
1251.000000, 46.134912
1252.000000, 45.765080
1253.000000, 45.412557
1254.000000, 45.050467
1255.000000, 44.670362
1256.000000, 44.266405
1257.000000, 43.829622
1258.000000, 43.414121
1259.000000, 42.959032
1260.000000, 42.485010
1261.000000, 42.019803
1262.000000, 41.533265
1263.000000, 41.016666
1264.000000, 40.543745
1265.000000, 40.020555
1266.000000, 39.484450
1267.000000, 38.973701
1268.000000, 38.444252
1269.000000, 37.915927
1270.000000, 37.385277
1271.000000, 36.863009
1272.000000, 36.316841
1273.000000, 35.780322
1274.000000, 35.281042
1275.000000, 34.760221
1276.000000, 34.237430
1277.000000, 33.754881
1278.000000, 33.251985
1279.000000, 32.760395
1280.000000, 32.300612
1281.000000, 31.843913
1282.000000, 31.385081
1283.000000, 30.992904
1284.000000, 30.587801
1285.000000, 30.200276
1286.000000, 29.866109
1287.000000, 29.549261
1288.000000, 29.256452
1289.000000, 28.999482
1290.000000, 28.783132
1291.000000, 28.590214
1292.000000, 28.445759
1293.000000, 28.340862
1294.000000, 28.269344
1295.000000, 28.246533
1296.000000, 28.277319
1297.000000, 28.337523
1298.000000, 28.446443
1299.000000, 28.597939
1300.000000, 28.792890
1301.000000, 29.040229
1302.000000, 29.319391
1303.000000, 29.642267
1304.000000, 30.008427
1305.000000, 30.387234
1306.000000, 30.813426
1307.000000, 31.264699
1308.000000, 31.740655
1309.000000, 32.247023
1310.000000, 32.784708
1311.000000, 33.305217
1312.000000, 33.836469
1313.000000, 34.395775
1314.000000, 34.961634
1315.000000, 35.495751
1316.000000, 36.069633
1317.000000, 36.639968
1318.000000, 37.168831
1319.000000, 37.696480
1320.000000, 38.250150
1321.000000, 38.741682
1322.000000, 39.256547
1323.000000, 39.740078
1324.000000, 40.200491
1325.000000, 40.640926
1326.000000, 41.067352
1327.000000, 41.452695
1328.000000, 41.835479
1329.000000, 42.193619
1330.000000, 42.526697
1331.000000, 42.833605
1332.000000, 43.126031
1333.000000, 43.377274
1334.000000, 43.617938
1335.000000, 43.835782
1336.000000, 44.039990
1337.000000, 44.202975
1338.000000, 44.345664
1339.000000, 44.481003
1340.000000, 44.588990
1341.000000, 44.653757
1342.000000, 44.741858
1343.000000, 44.785294
1344.000000, 44.806560
1345.000000, 44.815185
1346.000000, 44.801434
1347.000000, 44.775572
1348.000000, 44.732752
1349.000000, 44.673051
1350.000000, 44.602701
1351.000000, 44.509722
1352.000000, 44.391134
1353.000000, 44.286357
1354.000000, 44.161661
1355.000000, 43.999254
1356.000000, 43.852098
1357.000000, 43.678573
1358.000000, 43.484521
1359.000000, 43.306006
1360.000000, 43.103817
1361.000000, 42.884452
1362.000000, 42.664713
1363.000000, 42.425526
1364.000000, 42.186513
1365.000000, 41.934936
1366.000000, 41.683268
1367.000000, 41.403605
1368.000000, 41.131466
1369.000000, 40.873966
1370.000000, 40.559093
1371.000000, 40.279161
1372.000000, 39.971368
1373.000000, 39.646033
1374.000000, 39.330516
1375.000000, 39.027285
1376.000000, 38.701320
1377.000000, 38.381699
1378.000000, 38.073484
1379.000000, 37.733316
1380.000000, 37.394348
1381.000000, 37.074149
1382.000000, 36.732904
1383.000000, 36.406828
1384.000000, 36.096176
1385.000000, 35.782753
1386.000000, 35.473853
1387.000000, 35.206001
1388.000000, 34.929672
1389.000000, 34.655896
1390.000000, 34.393436
1391.000000, 34.135780
1392.000000, 33.865096
1393.000000, 33.596574
1394.000000, 33.347812
1395.000000, 33.088169
1396.000000, 32.818811
1397.000000, 32.566901
1398.000000, 32.318150
1399.000000, 32.079654
1400.000000, 31.847338
1401.000000, 31.618248
1402.000000, 31.383065
1403.000000, 31.152030
1404.000000, 30.929499
1405.000000, 30.707764
1406.000000, 30.491467
1407.000000, 30.281825
1408.000000, 30.067581
1409.000000, 29.830731
1410.000000, 29.651508
1411.000000, 29.434517
1412.000000, 29.235282
1413.000000, 29.048672
1414.000000, 28.866176
1415.000000, 28.679848
1416.000000, 28.484015
1417.000000, 28.298308
1418.000000, 28.118569
1419.000000, 27.944122
1420.000000, 27.761860
1421.000000, 27.593904
1422.000000, 27.432854
1423.000000, 27.260870
1424.000000, 27.098168
1425.000000, 26.943044
1426.000000, 26.788929
1427.000000, 26.632257
1428.000000, 26.484696
1429.000000, 26.348905
1430.000000, 26.198369
1431.000000, 26.071292
1432.000000, 25.930553
1433.000000, 25.810709
1434.000000, 25.678253
1435.000000, 25.569026
1436.000000, 25.454522
1437.000000, 25.342306
1438.000000, 25.251548
1439.000000, 25.166509
1440.000000, 25.081046
1441.000000, 25.000956
1442.000000, 24.928919
1443.000000, 24.878039
1444.000000, 24.826094
1445.000000, 24.781047
1446.000000, 24.755847
1447.000000, 24.736028
1448.000000, 24.731352
1449.000000, 24.734473
1450.000000, 24.754864
1451.000000, 24.780663
1452.000000, 24.826867
1453.000000, 24.884247
1454.000000, 24.957977
1455.000000, 25.049593
1456.000000, 25.149723
1457.000000, 25.261429
1458.000000, 25.404144
1459.000000, 25.549225
1460.000000, 25.712484
1461.000000, 25.903785
1462.000000, 26.116426
1463.000000, 26.318098
1464.000000, 26.550664
1465.000000, 26.816124
1466.000000, 27.068644
1467.000000, 27.357511
1468.000000, 27.676682
1469.000000, 27.985468
1470.000000, 28.313601
1471.000000, 28.671869
1472.000000, 29.034987
1473.000000, 29.402622
1474.000000, 29.812921
