# Wavelength  (nm), Transmission (%)
200.000000, 0.009720
205.000000, 0.004550
210.000000, 0.003210
215.000000, 0.001540
220.000000, 0.004390
225.000000, 0.000436
230.000000, 0.000435
235.000000, 0.001200
240.000000, 0.000986
245.000000, 0.004840
250.000000, 0.001320
255.000000, 0.095330
260.000000, 1.019460
265.000000, 3.919620
270.000000, 8.693020
275.000000, 14.311370
280.000000, 20.725200
285.000000, 27.805260
290.000000, 35.776030
295.000000, 44.086570
300.000000, 52.504890
305.000000, 60.225490
310.000000, 67.168320
315.000000, 72.889340
320.000000, 77.673070
325.000000, 81.284660
330.000000, 84.088030
335.000000, 86.041940
340.000000, 87.331430
345.000000, 88.214220
350.000000, 89.149830
355.000000, 89.962270
360.000000, 90.350800
365.000000, 90.572330
370.000000, 90.804030
375.000000, 90.883520
380.000000, 90.866620
385.000000, 90.747040
390.000000, 90.492590
395.000000, 90.143000
400.000000, 89.796540
405.000000, 89.575760
410.000000, 89.326810
415.000000, 89.218240
420.000000, 89.004930
425.000000, 88.969840
430.000000, 89.045750
435.000000, 89.213150
440.000000, 89.309400
445.000000, 89.418740
450.000000, 89.387650
455.000000, 89.314260
460.000000, 89.225890
465.000000, 89.377490
470.000000, 89.471360
475.000000, 89.630610
480.000000, 89.658520
485.000000, 89.710230
490.000000, 89.817050
495.000000, 89.912560
500.000000, 89.921160
505.000000, 89.943660
510.000000, 89.806450
515.000000, 89.727190
520.000000, 89.662090
525.000000, 89.579850
530.000000, 89.513820
535.000000, 89.554320
540.000000, 89.630880
545.000000, 89.795930
550.000000, 89.833830
555.000000, 89.938910
560.000000, 89.863790
565.000000, 89.843490
570.000000, 89.737690
575.000000, 89.585710
580.000000, 89.325930
585.000000, 89.099320
590.000000, 88.840920
595.000000, 88.501900
600.000000, 88.073280
605.000000, 87.664990
610.000000, 87.202590
615.000000, 86.656770
620.000000, 86.047610
625.000000, 85.486790
630.000000, 84.790390
635.000000, 84.114100
640.000000, 83.258420
645.000000, 82.540650
650.000000, 81.661430
655.000000, 80.826360
660.000000, 79.862890
665.000000, 79.004660
670.000000, 78.033800
675.000000, 77.059730
680.000000, 75.899090
685.000000, 74.770940
690.000000, 73.533560
695.000000, 72.309230
700.000000, 70.962850
705.000000, 69.674320
710.000000, 68.342600
715.000000, 66.997720
720.000000, 65.597480
725.000000, 64.219620
730.000000, 62.820630
735.000000, 61.401360
740.000000, 59.917100
745.000000, 58.456860
750.000000, 56.941920
755.000000, 55.451600
760.000000, 53.887950
765.000000, 52.389380
770.000000, 50.813590
775.000000, 49.282400
780.000000, 47.688340
785.000000, 46.205000
790.000000, 44.664090
795.000000, 43.162100
800.000000, 41.627400
805.000000, 40.218750
810.000000, 38.761620
815.000000, 37.381770
820.000000, 35.964010
825.000000, 34.633760
830.000000, 33.258400
835.000000, 31.988260
840.000000, 30.700350
845.000000, 29.488840
850.000000, 28.256650
855.000000, 27.114830
860.000000, 25.906450
865.000000, 24.845570
870.000000, 23.809960
875.000000, 22.766590
880.000000, 21.799640
885.000000, 20.895800
890.000000, 20.020500
895.000000, 19.169350
900.000000, 18.327560
905.000000, 17.557370
910.000000, 16.807770
915.000000, 16.098450
920.000000, 15.400930
925.000000, 14.740180
930.000000, 14.116250
935.000000, 13.539240
940.000000, 12.998900
945.000000, 12.496880
950.000000, 11.980640
955.000000, 11.496560
960.000000, 11.035070
965.000000, 10.593120
970.000000, 10.198040
975.000000, 9.804210
980.000000, 9.458550
985.000000, 9.130090
990.000000, 8.782230
995.000000, 8.464870
1000.000000, 8.170010
1005.000000, 7.896110
1010.000000, 7.645300
1015.000000, 7.410900
1020.000000, 7.197000
1025.000000, 6.980580
1030.000000, 6.748300
1035.000000, 6.577070
1040.000000, 6.400920
1045.000000, 6.227010
1050.000000, 6.036370
1055.000000, 5.910610
1060.000000, 5.774770
1065.000000, 5.619200
1070.000000, 5.487740
1075.000000, 5.383650
1080.000000, 5.300050
1085.000000, 5.207960
1090.000000, 5.077620
1095.000000, 4.979270
1100.000000, 4.919550
1105.000000, 4.832770
1110.000000, 4.730180
1115.000000, 4.669360
1120.000000, 4.632320
1125.000000, 4.547850
1130.000000, 4.478720
1135.000000, 4.453690
1140.000000, 4.344480
1145.000000, 4.315680
1150.000000, 4.313180
1155.000000, 4.286970
1160.000000, 4.218000
1165.000000, 4.148370
1170.000000, 4.114460
1175.000000, 4.129440
1180.000000, 4.111950
1185.000000, 4.084840
1190.000000, 4.089800
1195.000000, 4.138630
1200.000000, 4.144040
1205.000000, 4.077540
1210.000000, 4.005670
1215.000000, 3.928420
1220.000000, 3.926640
1225.000000, 3.956350
1230.000000, 3.986900
1235.000000, 4.041790
1240.000000, 4.064770
1245.000000, 4.025290
1250.000000, 3.955630
1255.000000, 3.905980
1260.000000, 3.885070
1265.000000, 3.910330
1270.000000, 3.976960
1275.000000, 4.066180
1280.000000, 4.098870
1285.000000, 4.088030
1290.000000, 4.085770
1295.000000, 4.096270
1300.000000, 4.074170
1305.000000, 4.060710
1310.000000, 4.079550
1315.000000, 4.136450
1320.000000, 4.215840
1325.000000, 4.368920
1330.000000, 4.473900
1335.000000, 4.415260
1340.000000, 4.223680
1345.000000, 4.049260
1350.000000, 4.073860
1355.000000, 4.289300
1360.000000, 4.468380
1365.000000, 4.558440
1370.000000, 4.443100
1375.000000, 4.444830
1380.000000, 4.673900
1385.000000, 4.633330
1390.000000, 4.559700
1395.000000, 4.678320
1400.000000, 4.750310
1405.000000, 4.801330
1410.000000, 4.877920
1415.000000, 4.948810
1420.000000, 4.969990
1425.000000, 5.002580
1430.000000, 5.063520
1435.000000, 5.116610
1440.000000, 5.177180
1445.000000, 5.275700
1450.000000, 5.313850
1455.000000, 5.334380
1460.000000, 5.408160
1465.000000, 5.527590
1470.000000, 5.643130
1475.000000, 5.748120
1480.000000, 5.858060
1485.000000, 5.961400
1490.000000, 6.039250
1495.000000, 6.081590
1500.000000, 6.171360
1505.000000, 6.293610
1510.000000, 6.393610
1515.000000, 6.484190
1520.000000, 6.567910
1525.000000, 6.672580
1530.000000, 6.804580
1535.000000, 6.917550
1540.000000, 7.033650
1545.000000, 7.181500
1550.000000, 7.307280
1555.000000, 7.401490
1560.000000, 7.501440
1565.000000, 7.619100
1570.000000, 7.734260
1575.000000, 7.840620
1580.000000, 7.968330
1585.000000, 8.132290
1590.000000, 8.284920
1595.000000, 8.404170
1600.000000, 8.524980
1605.000000, 8.667080
1610.000000, 8.805170
1615.000000, 8.938910
1620.000000, 9.061790
1625.000000, 9.199010
1630.000000, 9.335780
1635.000000, 9.476800
1640.000000, 9.610110
1645.000000, 9.697290
1650.000000, 9.795730
1655.000000, 9.942450
1660.000000, 10.095420
1665.000000, 10.244670
1670.000000, 10.377720
1675.000000, 10.506530
1680.000000, 10.654780
1685.000000, 10.764030
1690.000000, 10.851990
1695.000000, 10.972520
1700.000000, 11.117760
1705.000000, 11.246500
1710.000000, 11.333340
1715.000000, 11.403720
1720.000000, 11.500160
1725.000000, 11.615240
1730.000000, 11.734420
1735.000000, 11.845420
1740.000000, 11.943220
1745.000000, 12.010980
1750.000000, 12.045320
1755.000000, 12.068610
1760.000000, 12.109760
1765.000000, 12.183820
1770.000000, 12.355060
1775.000000, 12.591390
1780.000000, 12.687840
1785.000000, 12.696750
1790.000000, 12.699670
1795.000000, 12.696210
1800.000000, 12.704360
1805.000000, 12.712270
1810.000000, 12.736210
1815.000000, 12.748230
1820.000000, 12.693380
1825.000000, 12.683050
1830.000000, 12.704490
1835.000000, 12.827520
1840.000000, 12.848300
1845.000000, 13.060040
1850.000000, 13.023700
1855.000000, 12.686310
1860.000000, 12.415210
1865.000000, 12.684420
1870.000000, 13.195010
1875.000000, 13.121960
1880.000000, 12.893140
1885.000000, 12.735680
1890.000000, 12.608540
1895.000000, 12.621210
1900.000000, 12.640620
1905.000000, 12.503330
1910.000000, 12.374240
1915.000000, 12.309410
1920.000000, 12.403690
1925.000000, 12.528730
1930.000000, 12.530460
1935.000000, 12.580980
1940.000000, 12.566950
1945.000000, 12.501020
1950.000000, 12.461940
1955.000000, 12.422590
1960.000000, 12.373400
1965.000000, 12.308630
1970.000000, 12.262560
1975.000000, 12.208490
1980.000000, 12.145060
1985.000000, 12.062490
1990.000000, 11.995680
1995.000000, 11.983480
2000.000000, 11.957680
2005.000000, 11.909130
2010.000000, 11.857680
2015.000000, 11.810770
2020.000000, 11.760290
2025.000000, 11.718370
2030.000000, 11.691650
2035.000000, 11.659960
2040.000000, 11.619520
2045.000000, 11.583060
2050.000000, 11.558200
2055.000000, 11.525960
2060.000000, 11.471890
2065.000000, 11.429360
2070.000000, 11.432450
2075.000000, 11.415260
2080.000000, 11.395610
2085.000000, 11.375490
2090.000000, 11.355320
2095.000000, 11.325700
2100.000000, 11.298970
2105.000000, 11.278800
2110.000000, 11.253410
2115.000000, 11.239940
2120.000000, 11.232490
2125.000000, 11.221600
2130.000000, 11.197780
2135.000000, 11.194430
2140.000000, 11.189220
2145.000000, 11.151430
2150.000000, 11.120080
2155.000000, 11.066630
2160.000000, 11.035370
2165.000000, 11.042590
2170.000000, 11.018570
2175.000000, 10.957130
2180.000000, 10.895790
2185.000000, 10.822690
2190.000000, 10.712430
2195.000000, 10.636530
2200.000000, 10.645950
2205.000000, 10.681700
2210.000000, 10.722010
2215.000000, 10.699680
2220.000000, 10.714630
2225.000000, 10.745510
2230.000000, 10.761570
2235.000000, 10.828980
2240.000000, 10.851090
2245.000000, 10.865540
2250.000000, 10.945030
2255.000000, 11.030300
2260.000000, 11.063200
2265.000000, 11.088760
2270.000000, 11.173500
2275.000000, 11.268230
2280.000000, 11.364820
2285.000000, 11.408970
2290.000000, 11.460190
2295.000000, 11.521820
2300.000000, 11.635190
2305.000000, 11.754810
2310.000000, 11.820950
2315.000000, 11.887160
2320.000000, 11.960530
2325.000000, 12.038370
2330.000000, 12.159050
2335.000000, 12.291270
2340.000000, 12.365030
2345.000000, 12.437880
2350.000000, 12.540150
2355.000000, 12.670170
2360.000000, 12.763540
2365.000000, 12.889480
2370.000000, 12.975170
2375.000000, 13.067200
2380.000000, 13.214610
2385.000000, 13.306140
2390.000000, 13.402850
2395.000000, 13.531250
2400.000000, 13.610020
2405.000000, 13.710430
2410.000000, 13.857670
