# Wavelength  (nm), Transmission (%)
200.000000, 0.033132
210.000000, 0.027696
220.000000, 0.021731
230.000000, 0.018850
240.000000, 0.018963
250.000000, 0.022256
260.000000, 0.029366
270.000000, 0.041474
280.000000, 0.059896
290.000000, 0.084746
300.000000, 0.114949
310.000000, 0.147811
320.000000, 0.179080
330.000000, 0.205342
340.000000, 0.224878
350.000000, 0.237853
360.000000, 0.245565
370.000000, 0.248526
380.000000, 0.247737
390.000000, 0.244818
400.000000, 0.241063
410.000000, 0.236787
420.000000, 0.231809
430.000000, 0.227284
440.000000, 0.222869
450.000000, 0.218347
460.000000, 0.214133
470.000000, 0.210431
480.000000, 0.208297
490.000000, 0.206606
500.000000, 0.204228
510.000000, 0.202152
520.000000, 0.200837
530.000000, 0.199588
540.000000, 0.198804
550.000000, 0.197852
560.000000, 0.196778
570.000000, 0.196173
580.000000, 0.195267
590.000000, 0.194601
600.000000, 0.194004
610.000000, 0.193429
620.000000, 0.193235
630.000000, 0.192653
640.000000, 0.192503
650.000000, 0.192862
660.000000, 0.193076
670.000000, 0.193943
680.000000, 0.194702
690.000000, 0.195632
700.000000, 0.196927
710.000000, 0.198537
720.000000, 0.200168
730.000000, 0.202569
740.000000, 0.205187
750.000000, 0.207312
760.000000, 0.210242
770.000000, 0.213560
780.000000, 0.216164
790.000000, 0.220060
800.000000, 0.224347
810.000000, 0.228047
820.000000, 0.231736
830.000000, 0.236196
840.000000, 0.240912
850.000000, 0.236262
860.000000, 0.254548
870.000000, 0.292456
880.000000, 0.314598
890.000000, 0.320013
900.000000, 0.316011
910.000000, 0.309974
920.000000, 0.296560
930.000000, 0.297311
940.000000, 0.305754
950.000000, 0.308187
960.000000, 0.308308
970.000000, 0.302224
980.000000, 0.301279
990.000000, 0.300628
1000.000000, 0.297525
1010.000000, 0.296549
1020.000000, 0.297899
1030.000000, 0.299865
1040.000000, 0.294460
1050.000000, 0.292837
1060.000000, 0.307175
1070.000000, 0.330609
1080.000000, 0.337046
1090.000000, 0.314992
1100.000000, 0.289135
1110.000000, 0.272783
1120.000000, 0.290134
1130.000000, 0.344633
1140.000000, 0.364109
1150.000000, 0.345004
1160.000000, 0.339301
1170.000000, 0.336940
1180.000000, 0.322668
1190.000000, 0.346494
1200.000000, 0.346781
1210.000000, 0.322748
1220.000000, 0.336479
1230.000000, 0.357736
1240.000000, 0.328292
1250.000000, 0.279552
1260.000000, 0.283563
1270.000000, 0.322046
1280.000000, 0.343757
1290.000000, 0.348431
1300.000000, 0.397850
1310.000000, 0.465167
1320.000000, 0.436095
1330.000000, 0.295806
1340.000000, 0.178170
1350.000000, 0.211910
1360.000000, 0.301883
1370.000000, 0.219168
1380.000000, 0.295666
1390.000000, 0.334737
1400.000000, 0.320746
1410.000000, 0.368557
1420.000000, 0.375740
1430.000000, 0.344300
1440.000000, 0.317764
1450.000000, 0.302986
1460.000000, 0.324769
1470.000000, 0.353189
1480.000000, 0.339487
1490.000000, 0.318186
1500.000000, 0.300984
1510.000000, 0.303988
1520.000000, 0.326858
1530.000000, 0.336912
1540.000000, 0.337019
1550.000000, 0.319005
1560.000000, 0.297029
1570.000000, 0.287041
1580.000000, 0.308869
1590.000000, 0.339962
1600.000000, 0.359188
1610.000000, 0.353130
1620.000000, 0.324516
1630.000000, 0.301221
1640.000000, 0.314462
1650.000000, 0.344667
1660.000000, 0.326852
1670.000000, 0.312067
1680.000000, 0.306105
1690.000000, 0.319848
1700.000000, 0.328963
1710.000000, 0.325628
1720.000000, 0.307370
1730.000000, 0.277364
1740.000000, 0.248197
1750.000000, 0.282334
1760.000000, 0.376866
1770.000000, 0.504764
1780.000000, 0.462653
1790.000000, 0.336753
1800.000000, 0.265369
1810.000000, 0.245099
1820.000000, 0.249968
1830.000000, 0.276461
1840.000000, 0.328099
1850.000000, 0.290572
1860.000000, 0.289766
1870.000000, 0.507902
1880.000000, 0.144773
1890.000000, 0.054382
1900.000000, 0.091052
1910.000000, 0.174495
1920.000000, 0.359394
1930.000000, 0.465663
1940.000000, 0.460626
1950.000000, 0.444435
1960.000000, 0.423968
1970.000000, 0.394995
1980.000000, 0.354880
1990.000000, 0.321862
2000.000000, 0.309873
2010.000000, 0.306357
2020.000000, 0.305797
2030.000000, 0.305331
2040.000000, 0.305040
