# Wavelength  (nm), Transmission (%)
269.000000, 0.005914
269.000000, 0.005861
270.000000, 0.005808
270.000000, 0.005756
270.000000, 0.005704
270.000000, 0.005652
270.000000, 0.005602
271.000000, 0.005551
271.000000, 0.005501
271.000000, 0.005452
271.000000, 0.005403
271.000000, 0.005354
272.000000, 0.005306
272.000000, 0.005258
272.000000, 0.005211
272.000000, 0.005166
272.000000, 0.005122
273.000000, 0.005079
273.000000, 0.005036
273.000000, 0.004993
273.000000, 0.004950
273.000000, 0.004908
274.000000, 0.004867
274.000000, 0.004825
274.000000, 0.004784
274.000000, 0.004743
274.000000, 0.004705
275.000000, 0.004667
275.000000, 0.004629
275.000000, 0.004592
275.000000, 0.004555
275.000000, 0.004518
276.000000, 0.004482
276.000000, 0.004445
276.000000, 0.004409
276.000000, 0.004374
276.000000, 0.004339
277.000000, 0.004304
277.000000, 0.004269
277.000000, 0.004192
277.000000, 0.004045
277.000000, 0.003903
278.000000, 0.003766
278.000000, 0.003634
278.000000, 0.003507
278.000000, 0.003384
278.000000, 0.003265
279.000000, 0.003150
279.000000, 0.003040
279.000000, 0.002933
279.000000, 0.002830
279.000000, 0.002731
280.000000, 0.002635
280.000000, 0.002543
280.000000, 0.002453
280.000000, 0.002367
280.000000, 0.002284
281.000000, 0.002204
281.000000, 0.002127
281.000000, 0.001981
281.000000, 0.001754
281.000000, 0.001553
282.000000, 0.001376
282.000000, 0.001218
282.000000, 0.001079
282.000000, 0.000955
282.000000, 0.000846
283.000000, 0.000749
283.000000, 0.000663
283.000000, 0.000587
283.000000, 0.000520
283.000000, 0.000461
284.000000, 0.000408
284.000000, 0.000361
284.000000, 0.000320
284.000000, 0.000283
284.000000, 0.000251
285.000000, 0.000222
285.000000, 0.000197
285.000000, 0.000185
285.000000, 0.000187
285.000000, 0.000188
286.000000, 0.000190
286.000000, 0.000191
286.000000, 0.000193
286.000000, 0.000195
286.000000, 0.000196
287.000000, 0.000198
287.000000, 0.000200
287.000000, 0.000201
287.000000, 0.000203
287.000000, 0.000205
288.000000, 0.000206
288.000000, 0.000208
288.000000, 0.000210
288.000000, 0.000211
288.000000, 0.000213
289.000000, 0.000215
289.000000, 0.000217
289.000000, 0.000226
289.000000, 0.000243
289.000000, 0.000261
290.000000, 0.000280
290.000000, 0.000300
290.000000, 0.000322
290.000000, 0.000346
290.000000, 0.000371
291.000000, 0.000399
291.000000, 0.000428
291.000000, 0.000459
291.000000, 0.000493
291.000000, 0.000529
292.000000, 0.000568
292.000000, 0.000610
292.000000, 0.000655
292.000000, 0.000703
292.000000, 0.000754
293.000000, 0.000810
293.000000, 0.000869
293.000000, 0.000860
293.000000, 0.000807
293.000000, 0.000758
294.000000, 0.000712
294.000000, 0.000668
294.000000, 0.000627
294.000000, 0.000589
294.000000, 0.000574
295.000000, 0.000559
295.000000, 0.000544
295.000000, 0.000522
295.000000, 0.000501
295.000000, 0.000481
296.000000, 0.000462
296.000000, 0.000443
296.000000, 0.000425
296.000000, 0.000408
296.000000, 0.000392
297.000000, 0.000376
297.000000, 0.000361
297.000000, 0.000346
297.000000, 0.000332
297.000000, 0.000319
298.000000, 0.000306
298.000000, 0.000294
298.000000, 0.000282
298.000000, 0.000271
298.000000, 0.000260
299.000000, 0.000249
299.000000, 0.000239
299.000000, 0.000278
299.000000, 0.000357
299.000000, 0.000258
300.000000, 0.000187
300.000000, 0.000135
300.000000, 0.000098
300.000000, 0.000071
300.000000, 0.000051
301.000000, 0.000037
301.000000, 0.000027
301.000000, 0.000019
301.000000, 0.000024
301.000000, 0.000031
302.000000, 0.000039
302.000000, 0.000050
302.000000, 0.000064
302.000000, 0.000081
302.000000, 0.000103
303.000000, 0.000132
303.000000, 0.000168
303.000000, 0.000214
303.000000, 0.000185
303.000000, 0.000141
304.000000, 0.000108
304.000000, 0.000082
304.000000, 0.000063
304.000000, 0.000048
304.000000, 0.000036
305.000000, 0.000028
305.000000, 0.000021
305.000000, 0.000016
305.000000, 0.000017
305.000000, 0.000021
306.000000, 0.000027
306.000000, 0.000034
306.000000, 0.000044
306.000000, 0.000056
306.000000, 0.000072
307.000000, 0.000091
307.000000, 0.000117
307.000000, 0.000149
307.000000, 0.000182
307.000000, 0.000208
308.000000, 0.000238
308.000000, 0.000272
308.000000, 0.000311
308.000000, 0.000355
308.000000, 0.000405
309.000000, 0.000463
309.000000, 0.000529
309.000000, 0.000604
309.000000, 0.000691
309.000000, 0.000800
310.000000, 0.000926
310.000000, 0.001071
310.000000, 0.001240
310.000000, 0.001434
310.000000, 0.001659
311.000000, 0.001920
311.000000, 0.002222
311.000000, 0.002571
311.000000, 0.002697
311.000000, 0.002815
312.000000, 0.002939
312.000000, 0.003067
312.000000, 0.003202
312.000000, 0.003342
312.000000, 0.003488
313.000000, 0.003641
313.000000, 0.003801
313.000000, 0.003967
313.000000, 0.003691
313.000000, 0.003314
314.000000, 0.002976
314.000000, 0.002673
314.000000, 0.002400
314.000000, 0.002155
314.000000, 0.001935
315.000000, 0.001738
315.000000, 0.001561
315.000000, 0.001402
315.000000, 0.001279
315.000000, 0.001180
316.000000, 0.001088
316.000000, 0.001004
316.000000, 0.000926
316.000000, 0.000854
316.000000, 0.000788
317.000000, 0.000727
317.000000, 0.000671
317.000000, 0.000619
317.000000, 0.000644
317.000000, 0.000796
318.000000, 0.000985
318.000000, 0.001218
318.000000, 0.001507
318.000000, 0.001864
318.000000, 0.002306
319.000000, 0.002852
319.000000, 0.003528
319.000000, 0.004364
319.000000, 0.005302
319.000000, 0.005644
320.000000, 0.006008
320.000000, 0.006396
320.000000, 0.006809
320.000000, 0.007249
320.000000, 0.007717
321.000000, 0.008215
321.000000, 0.008745
321.000000, 0.009310
321.000000, 0.008542
321.000000, 0.007744
322.000000, 0.007021
322.000000, 0.006365
322.000000, 0.005770
322.000000, 0.005231
322.000000, 0.004742
323.000000, 0.004299
323.000000, 0.003897
323.000000, 0.003533
323.000000, 0.003121
323.000000, 0.002734
324.000000, 0.002394
324.000000, 0.002097
324.000000, 0.001837
324.000000, 0.001608
324.000000, 0.001409
325.000000, 0.001234
325.000000, 0.001081
325.000000, 0.000946
325.000000, 0.000864
325.000000, 0.000814
326.000000, 0.000766
326.000000, 0.000721
326.000000, 0.000679
326.000000, 0.000639
326.000000, 0.000602
327.000000, 0.000567
327.000000, 0.000534
327.000000, 0.000502
327.000000, 0.000478
327.000000, 0.000463
328.000000, 0.000448
328.000000, 0.000433
328.000000, 0.000419
328.000000, 0.000405
328.000000, 0.000392
329.000000, 0.000379
329.000000, 0.000367
329.000000, 0.000355
329.000000, 0.000345
329.000000, 0.000351
330.000000, 0.000356
330.000000, 0.000361
330.000000, 0.000367
330.000000, 0.000372
330.000000, 0.000378
331.000000, 0.000384
331.000000, 0.000389
331.000000, 0.000395
331.000000, 0.000401
331.000000, 0.000406
332.000000, 0.000412
332.000000, 0.000418
332.000000, 0.000424
332.000000, 0.000430
332.000000, 0.000435
333.000000, 0.000442
333.000000, 0.000448
333.000000, 0.000454
333.000000, 0.000418
333.000000, 0.000372
334.000000, 0.000331
334.000000, 0.000295
334.000000, 0.000262
334.000000, 0.000233
334.000000, 0.000208
335.000000, 0.000185
335.000000, 0.000165
335.000000, 0.000147
335.000000, 0.000128
335.000000, 0.000111
336.000000, 0.000096
336.000000, 0.000083
336.000000, 0.000072
336.000000, 0.000062
336.000000, 0.000054
337.000000, 0.000047
337.000000, 0.000040
337.000000, 0.000035
337.000000, 0.000032
337.000000, 0.000031
338.000000, 0.000030
338.000000, 0.000029
338.000000, 0.000028
338.000000, 0.000027
338.000000, 0.000026
339.000000, 0.000025
339.000000, 0.000024
339.000000, 0.000023
339.000000, 0.000022
339.000000, 0.000018
340.000000, 0.000015
340.000000, 0.000012
340.000000, 0.000010
340.000000, 0.000008
340.000000, 0.000007
341.000000, 0.000006
341.000000, 0.000005
341.000000, 0.000004
341.000000, 0.000005
341.000000, 0.000006
342.000000, 0.000007
342.000000, 0.000008
342.000000, 0.000010
342.000000, 0.000013
342.000000, 0.000016
343.000000, 0.000019
343.000000, 0.000024
343.000000, 0.000029
343.000000, 0.000031
343.000000, 0.000030
344.000000, 0.000030
344.000000, 0.000029
344.000000, 0.000029
344.000000, 0.000028
344.000000, 0.000028
345.000000, 0.000027
345.000000, 0.000027
345.000000, 0.000026
345.000000, 0.000026
345.000000, 0.000027
346.000000, 0.000027
346.000000, 0.000028
346.000000, 0.000028
346.000000, 0.000029
346.000000, 0.000030
347.000000, 0.000030
347.000000, 0.000031
347.000000, 0.000032
347.000000, 0.000033
347.000000, 0.000034
348.000000, 0.000036
348.000000, 0.000038
348.000000, 0.000041
348.000000, 0.000043
348.000000, 0.000045
349.000000, 0.000048
349.000000, 0.000051
349.000000, 0.000053
349.000000, 0.000056
349.000000, 0.000055
350.000000, 0.000054
350.000000, 0.000054
350.000000, 0.000053
350.000000, 0.000052
350.000000, 0.000051
351.000000, 0.000051
351.000000, 0.000050
351.000000, 0.000049
351.000000, 0.000051
351.000000, 0.000054
352.000000, 0.000056
352.000000, 0.000059
352.000000, 0.000062
352.000000, 0.000065
352.000000, 0.000068
353.000000, 0.000072
353.000000, 0.000075
353.000000, 0.000079
353.000000, 0.000079
353.000000, 0.000077
354.000000, 0.000075
354.000000, 0.000074
354.000000, 0.000072
354.000000, 0.000070
354.000000, 0.000069
355.000000, 0.000067
355.000000, 0.000066
355.000000, 0.000064
355.000000, 0.000079
355.000000, 0.000117
356.000000, 0.000172
356.000000, 0.000254
356.000000, 0.000374
356.000000, 0.000551
356.000000, 0.000812
357.000000, 0.001195
357.000000, 0.001761
357.000000, 0.002594
357.000000, 0.002778
357.000000, 0.001898
358.000000, 0.001296
358.000000, 0.000885
358.000000, 0.000605
358.000000, 0.000413
358.000000, 0.000282
359.000000, 0.000193
359.000000, 0.000132
359.000000, 0.000090
359.000000, 0.000065
359.000000, 0.000069
360.000000, 0.000074
360.000000, 0.000079
360.000000, 0.000084
360.000000, 0.000090
360.000000, 0.000095
361.000000, 0.000102
361.000000, 0.000108
361.000000, 0.000116
361.000000, 0.000085
361.000000, 0.000060
362.000000, 0.000042
362.000000, 0.000030
362.000000, 0.000021
362.000000, 0.000015
362.000000, 0.000010
363.000000, 0.000007
363.000000, 0.000005
363.000000, 0.000004
363.000000, 0.000004
363.000000, 0.000004
364.000000, 0.000005
364.000000, 0.000006
364.000000, 0.000006
364.000000, 0.000007
364.000000, 0.000008
365.000000, 0.000010
365.000000, 0.000011
365.000000, 0.000012
365.000000, 0.000013
365.000000, 0.000012
366.000000, 0.000011
366.000000, 0.000010
366.000000, 0.000010
366.000000, 0.000009
366.000000, 0.000008
367.000000, 0.000008
367.000000, 0.000007
367.000000, 0.000007
367.000000, 0.000006
367.000000, 0.000007
368.000000, 0.000007
368.000000, 0.000007
368.000000, 0.000007
368.000000, 0.000007
368.000000, 0.000007
369.000000, 0.000007
369.000000, 0.000008
369.000000, 0.000008
369.000000, 0.000008
369.000000, 0.000010
370.000000, 0.000011
370.000000, 0.000014
370.000000, 0.000016
370.000000, 0.000019
370.000000, 0.000023
371.000000, 0.000027
371.000000, 0.000032
371.000000, 0.000039
371.000000, 0.000039
371.000000, 0.000039
372.000000, 0.000038
372.000000, 0.000038
372.000000, 0.000037
372.000000, 0.000037
372.000000, 0.000036
373.000000, 0.000036
373.000000, 0.000035
373.000000, 0.000035
373.000000, 0.000036
373.000000, 0.000037
374.000000, 0.000038
374.000000, 0.000040
374.000000, 0.000041
374.000000, 0.000043
374.000000, 0.000044
375.000000, 0.000046
375.000000, 0.000048
375.000000, 0.000049
375.000000, 0.000057
375.000000, 0.000071
376.000000, 0.000089
376.000000, 0.000112
376.000000, 0.000139
376.000000, 0.000174
376.000000, 0.000218
377.000000, 0.000272
377.000000, 0.000340
377.000000, 0.000425
377.000000, 0.000443
377.000000, 0.000365
378.000000, 0.000301
378.000000, 0.000249
378.000000, 0.000205
378.000000, 0.000169
378.000000, 0.000140
379.000000, 0.000115
379.000000, 0.000095
379.000000, 0.000079
379.000000, 0.000066
379.000000, 0.000060
380.000000, 0.000054
380.000000, 0.000049
380.000000, 0.000045
380.000000, 0.000041
380.000000, 0.000037
381.000000, 0.000034
381.000000, 0.000031
381.000000, 0.000028
381.000000, 0.000027
381.000000, 0.000027
382.000000, 0.000027
382.000000, 0.000027
382.000000, 0.000027
382.000000, 0.000026
382.000000, 0.000026
383.000000, 0.000026
383.000000, 0.000026
383.000000, 0.000026
383.000000, 0.000026
383.000000, 0.000027
384.000000, 0.000027
384.000000, 0.000027
384.000000, 0.000028
384.000000, 0.000028
384.000000, 0.000029
385.000000, 0.000029
385.000000, 0.000030
385.000000, 0.000031
385.000000, 0.000032
385.000000, 0.000033
386.000000, 0.000035
386.000000, 0.000036
386.000000, 0.000038
386.000000, 0.000040
386.000000, 0.000042
387.000000, 0.000044
387.000000, 0.000046
387.000000, 0.000048
387.000000, 0.000049
387.000000, 0.000049
388.000000, 0.000048
388.000000, 0.000048
388.000000, 0.000047
388.000000, 0.000047
388.000000, 0.000046
389.000000, 0.000046
389.000000, 0.000046
