# Wavelength  (nm), Reflectance (%)
1060.000000, 3.192972
1061.000000, 3.226801
1062.000000, 3.215138
1063.000000, 3.222671
1064.000000, 3.264869
1065.000000, 3.229075
1066.000000, 3.232081
1067.000000, 3.290514
1068.000000, 3.273050
1069.000000, 3.269165
1070.000000, 3.302568
1071.000000, 3.288807
1072.000000, 3.294539
1073.000000, 3.256553
1074.000000, 3.209411
1075.000000, 3.241462
1076.000000, 3.209695
1077.000000, 3.214169
1078.000000, 3.186737
1079.000000, 3.155382
1080.000000, 3.148211
1081.000000, 3.119268
1082.000000, 3.114922
1083.000000, 3.089033
1084.000000, 3.102584
1085.000000, 3.113264
1086.000000, 3.130268
1087.000000, 3.119999
1088.000000, 3.129571
1089.000000, 3.139948
1090.000000, 3.154732
1091.000000, 3.185041
1092.000000, 3.218283
1093.000000, 3.223098
1094.000000, 3.231996
1095.000000, 3.270470
1096.000000, 3.290632
1097.000000, 3.295287
1098.000000, 3.278400
1099.000000, 3.299345
1100.000000, 3.291404
1101.000000, 3.303965
1102.000000, 3.283957
1103.000000, 3.282856
1104.000000, 3.261839
1105.000000, 3.272405
1106.000000, 3.247355
1107.000000, 3.215033
1108.000000, 3.189371
1109.000000, 3.175833
1110.000000, 3.165358
1111.000000, 3.159476
1112.000000, 3.167277
1113.000000, 3.173287
1114.000000, 3.175919
1115.000000, 3.156924
1116.000000, 3.127818
1117.000000, 3.154074
1118.000000, 3.170816
1119.000000, 3.202366
1120.000000, 3.198346
1121.000000, 3.228397
1122.000000, 3.217895
1123.000000, 3.267429
1124.000000, 3.261931
1125.000000, 3.284123
1126.000000, 3.307217
1127.000000, 3.299439
1128.000000, 3.300168
1129.000000, 3.341197
1130.000000, 3.335289
1131.000000, 3.358378
1132.000000, 3.368306
1133.000000, 3.354402
1134.000000, 3.379869
1135.000000, 3.356895
1136.000000, 3.375460
1137.000000, 3.363647
1138.000000, 3.377251
1139.000000, 3.386687
1140.000000, 3.366041
1141.000000, 3.380815
1142.000000, 3.377937
1143.000000, 3.370425
1144.000000, 3.383317
1145.000000, 3.382424
1146.000000, 3.377588
1147.000000, 3.355279
1148.000000, 3.392702
1149.000000, 3.396494
1150.000000, 3.368890
1151.000000, 3.380081
1152.000000, 3.367502
1153.000000, 3.365306
1154.000000, 3.348211
1155.000000, 3.337428
1156.000000, 3.329390
1157.000000, 3.317381
1158.000000, 3.312338
1159.000000, 3.289384
1160.000000, 3.293447
1161.000000, 3.257755
1162.000000, 3.240107
1163.000000, 3.233100
1164.000000, 3.225634
1165.000000, 3.209992
1166.000000, 3.206360
1167.000000, 3.175662
1168.000000, 3.161315
1169.000000, 3.170355
1170.000000, 3.163834
1171.000000, 3.149479
1172.000000, 3.153800
1173.000000, 3.145972
1174.000000, 3.143402
1175.000000, 3.153808
1176.000000, 3.138545
1177.000000, 3.153694
1178.000000, 3.157268
1179.000000, 3.167337
1180.000000, 3.167804
1181.000000, 3.160537
1182.000000, 3.163593
1183.000000, 3.181638
1184.000000, 3.167337
1185.000000, 3.183624
1186.000000, 3.203229
1187.000000, 3.182680
1188.000000, 3.182169
1189.000000, 3.172610
1190.000000, 3.169051
1191.000000, 3.176170
1192.000000, 3.175040
1193.000000, 3.149770
1194.000000, 3.156214
1195.000000, 3.169745
1196.000000, 3.157339
1197.000000, 3.139923
1198.000000, 3.145263
1199.000000, 3.111224
1200.000000, 3.129050
1201.000000, 3.129330
1202.000000, 3.125904
1203.000000, 3.127814
1204.000000, 3.135748
1205.000000, 3.150477
1206.000000, 3.151186
1207.000000, 3.168726
1208.000000, 3.192926
1209.000000, 3.191994
1210.000000, 3.207288
1211.000000, 3.250955
1212.000000, 3.260562
1213.000000, 3.299019
1214.000000, 3.309516
1215.000000, 3.336283
1216.000000, 3.356270
1217.000000, 3.388294
1218.000000, 3.407659
1219.000000, 3.448928
1220.000000, 3.448264
1221.000000, 3.474300
1222.000000, 3.491701
1223.000000, 3.510191
1224.000000, 3.515241
1225.000000, 3.506477
1226.000000, 3.539793
1227.000000, 3.537727
1228.000000, 3.543562
1229.000000, 3.546881
1230.000000, 3.530345
1231.000000, 3.516543
1232.000000, 3.512142
1233.000000, 3.491994
1234.000000, 3.467879
1235.000000, 3.439523
1236.000000, 3.426733
1237.000000, 3.407968
1238.000000, 3.379579
1239.000000, 3.354435
1240.000000, 3.323014
1241.000000, 3.285252
1242.000000, 3.247031
1243.000000, 3.221503
1244.000000, 3.213017
1245.000000, 3.163857
1246.000000, 3.146901
1247.000000, 3.126515
1248.000000, 3.096598
1249.000000, 3.086277
1250.000000, 3.065144
1251.000000, 3.046930
1252.000000, 3.040269
1253.000000, 3.029362
1254.000000, 3.011765
1255.000000, 3.012255
1256.000000, 3.031777
1257.000000, 3.012245
1258.000000, 2.999345
1259.000000, 3.022225
1260.000000, 3.024078
1261.000000, 3.051026
1262.000000, 3.048591
1263.000000, 3.031861
1264.000000, 3.075225
1265.000000, 3.073677
1266.000000, 3.100664
1267.000000, 3.107724
1268.000000, 3.104708
1269.000000, 3.124860
1270.000000, 3.124419
1271.000000, 3.112683
1272.000000, 3.142868
1273.000000, 3.139528
1274.000000, 3.171529
1275.000000, 3.153031
1276.000000, 3.148777
1277.000000, 3.154407
1278.000000, 3.150771
1279.000000, 3.162058
1280.000000, 3.126751
1281.000000, 3.122169
1282.000000, 3.117776
1283.000000, 3.105880
1284.000000, 3.082061
1285.000000, 3.090608
1286.000000, 3.063085
1287.000000, 3.047458
1288.000000, 3.033417
1289.000000, 3.031002
1290.000000, 3.018458
1291.000000, 3.005851
1292.000000, 3.004629
1293.000000, 2.996935
1294.000000, 2.999779
1295.000000, 3.003511
1296.000000, 2.983770
1297.000000, 2.977022
1298.000000, 2.976113
1299.000000, 3.010550
1300.000000, 3.013624
1301.000000, 3.023759
1302.000000, 3.026859
1303.000000, 3.030658
1304.000000, 3.060696
1305.000000, 3.084005
1306.000000, 3.097269
1307.000000, 3.111408
1308.000000, 3.155834
1309.000000, 3.173343
1310.000000, 3.180615
1311.000000, 3.219245
1312.000000, 3.228312
1313.000000, 3.251024
1314.000000, 3.266842
1315.000000, 3.284493
1316.000000, 3.317741
1317.000000, 3.321994
1318.000000, 3.334427
1319.000000, 3.343635
1320.000000, 3.351623
1321.000000, 3.341183
1322.000000, 3.348510
1323.000000, 3.339114
1324.000000, 3.341076
1325.000000, 3.326726
1326.000000, 3.318835
1327.000000, 3.298158
1328.000000, 3.277013
1329.000000, 3.278049
1330.000000, 3.255859
1331.000000, 3.223684
1332.000000, 3.199194
1333.000000, 3.198640
1334.000000, 3.163615
1335.000000, 3.149617
1336.000000, 3.133173
1337.000000, 3.116268
1338.000000, 3.089598
1339.000000, 3.075127
1340.000000, 3.062073
1341.000000, 3.062219
1342.000000, 3.040694
1343.000000, 3.038304
1344.000000, 3.022405
1345.000000, 3.032741
1346.000000, 3.034338
1347.000000, 3.027113
1348.000000, 3.016852
1349.000000, 3.051208
1350.000000, 3.061103
1351.000000, 3.039334
1352.000000, 3.070879
1353.000000, 3.071220
1354.000000, 3.097965
1355.000000, 3.080463
1356.000000, 3.097453
1357.000000, 3.123277
1358.000000, 3.129398
1359.000000, 3.130466
1360.000000, 3.140022
1361.000000, 3.164436
1362.000000, 3.154044
1363.000000, 3.151189
1364.000000, 3.184092
1365.000000, 3.150274
1366.000000, 3.162542
1367.000000, 3.126057
1368.000000, 3.145626
1369.000000, 3.120010
1370.000000, 3.086669
1371.000000, 3.059536
1372.000000, 3.049321
1373.000000, 3.029817
1374.000000, 2.998801
1375.000000, 2.943715
1376.000000, 2.915582
1377.000000, 2.895138
1378.000000, 2.883401
1379.000000, 2.854553
1380.000000, 2.813718
1381.000000, 2.826852
1382.000000, 2.773591
1383.000000, 2.790811
1384.000000, 2.768309
1385.000000, 2.749739
1386.000000, 2.757905
1387.000000, 2.746672
1388.000000, 2.756712
1389.000000, 2.770961
1390.000000, 2.768245
1391.000000, 2.812366
1392.000000, 2.796020
1393.000000, 2.833676
1394.000000, 2.843998
1395.000000, 2.884560
1396.000000, 2.888837
1397.000000, 2.905856
1398.000000, 2.951852
1399.000000, 2.969644
1400.000000, 2.990007
1401.000000, 2.999401
1402.000000, 3.034431
1403.000000, 3.043531
1404.000000, 3.078462
1405.000000, 3.105868
1406.000000, 3.113192
1407.000000, 3.118561
1408.000000, 3.161980
1409.000000, 3.137845
1410.000000, 3.169404
1411.000000, 3.167578
1412.000000, 3.169734
1413.000000, 3.171020
1414.000000, 3.147737
1415.000000, 3.152301
1416.000000, 3.135517
1417.000000, 3.129426
1418.000000, 3.101200
1419.000000, 3.081895
1420.000000, 3.058165
1421.000000, 3.029133
1422.000000, 3.023387
1423.000000, 2.993109
1424.000000, 2.988407
1425.000000, 2.945745
1426.000000, 2.932126
1427.000000, 2.917300
1428.000000, 2.892123
1429.000000, 2.866505
1430.000000, 2.862269
1431.000000, 2.841314
1432.000000, 2.826130
1433.000000, 2.816539
1434.000000, 2.821910
1435.000000, 2.814234
1436.000000, 2.823753
1437.000000, 2.814882
1438.000000, 2.834305
1439.000000, 2.835313
1440.000000, 2.851603
1441.000000, 2.869663
1442.000000, 2.886613
1443.000000, 2.932897
1444.000000, 2.951126
1445.000000, 2.968015
1446.000000, 2.994637
1447.000000, 3.020979
1448.000000, 3.057932
1449.000000, 3.087299
1450.000000, 3.101482
1451.000000, 3.142724
1452.000000, 3.153002
1453.000000, 3.193094
1454.000000, 3.217251
1455.000000, 3.253192
1456.000000, 3.259725
1457.000000, 3.272950
1458.000000, 3.276617
1459.000000, 3.274838
1460.000000, 3.298160
1461.000000, 3.292457
1462.000000, 3.289001
1463.000000, 3.286589
1464.000000, 3.267303
1465.000000, 3.243653
1466.000000, 3.252545
1467.000000, 3.243497
1468.000000, 3.206309
1469.000000, 3.185581
1470.000000, 3.149221
1471.000000, 3.132715
