# Wavelength  (nm), Transmission (%)
200.000000, 0.001030
205.000000, 0.000095
210.000000, -0.001700
215.000000, 0.025040
220.000000, 0.873290
225.000000, 6.118570
230.000000, 19.379020
235.000000, 36.955470
240.000000, 52.287380
245.000000, 63.267130
250.000000, 70.247580
255.000000, 74.582020
260.000000, 77.174950
265.000000, 78.939280
270.000000, 80.749370
275.000000, 82.625890
280.000000, 83.913340
285.000000, 84.805010
290.000000, 85.610830
295.000000, 86.196520
300.000000, 86.603760
305.000000, 86.859870
310.000000, 87.052640
315.000000, 85.806760
320.000000, 83.629670
325.000000, 83.847310
330.000000, 83.819370
335.000000, 83.619530
340.000000, 83.308320
345.000000, 82.969700
350.000000, 82.555990
355.000000, 82.102930
360.000000, 81.483620
365.000000, 80.472590
370.000000, 78.870570
375.000000, 76.208530
380.000000, 71.603290
385.000000, 64.469030
390.000000, 54.435000
395.000000, 42.261740
400.000000, 29.951820
405.000000, 19.569050
410.000000, 12.222250
415.000000, 7.657430
420.000000, 4.997820
425.000000, 3.453850
430.000000, 2.613930
435.000000, 2.246990
440.000000, 2.153480
445.000000, 2.214070
450.000000, 2.349450
455.000000, 2.479330
460.000000, 2.513550
465.000000, 2.409990
470.000000, 2.182800
475.000000, 1.923700
480.000000, 1.722490
485.000000, 1.527230
490.000000, 1.296100
495.000000, 1.029170
500.000000, 0.751630
505.000000, 0.540300
510.000000, 0.387410
515.000000, 0.259000
520.000000, 0.160770
525.000000, 0.102880
530.000000, 0.077040
535.000000, 0.065540
540.000000, 0.062860
545.000000, 0.063480
550.000000, 0.060270
555.000000, 0.051180
560.000000, 0.035110
565.000000, 0.020570
570.000000, 0.008930
575.000000, 0.002290
580.000000, -0.000104
585.000000, 0.001660
590.000000, 0.004470
595.000000, 0.004780
600.000000, 0.004990
605.000000, 0.008420
610.000000, 0.013190
615.000000, 0.012670
620.000000, 0.013300
625.000000, 0.020460
630.000000, 0.033250
635.000000, 0.059420
640.000000, 0.122830
645.000000, 0.297480
650.000000, 0.740320
655.000000, 1.781500
660.000000, 3.967300
665.000000, 7.920460
670.000000, 13.968360
675.000000, 21.740460
680.000000, 30.291670
685.000000, 38.840950
690.000000, 46.673090
695.000000, 53.037530
700.000000, 57.609700
705.000000, 60.689880
710.000000, 62.676570
715.000000, 63.674070
720.000000, 63.744860
725.000000, 63.108950
730.000000, 61.943820
