# Wavelength  (nm), Transmission (%)
200.000000, 0.004082
201.000000, 0.003938
202.000000, 0.003851
203.000000, 0.003755
204.000000, 0.003708
205.000000, 0.003599
206.000000, 0.003467
207.000000, 0.003411
208.000000, 0.003252
209.000000, 0.003182
210.000000, 0.003093
211.000000, 0.003006
212.000000, 0.002908
213.000000, 0.002890
214.000000, 0.002800
215.000000, 0.002742
216.000000, 0.002721
217.000000, 0.002633
218.000000, 0.002660
219.000000, 0.002610
220.000000, 0.002595
221.000000, 0.002522
222.000000, 0.002562
223.000000, 0.002526
224.000000, 0.002555
225.000000, 0.002520
226.000000, 0.002511
227.000000, 0.002528
228.000000, 0.002499
229.000000, 0.002492
230.000000, 0.002484
231.000000, 0.002463
232.000000, 0.002468
233.000000, 0.002435
234.000000, 0.002460
235.000000, 0.002424
236.000000, 0.002407
237.000000, 0.002381
238.000000, 0.002348
239.000000, 0.002313
240.000000, 0.002291
241.000000, 0.002283
242.000000, 0.002283
243.000000, 0.002261
244.000000, 0.002250
245.000000, 0.002236
246.000000, 0.002215
247.000000, 0.002202
248.000000, 0.002216
249.000000, 0.002164
250.000000, 0.002185
251.000000, 0.002175
252.000000, 0.002154
253.000000, 0.002161
254.000000, 0.002146
255.000000, 0.002084
256.000000, 0.002109
257.000000, 0.002113
258.000000, 0.002118
259.000000, 0.002072
260.000000, 0.002048
261.000000, 0.002045
262.000000, 0.002057
263.000000, 0.001997
264.000000, 0.002008
265.000000, 0.001970
266.000000, 0.001967
267.000000, 0.001960
268.000000, 0.001935
269.000000, 0.001893
270.000000, 0.001894
271.000000, 0.001875
272.000000, 0.001853
273.000000, 0.001858
274.000000, 0.001820
275.000000, 0.001800
276.000000, 0.001793
277.000000, 0.001785
278.000000, 0.001762
279.000000, 0.001731
280.000000, 0.001667
281.000000, 0.001669
282.000000, 0.001661
283.000000, 0.001618
284.000000, 0.001571
285.000000, 0.001581
286.000000, 0.001543
287.000000, 0.001507
288.000000, 0.001506
289.000000, 0.001414
290.000000, 0.001388
291.000000, 0.001346
292.000000, 0.001285
293.000000, 0.001243
294.000000, 0.001205
295.000000, 0.001122
296.000000, 0.001095
297.000000, 0.001036
298.000000, 0.000956
299.000000, 0.000899
300.000000, 0.000851
301.000000, 0.000808
302.000000, 0.000786
303.000000, 0.000712
304.000000, 0.000688
305.000000, 0.000626
306.000000, 0.000553
307.000000, 0.000539
308.000000, 0.000512
309.000000, 0.000471
310.000000, 0.000415
311.000000, 0.000386
312.000000, 0.000342
313.000000, 0.000320
314.000000, 0.000311
315.000000, 0.000289
316.000000, 0.000261
317.000000, 0.000222
318.000000, 0.000203
319.000000, 0.000195
320.000000, 0.000191
321.000000, 0.000172
322.000000, 0.000149
323.000000, 0.000163
324.000000, 0.000141
325.000000, 0.000136
326.000000, 0.000116
327.000000, 0.000104
328.000000, 0.000109
329.000000, 0.000091
330.000000, 0.000086
331.000000, 0.000082
332.000000, 0.000101
333.000000, 0.000076
334.000000, 0.000064
335.000000, 0.000066
336.000000, 0.000073
337.000000, 0.000062
338.000000, 0.000060
339.000000, 0.000064
340.000000, 0.000039
341.000000, 0.000053
342.000000, 0.000054
343.000000, 0.000069
344.000000, 0.000050
345.000000, 0.000063
346.000000, 0.000062
347.000000, 0.000049
348.000000, 0.000050
349.000000, -0.000089
350.000000, 0.000064
351.000000, 0.000069
352.000000, 0.000078
353.000000, 0.000059
354.000000, 0.000076
355.000000, 0.000049
356.000000, 0.000075
357.000000, 0.000063
358.000000, 0.000055
359.000000, 0.000066
360.000000, 0.000058
361.000000, 0.000065
362.000000, 0.000069
363.000000, 0.000052
364.000000, 0.000075
365.000000, 0.000094
366.000000, 0.000150
367.000000, 0.000264
368.000000, 0.000567
369.000000, 0.001236
370.000000, 0.002596
371.000000, 0.005348
372.000000, 0.010358
373.000000, 0.018934
374.000000, 0.033418
375.000000, 0.056346
376.000000, 0.090884
377.000000, 0.141353
378.000000, 0.214674
379.000000, 0.323456
380.000000, 0.473356
381.000000, 0.669954
382.000000, 0.901416
383.000000, 1.163497
384.000000, 1.476170
385.000000, 1.838065
386.000000, 2.289884
387.000000, 2.841946
388.000000, 3.419659
389.000000, 4.023958
390.000000, 4.651896
391.000000, 5.434083
392.000000, 6.338214
393.000000, 6.474839
394.000000, 5.232244
395.000000, 3.459949
396.000000, 2.347854
397.000000, 1.823126
398.000000, 1.200800
399.000000, 0.512088
400.000000, 0.123711
401.000000, 0.028217
402.000000, 0.011327
403.000000, 0.006469
404.000000, 0.003171
405.000000, 0.000922
406.000000, 0.000134
407.000000, 0.000061
408.000000, 0.000053
409.000000, 0.000043
410.000000, 0.000045
411.000000, 0.000043
412.000000, 0.000053
413.000000, 0.000036
414.000000, 0.000055
415.000000, 0.000048
416.000000, 0.000039
417.000000, 0.000050
418.000000, 0.000046
419.000000, 0.000039
420.000000, 0.000035
421.000000, 0.000040
422.000000, 0.000044
423.000000, 0.000025
424.000000, 0.000038
425.000000, 0.000045
426.000000, 0.000029
427.000000, 0.000040
428.000000, 0.000038
429.000000, 0.000038
430.000000, 0.000079
431.000000, 0.000820
432.000000, 0.001732
433.000000, 0.001621
434.000000, 0.000842
435.000000, 0.000706
436.000000, 0.003643
437.000000, 0.112069
438.000000, 0.332144
439.000000, 0.433076
440.000000, 0.320829
441.000000, 1.380719
442.000000, 5.860533
443.000000, 9.947639
444.000000, 8.824804
445.000000, 11.693511
446.000000, 21.340836
447.000000, 25.063271
448.000000, 20.050154
449.000000, 19.579700
450.000000, 27.449795
451.000000, 32.967781
452.000000, 31.617720
453.000000, 30.034697
454.000000, 33.185249
455.000000, 38.089500
456.000000, 40.213989
457.000000, 39.648567
458.000000, 38.443504
459.000000, 37.054867
460.000000, 35.923283
461.000000, 36.983047
462.000000, 41.129345
463.000000, 45.878250
464.000000, 48.142754
465.000000, 48.701244
466.000000, 50.558365
467.000000, 52.624847
468.000000, 50.273037
469.000000, 43.760990
470.000000, 39.554100
471.000000, 43.177124
472.000000, 53.013802
473.000000, 58.845730
474.000000, 53.545433
475.000000, 43.880413
476.000000, 41.197632
477.000000, 49.250061
478.000000, 59.973598
479.000000, 60.379589
480.000000, 49.172520
481.000000, 38.908798
482.000000, 38.983902
483.000000, 49.507805
484.000000, 62.570698
485.000000, 65.512711
486.000000, 57.203472
487.000000, 49.403442
488.000000, 51.671974
489.000000, 61.847145
490.000000, 68.079826
491.000000, 61.808510
492.000000, 49.778481
493.000000, 43.652004
494.000000, 48.027798
495.000000, 60.087879
496.000000, 69.889526
497.000000, 68.111252
498.000000, 58.091537
499.000000, 51.145058
500.000000, 53.516460
501.000000, 63.088394
502.000000, 71.103081
503.000000, 69.088020
504.000000, 59.916012
505.000000, 53.200531
506.000000, 54.864510
507.000000, 63.667130
508.000000, 72.703110
509.000000, 73.777443
510.000000, 66.484375
511.000000, 59.120773
512.000000, 58.822231
513.000000, 66.132866
514.000000, 75.190720
515.000000, 77.277946
516.000000, 69.786774
517.000000, 59.853458
518.000000, 54.943569
519.000000, 57.944645
520.000000, 66.811981
521.000000, 75.253448
522.000000, 76.214149
523.000000, 69.488426
524.000000, 62.081993
525.000000, 60.317463
526.000000, 65.629005
527.000000, 74.555847
528.000000, 80.066834
529.000000, 77.070549
530.000000, 68.193687
531.000000, 60.677284
532.000000, 59.456764
533.000000, 65.175850
534.000000, 74.551437
535.000000, 80.503632
536.000000, 78.022575
537.000000, 69.690414
538.000000, 62.557972
539.000000, 61.256344
540.000000, 66.529762
541.000000, 75.360733
542.000000, 81.605530
543.000000, 79.740929
544.000000, 71.178459
545.000000, 62.620865
546.000000, 59.560543
547.000000, 63.420574
548.000000, 72.309380
549.000000, 80.416992
550.000000, 80.962112
551.000000, 73.177513
552.000000, 63.181408
553.000000, 57.525051
554.000000, 58.704124
555.000000, 66.426537
556.000000, 76.079407
557.000000, 79.635277
558.000000, 72.300415
559.000000, 58.886875
560.000000, 47.122536
561.000000, 40.718021
562.000000, 39.527546
563.000000, 42.473934
564.000000, 48.097111
565.000000, 54.330956
566.000000, 58.721966
567.000000, 60.849182
568.000000, 61.123573
569.000000, 57.514591
570.000000, 46.844852
571.000000, 31.120193
572.000000, 16.955406
573.000000, 8.352966
574.000000, 4.230991
575.000000, 2.350795
576.000000, 1.439641
577.000000, 0.958870
578.000000, 0.684378
579.000000, 0.523222
580.000000, 0.422577
581.000000, 0.358636
582.000000, 0.318470
583.000000, 0.295738
584.000000, 0.287267
585.000000, 0.292517
586.000000, 0.315075
587.000000, 0.363284
588.000000, 0.459118
589.000000, 0.652636
590.000000, 1.026428
591.000000, 1.481766
592.000000, 1.586875
593.000000, 1.169534
594.000000, 0.620682
595.000000, 0.290635
596.000000, 0.149386
597.000000, 0.087763
598.000000, 0.057324
599.000000, 0.040767
600.000000, 0.031132
601.000000, 0.025222
602.000000, 0.021539
603.000000, 0.019372
604.000000, 0.018261
605.000000, 0.018097
606.000000, 0.018840
607.000000, 0.020568
608.000000, 0.023764
609.000000, 0.029242
610.000000, 0.038838
611.000000, 0.056146
612.000000, 0.092073
613.000000, 0.184017
614.000000, 0.548136
615.000000, 2.023271
616.000000, 4.061415
617.000000, 4.203090
618.000000, 2.338461
619.000000, 0.893336
620.000000, 0.520401
621.000000, 0.425320
622.000000, 0.422862
623.000000, 0.488774
624.000000, 0.653280
625.000000, 1.028562
626.000000, 1.996397
627.000000, 4.618928
628.000000, 9.095850
629.000000, 12.085303
630.000000, 10.548689
631.000000, 6.940283
632.000000, 4.665161
633.000000, 3.974541
634.000000, 4.259163
635.000000, 5.699932
636.000000, 9.665269
637.000000, 18.965921
638.000000, 31.296762
639.000000, 35.196453
