# Wavelength  (nm), Transmission (%)
250.000000, 0.684650
251.000000, 0.387950
252.000000, 0.839400
253.000000, 0.445720
254.000000, 0.317420
255.000000, 0.349370
256.000000, 0.484930
257.000000, 0.126670
258.000000, 0.110870
259.000000, 0.799960
260.000000, 0.107450
261.000000, 0.503280
262.000000, 0.262320
263.000000, 0.148750
264.000000, 0.352640
265.000000, 0.322450
266.000000, 0.571370
267.000000, 0.068480
268.000000, 0.253710
269.000000, 0.235990
270.000000, 0.137700
271.000000, 0.733960
272.000000, 0.398850
273.000000, 0.230300
274.000000, 0.236010
275.000000, 0.434790
276.000000, 0.175320
277.000000, 0.408990
278.000000, 0.412840
279.000000, 0.423480
280.000000, 1.105150
281.000000, 0.610370
282.000000, 0.358880
283.000000, 0.938920
284.000000, 0.200020
285.000000, 0.379060
286.000000, 0.719350
287.000000, 0.684240
288.000000, 0.650750
289.000000, 0.535010
290.000000, 0.320870
291.000000, 0.302690
292.000000, 0.477080
293.000000, 0.445410
294.000000, 0.516090
295.000000, 0.591270
296.000000, 0.389320
297.000000, 0.158990
298.000000, 0.252280
299.000000, 0.431260
300.000000, 0.518270
301.000000, 0.173940
302.000000, 0.322220
303.000000, 0.904350
304.000000, 0.296430
305.000000, 0.386880
306.000000, 0.284120
307.000000, 0.570230
308.000000, 0.423950
309.000000, 0.905020
310.000000, 0.495060
311.000000, 0.465700
312.000000, 0.838740
313.000000, 0.504300
314.000000, 0.151220
315.000000, 0.721220
316.000000, 0.478880
317.000000, 0.168340
318.000000, 0.225240
319.000000, 0.450020
320.000000, 0.349410
321.000000, 0.246000
322.000000, 0.307930
323.000000, 0.187180
324.000000, 0.182340
325.000000, 0.244840
326.000000, 0.407180
327.000000, 0.176360
328.000000, 0.124190
329.000000, 0.172040
330.000000, 0.120320
331.000000, 0.386710
332.000000, 0.169230
333.000000, 0.176700
334.000000, 0.204080
335.000000, 0.241940
336.000000, 0.395480
337.000000, 0.118850
338.000000, 0.244480
339.000000, 0.169270
340.000000, 0.035860
341.000000, 0.069240
342.000000, 0.107860
343.000000, 0.248840
344.000000, 0.184250
345.000000, 0.104300
346.000000, 0.211880
