# Wavelength  (nm), Transmission (%)
200.000000, 0.000846
205.000000, 0.001610
210.000000, 0.000662
215.000000, 0.000664
220.000000, -0.000191
225.000000, -0.000766
230.000000, -0.002220
235.000000, -0.001950
240.000000, 0.000099
245.000000, -0.000200
250.000000, 0.000000
255.000000, -0.001720
260.000000, -0.002640
265.000000, -0.000919
270.000000, -0.000102
275.000000, 0.000000
280.000000, 0.000618
285.000000, -0.000516
290.000000, -0.001550
295.000000, -0.002900
300.000000, -0.000415
305.000000, 0.001870
310.000000, 0.171560
315.000000, 2.543270
320.000000, 11.259290
325.000000, 26.013970
330.000000, 41.112460
335.000000, 53.385570
340.000000, 62.456480
345.000000, 68.893650
350.000000, 73.312820
355.000000, 76.439820
360.000000, 78.653330
365.000000, 80.254350
370.000000, 81.447080
375.000000, 82.470790
380.000000, 83.308490
385.000000, 83.984980
390.000000, 84.577210
395.000000, 85.131370
400.000000, 85.613380
405.000000, 86.010980
410.000000, 86.372430
415.000000, 86.717380
420.000000, 87.041740
425.000000, 87.329100
430.000000, 87.570290
435.000000, 87.841240
440.000000, 88.065730
445.000000, 88.250780
450.000000, 88.417710
455.000000, 88.591720
460.000000, 88.765620
465.000000, 88.899230
470.000000, 89.023140
475.000000, 89.185810
480.000000, 89.293510
485.000000, 89.326040
490.000000, 89.395610
495.000000, 89.444540
500.000000, 89.384090
505.000000, 89.271410
510.000000, 89.141380
515.000000, 88.978650
520.000000, 88.681900
525.000000, 88.258670
530.000000, 87.715140
535.000000, 87.023410
540.000000, 86.138340
545.000000, 85.014990
550.000000, 83.647710
555.000000, 82.013740
560.000000, 80.063730
565.000000, 77.825530
570.000000, 75.218160
575.000000, 72.278390
580.000000, 69.030390
585.000000, 65.458400
590.000000, 61.578590
595.000000, 57.432680
600.000000, 53.097100
605.000000, 48.634900
610.000000, 44.169470
615.000000, 39.710590
620.000000, 35.256950
625.000000, 30.944550
630.000000, 26.864910
635.000000, 23.019580
640.000000, 19.471020
645.000000, 16.266050
650.000000, 13.411120
655.000000, 10.904820
660.000000, 8.749260
665.000000, 6.936290
670.000000, 5.425420
