# Wavelength  (nm), Transmission (%)
200.000000, 0.002240
210.000000, 0.001750
220.000000, 0.001340
230.000000, 0.001153
240.000000, 0.001195
250.000000, 0.001449
260.000000, 0.002055
270.000000, 0.003222
280.000000, 0.005208
290.000000, 0.008218
300.000000, 0.012269
310.000000, 0.017172
320.000000, 0.022168
330.000000, 0.026605
340.000000, 0.030042
350.000000, 0.032401
360.000000, 0.033922
370.000000, 0.034513
380.000000, 0.034417
390.000000, 0.034021
400.000000, 0.033476
410.000000, 0.032849
420.000000, 0.032182
430.000000, 0.031588
440.000000, 0.031040
450.000000, 0.030511
460.000000, 0.029994
470.000000, 0.029547
480.000000, 0.029412
490.000000, 0.029341
500.000000, 0.029137
510.000000, 0.029079
520.000000, 0.029098
530.000000, 0.029056
540.000000, 0.029120
550.000000, 0.029211
560.000000, 0.029291
570.000000, 0.029388
580.000000, 0.029480
590.000000, 0.029586
600.000000, 0.029667
610.000000, 0.029832
620.000000, 0.030045
630.000000, 0.030190
640.000000, 0.030402
650.000000, 0.030733
660.000000, 0.030999
670.000000, 0.031373
680.000000, 0.031736
690.000000, 0.032117
700.000000, 0.032619
710.000000, 0.033220
720.000000, 0.033866
730.000000, 0.034612
740.000000, 0.035430
750.000000, 0.036181
760.000000, 0.037028
770.000000, 0.037905
780.000000, 0.038827
790.000000, 0.039905
800.000000, 0.040986
810.000000, 0.042119
820.000000, 0.043194
830.000000, 0.044642
840.000000, 0.046458
850.000000, 0.045582
860.000000, 0.049763
870.000000, 0.058745
880.000000, 0.063908
890.000000, 0.064957
900.000000, 0.064366
910.000000, 0.063747
920.000000, 0.061335
930.000000, 0.062003
940.000000, 0.064309
950.000000, 0.065191
960.000000, 0.065555
970.000000, 0.064782
980.000000, 0.065006
990.000000, 0.065227
1000.000000, 0.064962
1010.000000, 0.065101
1020.000000, 0.065863
1030.000000, 0.066753
1040.000000, 0.065938
1050.000000, 0.065985
1060.000000, 0.069598
1070.000000, 0.075296
1080.000000, 0.077169
1090.000000, 0.072533
1100.000000, 0.066862
1110.000000, 0.063409
1120.000000, 0.067782
1130.000000, 0.080919
1140.000000, 0.085885
1150.000000, 0.081710
1160.000000, 0.080606
1170.000000, 0.080339
1180.000000, 0.077301
1190.000000, 0.083374
1200.000000, 0.083837
1210.000000, 0.078352
1220.000000, 0.081900
1230.000000, 0.087359
1240.000000, 0.080464
1250.000000, 0.068721
1260.000000, 0.069908
1270.000000, 0.079605
1280.000000, 0.085250
1290.000000, 0.086677
1300.000000, 0.099235
1310.000000, 0.116498
1320.000000, 0.109493
1330.000000, 0.074507
1340.000000, 0.045009
1350.000000, 0.053687
1360.000000, 0.076759
1370.000000, 0.055818
1380.000000, 0.075405
1390.000000, 0.085593
1400.000000, 0.082281
1410.000000, 0.095036
1420.000000, 0.097279
1430.000000, 0.089339
1440.000000, 0.082620
1450.000000, 0.078837
1460.000000, 0.084583
1470.000000, 0.092165
1480.000000, 0.088858
1490.000000, 0.083480
1500.000000, 0.079046
1510.000000, 0.080214
1520.000000, 0.086383
1530.000000, 0.089191
1540.000000, 0.089413
1550.000000, 0.084822
1560.000000, 0.079133
1570.000000, 0.076602
1580.000000, 0.082715
1590.000000, 0.091210
1600.000000, 0.096643
1610.000000, 0.095292
1620.000000, 0.087745
1630.000000, 0.081648
1640.000000, 0.085142
1650.000000, 0.093465
1660.000000, 0.088789
1670.000000, 0.085221
1680.000000, 0.083614
1690.000000, 0.087436
1700.000000, 0.089849
1710.000000, 0.089136
1720.000000, 0.084717
1730.000000, 0.076614
1740.000000, 0.068584
1750.000000, 0.078448
1760.000000, 0.104962
1770.000000, 0.140464
1780.000000, 0.128899
1790.000000, 0.093876
1800.000000, 0.074137
1810.000000, 0.068653
1820.000000, 0.070149
1830.000000, 0.077727
1840.000000, 0.092307
1850.000000, 0.082282
1860.000000, 0.082051
1870.000000, 0.143852
1880.000000, 0.041065
1890.000000, 0.015469
1900.000000, 0.025913
1910.000000, 0.049784
1920.000000, 0.102824
1930.000000, 0.133278
1940.000000, 0.132822
1950.000000, 0.127902
1960.000000, 0.121890
1970.000000, 0.113609
1980.000000, 0.101967
1990.000000, 0.092762
2000.000000, 0.089543
2010.000000, 0.088357
2020.000000, 0.088345
2030.000000, 0.088414
2040.000000, 0.088384
2050.000000, 0.090980
2060.000000, 0.092548
2070.000000, 0.092592
2080.000000, 0.091538
2090.000000, 0.090133
2100.000000, 0.089707
2110.000000, 0.088329
2120.000000, 0.088632
2130.000000, 0.092613
2140.000000, 0.097392
2150.000000, 0.102373
2160.000000, 0.098026
2170.000000, 0.088958
2180.000000, 0.073859
2190.000000, 0.065828
2200.000000, 0.075108
2210.000000, 0.087445
2220.000000, 0.088582
2230.000000, 0.086503
2240.000000, 0.087170
2250.000000, 0.088941
2260.000000, 0.088333
2270.000000, 0.089268
2280.000000, 0.088434
2290.000000, 0.088759
2300.000000, 0.092939
2310.000000, 0.093079
2320.000000, 0.091714
2330.000000, 0.090536
2340.000000, 0.089862
2350.000000, 0.092986
2360.000000, 0.093439
2370.000000, 0.095358
2380.000000, 0.098073
2390.000000, 0.100701
2400.000000, 0.101216
2410.000000, 0.099676
