# Wavelength  (nm), Transmission (%)
200.000000, 1.870750
201.000000, 1.471057
202.000000, 1.282327
203.000000, 1.063897
204.000000, 1.001605
205.000000, 0.847692
206.000000, 0.683777
207.000000, 0.557893
208.000000, 0.480044
209.000000, 0.395800
210.000000, 0.324513
211.000000, 0.290967
212.000000, 0.248471
213.000000, 0.232198
214.000000, 0.193301
215.000000, 0.168268
216.000000, 0.150595
217.000000, 0.120216
218.000000, 0.104733
219.000000, 0.095485
220.000000, 0.083386
221.000000, 0.075266
222.000000, 0.057801
223.000000, 0.053433
224.000000, 0.047529
225.000000, 0.051524
226.000000, 0.041142
227.000000, 0.035023
228.000000, 0.034654
229.000000, 0.026450
230.000000, 0.028890
231.000000, 0.031000
232.000000, 0.022047
233.000000, 0.018798
234.000000, 0.012657
235.000000, 0.016455
236.000000, 0.010425
237.000000, 0.010095
238.000000, 0.010994
239.000000, 0.008534
240.000000, 0.008762
241.000000, 0.009438
242.000000, 0.002944
243.000000, 0.006754
244.000000, 0.005409
245.000000, 0.005633
246.000000, 0.002608
247.000000, 0.004624
248.000000, 0.006192
249.000000, 0.008429
250.000000, 0.003502
251.000000, 0.003725
252.000000, 0.000817
253.000000, 0.001712
254.000000, 0.002158
255.000000, 0.005173
256.000000, 0.003385
257.000000, 0.002158
258.000000, 0.001266
259.000000, 0.001711
260.000000, 0.000486
261.000000, 0.004497
262.000000, 0.002380
263.000000, 0.005277
264.000000, 0.002715
265.000000, 0.001043
266.000000, 0.001377
267.000000, 0.004834
268.000000, 0.003719
269.000000, 0.004613
270.000000, 0.005171
271.000000, 0.002270
272.000000, 0.003498
273.000000, 0.007854
274.000000, 0.007853
275.000000, 0.003274
276.000000, 0.006065
277.000000, 0.000038
278.000000, 0.001377
279.000000, 0.005842
280.000000, 0.002939
281.000000, 0.003385
282.000000, 0.003273
283.000000, 0.000485
284.000000, 0.002715
285.000000, 0.007846
286.000000, 0.010187
287.000000, 0.010854
288.000000, 0.009517
289.000000, 0.012638
290.000000, 0.013079
291.000000, 0.016875
292.000000, 0.015867
293.000000, 0.016310
294.000000, 0.016085
295.000000, 0.015970
296.000000, 0.015532
297.000000, 0.019764
298.000000, 0.019098
299.000000, 0.018981
300.000000, 0.013744
301.000000, 0.010847
302.000000, 0.007060
303.000000, 0.010403
304.000000, 0.013967
305.000000, 0.012740
306.000000, 0.012517
307.000000, 0.011069
308.000000, 0.008507
309.000000, 0.009735
310.000000, 0.010403
311.000000, 0.009732
312.000000, 0.012517
313.000000, 0.010844
314.000000, 0.011735
315.000000, 0.015973
316.000000, 0.013294
317.000000, 0.010956
318.000000, 0.008958
319.000000, 0.003962
320.000000, 0.004861
321.000000, 0.010483
322.000000, 0.013400
323.000000, 0.011148
324.000000, 0.013503
325.000000, 0.011256
326.000000, 0.013949
327.000000, 0.018328
328.000000, 0.016633
329.000000, 0.016738
330.000000, 0.012363
331.000000, 0.011239
332.000000, 0.012919
333.000000, 0.015608
334.000000, 0.012687
335.000000, 0.009214
336.000000, 0.007532
337.000000, 0.005070
338.000000, 0.003167
339.000000, 0.008536
340.000000, 0.008645
341.000000, 0.008976
342.000000, 0.008862
343.000000, 0.008969
344.000000, 0.012318
345.000000, 0.019351
346.000000, 0.019009
347.000000, 0.017995
348.000000, 0.018102
349.000000, 0.015756
350.000000, 0.015974
351.000000, 0.017753
352.000000, 0.014630
353.000000, 0.010616
354.000000, 0.009945
355.000000, 0.007496
356.000000, 0.007605
357.000000, 0.010497
358.000000, 0.010603
359.000000, 0.008598
360.000000, 0.009375
361.000000, 0.007374
362.000000, 0.011259
363.000000, 0.018359
364.000000, 0.018794
365.000000, 0.018013
366.000000, 0.018006
367.000000, 0.016557
368.000000, 0.016664
369.000000, 0.020428
370.000000, 0.019752
371.000000, 0.017972
372.000000, 0.017634
373.000000, 0.017073
374.000000, 0.016185
375.000000, 0.020922
376.000000, 0.019028
377.000000, 0.016818
378.000000, 0.020367
379.000000, 0.023421
380.000000, 0.019776
381.000000, 0.018442
382.000000, 0.019872
383.000000, 0.024049
384.000000, 0.042089
385.000000, 0.055176
