# Wavelength  (nm), Transmission (%)
250.000000, 0.717865
251.000000, 0.564974
252.000000, 0.958508
253.000000, 0.175040
254.000000, 0.952997
255.000000, 0.170989
256.000000, 0.351637
257.000000, 0.764110
258.000000, 0.343940
259.000000, 0.193844
260.000000, 0.214001
261.000000, 0.195073
262.000000, 0.250794
263.000000, 0.385185
264.000000, 0.108156
265.000000, 0.986702
266.000000, 0.150794
267.000000, 0.964568
268.000000, 0.270873
269.000000, 0.870796
270.000000, 0.333366
271.000000, 0.666377
272.000000, 0.471212
273.000000, 0.807675
274.000000, 0.667652
275.000000, 1.874702
276.000000, 3.671213
277.000000, 0.441931
278.000000, 0.411288
279.000000, 1.006977
280.000000, 0.291648
281.000000, 0.473272
282.000000, 0.102915
283.000000, 0.252911
284.000000, 0.364662
285.000000, 1.401623
286.000000, 1.125445
287.000000, 0.261376
288.000000, 0.246184
289.000000, 0.356015
290.000000, 0.328764
291.000000, 0.272627
292.000000, 0.219997
293.000000, 0.410021
294.000000, 0.598599
295.000000, 0.373164
296.000000, 1.320817
297.000000, 2.733512
298.000000, 3.293283
299.000000, 3.254205
300.000000, 6.216347
301.000000, 8.808568
302.000000, 15.642813
303.000000, 18.109852
304.000000, 20.808145
305.000000, 28.398761
306.000000, 33.029022
307.000000, 36.409238
308.000000, 37.674255
309.000000, 39.417072
310.000000, 39.766281
311.000000, 35.585392
312.000000, 34.545477
313.000000, 35.044477
314.000000, 35.083073
315.000000, 35.000686
316.000000, 34.058226
317.000000, 34.280309
318.000000, 38.631713
319.000000, 40.895156
320.000000, 37.551197
321.000000, 38.818007
322.000000, 40.169185
323.000000, 40.536563
324.000000, 37.920441
325.000000, 38.253553
326.000000, 37.613609
327.000000, 37.691378
328.000000, 38.602205
329.000000, 37.107162
330.000000, 38.720349
331.000000, 39.026448
332.000000, 37.513260
333.000000, 37.148352
334.000000, 36.806334
335.000000, 37.216142
336.000000, 37.224590
337.000000, 38.633207
338.000000, 40.277095
339.000000, 39.687397
340.000000, 39.879187
341.000000, 40.831920
342.000000, 40.702255
343.000000, 40.124263
344.000000, 34.598705
345.000000, 29.630266
346.000000, 24.546762
347.000000, 19.940621
348.000000, 15.873745
349.000000, 14.737149
350.000000, 12.941170
351.000000, 14.560793
352.000000, 17.205855
353.000000, 20.469528
354.000000, 22.667150
355.000000, 24.309487
356.000000, 26.746754
357.000000, 29.037196
358.000000, 31.590776
359.000000, 31.709094
360.000000, 28.396102
361.000000, 23.656812
362.000000, 18.130486
363.000000, 11.432513
364.000000, 7.781550
365.000000, 5.635204
366.000000, 3.745764
367.000000, 2.608432
368.000000, 1.857124
369.000000, 1.149087
370.000000, 0.805464
371.000000, 0.794081
372.000000, 1.025603
373.000000, 0.778219
374.000000, 0.407876
375.000000, 0.301970
376.000000, 0.312013
377.000000, 0.332677
378.000000, 0.462671
379.000000, 0.200281
380.000000, 0.157906
381.000000, 0.226019
382.000000, 0.355845
383.000000, 0.085702
384.000000, 0.152421
385.000000, 0.114591
386.000000, 0.186284
387.000000, 0.113027
388.000000, 0.010594
389.000000, 0.045893
390.000000, 0.393051
391.000000, 0.232361
392.000000, 0.246261
393.000000, 0.191945
394.000000, 0.102417
395.000000, 0.150962
396.000000, 0.164874
397.000000, 0.199222
398.000000, 0.136016
399.000000, 0.086387
400.000000, 0.097723
401.000000, 0.073887
402.000000, 0.075178
403.000000, 0.130100
404.000000, 0.198496
405.000000, 0.098176
406.000000, 0.092459
407.000000, 0.227050
408.000000, 0.356560
409.000000, 0.081498
410.000000, 0.069861
411.000000, 0.147531
412.000000, 0.107618
413.000000, 0.159291
414.000000, 0.210375
415.000000, 0.196917
416.000000, 0.263751
417.000000, 0.173503
418.000000, 0.128953
419.000000, 0.296565
420.000000, 0.275766
421.000000, 0.308341
422.000000, 0.556806
423.000000, 0.366924
424.000000, 0.296376
425.000000, 0.157466
