# Wavelength  (nm), Transmission (%)
200.000000, 0.004346
201.000000, 0.004270
202.000000, 0.004178
203.000000, 0.004104
204.000000, 0.004013
205.000000, 0.003931
206.000000, 0.003910
207.000000, 0.003784
208.000000, 0.003701
209.000000, 0.003612
210.000000, 0.003564
211.000000, 0.003471
212.000000, 0.003426
213.000000, 0.003371
214.000000, 0.003347
215.000000, 0.003309
216.000000, 0.003307
217.000000, 0.003272
218.000000, 0.003297
219.000000, 0.003281
220.000000, 0.003278
221.000000, 0.003309
222.000000, 0.003298
223.000000, 0.003310
224.000000, 0.003346
225.000000, 0.003331
226.000000, 0.003378
227.000000, 0.003351
228.000000, 0.003358
229.000000, 0.003382
230.000000, 0.003354
231.000000, 0.003349
232.000000, 0.003349
233.000000, 0.003318
234.000000, 0.003266
235.000000, 0.003243
236.000000, 0.003202
237.000000, 0.003177
238.000000, 0.003114
239.000000, 0.003090
240.000000, 0.003066
241.000000, 0.003026
242.000000, 0.002987
243.000000, 0.002927
244.000000, 0.002899
245.000000, 0.002869
246.000000, 0.002862
247.000000, 0.002785
248.000000, 0.002779
249.000000, 0.002719
250.000000, 0.002711
251.000000, 0.002679
252.000000, 0.002641
253.000000, 0.002624
254.000000, 0.002604
255.000000, 0.002585
256.000000, 0.002585
257.000000, 0.002555
258.000000, 0.002535
259.000000, 0.002519
260.000000, 0.002487
261.000000, 0.002466
262.000000, 0.002431
263.000000, 0.002415
264.000000, 0.002367
265.000000, 0.002366
266.000000, 0.002366
267.000000, 0.002321
268.000000, 0.002300
269.000000, 0.002262
270.000000, 0.002263
271.000000, 0.002261
272.000000, 0.002286
273.000000, 0.002243
274.000000, 0.002199
275.000000, 0.002204
276.000000, 0.002216
277.000000, 0.002208
278.000000, 0.002191
279.000000, 0.002194
280.000000, 0.002187
281.000000, 0.002154
282.000000, 0.002140
283.000000, 0.002111
284.000000, 0.002099
285.000000, 0.002094
286.000000, 0.002064
287.000000, 0.002050
288.000000, 0.002041
289.000000, 0.002044
290.000000, 0.002027
291.000000, 0.001948
292.000000, 0.001929
293.000000, 0.001894
294.000000, 0.001910
295.000000, 0.001803
296.000000, 0.001732
297.000000, 0.001712
298.000000, 0.001606
299.000000, 0.001575
300.000000, 0.001501
301.000000, 0.001471
302.000000, 0.001374
303.000000, 0.001314
304.000000, 0.001283
305.000000, 0.001154
306.000000, 0.001081
307.000000, 0.001004
308.000000, 0.000992
309.000000, 0.000876
310.000000, 0.000825
311.000000, 0.000781
312.000000, 0.000703
313.000000, 0.000658
314.000000, 0.000610
315.000000, 0.000546
316.000000, 0.000500
317.000000, 0.000466
318.000000, 0.000412
319.000000, 0.000389
320.000000, 0.000363
321.000000, 0.000313
322.000000, 0.000304
323.000000, 0.000252
324.000000, 0.000271
325.000000, 0.000215
326.000000, 0.000197
327.000000, 0.000198
328.000000, 0.000203
329.000000, 0.000160
330.000000, 0.000154
331.000000, 0.000141
332.000000, 0.000148
333.000000, 0.000135
334.000000, 0.000132
335.000000, 0.000121
336.000000, 0.000095
337.000000, 0.000099
338.000000, 0.000111
339.000000, 0.000083
340.000000, 0.000101
341.000000, 0.000074
342.000000, 0.000078
343.000000, 0.000077
344.000000, 0.000079
345.000000, 0.000067
346.000000, 0.000082
347.000000, 0.000059
348.000000, 0.000071
349.000000, -0.000072
350.000000, 0.000087
351.000000, 0.000102
352.000000, 0.000094
353.000000, 0.000077
354.000000, 0.000089
355.000000, 0.000066
356.000000, 0.000092
357.000000, 0.000086
358.000000, 0.000068
359.000000, 0.000088
360.000000, 0.000062
361.000000, 0.000085
362.000000, 0.000083
363.000000, 0.000057
364.000000, 0.000073
365.000000, 0.000067
366.000000, 0.000069
367.000000, 0.000052
368.000000, 0.000071
369.000000, 0.000072
370.000000, 0.000063
371.000000, 0.000058
372.000000, 0.000081
373.000000, 0.000064
374.000000, 0.000069
375.000000, 0.000071
376.000000, 0.000063
377.000000, 0.000058
378.000000, 0.000062
379.000000, 0.000071
380.000000, 0.000076
381.000000, 0.000089
382.000000, 0.000155
383.000000, 0.000481
384.000000, 0.002157
385.000000, 0.007582
386.000000, 0.025926
387.000000, 0.069690
388.000000, 0.143909
389.000000, 0.268287
390.000000, 0.395564
391.000000, 0.444644
392.000000, 0.593524
393.000000, 1.026775
394.000000, 1.369762
395.000000, 1.375911
396.000000, 1.954553
397.000000, 3.291576
398.000000, 3.816006
399.000000, 3.248973
400.000000, 4.157703
401.000000, 7.579470
402.000000, 9.687252
403.000000, 8.341805
404.000000, 8.932191
405.000000, 14.040357
406.000000, 16.723293
407.000000, 13.028375
408.000000, 10.110703
409.000000, 15.303842
410.000000, 24.105873
411.000000, 25.319027
412.000000, 19.164259
413.000000, 17.754118
414.000000, 26.909250
415.000000, 35.209934
416.000000, 31.165615
417.000000, 22.655928
418.000000, 23.782858
419.000000, 35.102676
420.000000, 41.579502
421.000000, 34.180389
422.000000, 23.981787
423.000000, 24.411850
424.000000, 36.290470
425.000000, 46.031498
426.000000, 40.400841
427.000000, 28.179428
428.000000, 24.461172
429.000000, 33.770306
430.000000, 48.066574
431.000000, 51.300449
432.000000, 40.519012
433.000000, 31.158039
434.000000, 34.237839
435.000000, 47.520512
436.000000, 56.616653
437.000000, 50.127823
438.000000, 37.008293
439.000000, 31.934515
440.000000, 39.202881
441.000000, 53.812622
442.000000, 62.344910
443.000000, 56.000019
444.000000, 44.780552
445.000000, 42.056320
446.000000, 50.838238
447.000000, 63.481457
448.000000, 66.983536
449.000000, 58.508373
450.000000, 49.218975
451.000000, 48.983356
452.000000, 57.727272
453.000000, 66.815506
454.000000, 66.238182
455.000000, 56.809444
456.000000, 48.714302
457.000000, 49.353966
458.000000, 58.670677
459.000000, 68.913239
460.000000, 69.452278
461.000000, 59.602135
462.000000, 49.714619
463.000000, 47.498371
464.000000, 54.197418
465.000000, 65.287949
466.000000, 71.128197
467.000000, 65.616066
468.000000, 54.527725
469.000000, 47.745167
470.000000, 49.064617
471.000000, 57.512260
472.000000, 67.900177
473.000000, 72.451721
474.000000, 68.373398
475.000000, 60.890343
476.000000, 55.934937
477.000000, 54.128147
478.000000, 52.489906
479.000000, 48.825409
480.000000, 44.114662
481.000000, 41.425140
482.000000, 42.690937
483.000000, 45.813557
484.000000, 44.490616
485.000000, 35.416431
486.000000, 23.229704
487.000000, 14.278655
488.000000, 9.738756
489.000000, 7.934424
490.000000, 7.696865
491.000000, 8.334642
492.000000, 8.831396
493.000000, 8.039227
494.000000, 5.958100
495.000000, 3.789799
496.000000, 2.336226
497.000000, 1.535659
498.000000, 1.114730
499.000000, 0.887214
500.000000, 0.760539
501.000000, 0.694734
502.000000, 0.668682
503.000000, 0.672250
504.000000, 0.702692
505.000000, 0.763343
506.000000, 0.862914
507.000000, 1.026070
508.000000, 1.303160
509.000000, 1.838346
510.000000, 3.145957
511.000000, 8.228774
512.000000, 22.167728
513.000000, 32.901585
514.000000, 23.744553
515.000000, 6.498776
516.000000, 2.323838
517.000000, 1.040362
518.000000, 0.597467
519.000000, 0.399090
520.000000, 0.296077
521.000000, 0.239190
522.000000, 0.207997
523.000000, 0.193661
524.000000, 0.193040
525.000000, 0.205253
526.000000, 0.234462
527.000000, 0.288044
528.000000, 0.384330
529.000000, 0.569269
530.000000, 0.962760
531.000000, 1.981966
532.000000, 5.361379
533.000000, 14.685891
534.000000, 25.471766
535.000000, 26.016483
536.000000, 17.479307
537.000000, 10.777186
538.000000, 8.738836
539.000000, 9.079085
540.000000, 11.412833
541.000000, 16.868370
542.000000, 28.048697
543.000000, 46.518551
544.000000, 65.960655
545.000000, 73.563309
546.000000, 66.928932
547.000000, 56.218021
548.000000, 49.375084
549.000000, 46.986080
550.000000, 47.271317
551.000000, 48.502201
552.000000, 49.591892
553.000000, 50.192673
554.000000, 50.872593
555.000000, 52.618568
556.000000, 56.333439
557.000000, 62.311333
558.000000, 69.660400
559.000000, 75.826225
560.000000, 78.073181
561.000000, 75.345818
562.000000, 69.578690
563.000000, 63.798172
564.000000, 60.353832
565.000000, 60.208076
566.000000, 63.692825
567.000000, 70.263062
568.000000, 77.963341
569.000000, 82.916420
570.000000, 81.643829
571.000000, 74.452301
572.000000, 64.656219
573.000000, 55.762505
574.000000, 49.797390
575.000000, 47.182785
576.000000, 47.807457
577.000000, 51.585442
