# Wavelength  (nm), Reflectance (%)
599.000000, 1.648075
600.000000, 1.590325
601.000000, 1.531184
602.000000, 1.484471
603.000000, 1.442030
604.000000, 1.429510
605.000000, 1.385405
606.000000, 1.376372
607.000000, 1.383952
608.000000, 1.404860
609.000000, 1.399747
610.000000, 1.392604
611.000000, 1.449911
612.000000, 1.469651
613.000000, 1.573062
614.000000, 1.598972
615.000000, 1.681680
616.000000, 1.696556
617.000000, 1.741110
618.000000, 1.781065
619.000000, 1.794911
620.000000, 1.763823
621.000000, 1.725527
622.000000, 1.628978
623.000000, 1.566282
624.000000, 1.467812
625.000000, 1.342053
626.000000, 1.245130
627.000000, 1.189662
628.000000, 1.082957
629.000000, 1.053751
630.000000, 1.044751
631.000000, 1.044618
632.000000, 1.035084
633.000000, 1.083914
634.000000, 1.119558
635.000000, 1.122406
636.000000, 1.132312
637.000000, 1.166476
638.000000, 1.152827
639.000000, 1.120106
640.000000, 1.139903
641.000000, 1.122861
642.000000, 1.140134
643.000000, 1.142317
644.000000, 1.155117
645.000000, 1.183869
646.000000, 1.220915
647.000000, 1.305470
648.000000, 1.369100
649.000000, 1.429872
650.000000, 1.493960
651.000000, 1.586186
652.000000, 1.642738
653.000000, 1.649774
654.000000, 1.658867
655.000000, 1.644058
656.000000, 1.644929
657.000000, 1.587470
658.000000, 1.552201
659.000000, 1.529608
660.000000, 1.486059
661.000000, 1.433827
662.000000, 1.379124
663.000000, 1.380462
664.000000, 1.394789
665.000000, 1.410563
666.000000, 1.444784
667.000000, 1.477600
668.000000, 1.531940
669.000000, 1.571231
670.000000, 1.634867
671.000000, 1.690282
672.000000, 1.699345
673.000000, 1.711983
674.000000, 1.716499
675.000000, 1.718925
676.000000, 1.694493
677.000000, 1.679368
678.000000, 1.627433
679.000000, 1.620834
680.000000, 1.568575
681.000000, 1.575642
682.000000, 1.592893
683.000000, 1.604663
684.000000, 1.645367
685.000000, 1.704323
686.000000, 1.764566
687.000000, 1.843856
688.000000, 1.897058
689.000000, 1.958784
690.000000, 2.052296
691.000000, 2.115688
692.000000, 2.172350
693.000000, 2.186945
694.000000, 2.245143
695.000000, 2.256385
696.000000, 2.231812
697.000000, 2.194147
698.000000, 2.169586
699.000000, 2.133294
700.000000, 2.096436
701.000000, 2.022075
702.000000, 1.971972
703.000000, 1.972935
704.000000, 1.882532
705.000000, 1.878216
706.000000, 1.841938
707.000000, 1.839767
708.000000, 1.849210
709.000000, 1.807031
710.000000, 1.837696
711.000000, 1.848626
712.000000, 1.843902
713.000000, 1.813983
714.000000, 1.805706
715.000000, 1.805900
716.000000, 1.803480
717.000000, 1.790046
718.000000, 1.766271
719.000000, 1.763473
720.000000, 1.756914
721.000000, 1.671926
722.000000, 1.674856
723.000000, 1.705150
724.000000, 1.674019
725.000000, 1.692269
726.000000, 1.711704
727.000000, 1.719356
728.000000, 1.698773
729.000000, 1.716594
730.000000, 1.785075
731.000000, 1.790820
732.000000, 1.827240
733.000000, 1.855173
734.000000, 1.874241
735.000000, 1.875301
736.000000, 1.872515
737.000000, 1.883391
738.000000, 1.842727
739.000000, 1.870211
740.000000, 1.845732
741.000000, 1.817159
742.000000, 1.771477
743.000000, 1.743712
744.000000, 1.737565
745.000000, 1.697465
746.000000, 1.638118
747.000000, 1.590560
748.000000, 1.582205
749.000000, 1.534456
750.000000, 1.502863
751.000000, 1.472970
752.000000, 1.485179
753.000000, 1.490016
754.000000, 1.481772
755.000000, 1.482701
756.000000, 1.460674
757.000000, 1.461720
758.000000, 1.461448
759.000000, 1.480645
760.000000, 1.475018
761.000000, 1.503049
762.000000, 1.497851
763.000000, 1.498037
764.000000, 1.483420
765.000000, 1.522905
766.000000, 1.489460
767.000000, 1.517446
768.000000, 1.505075
769.000000, 1.518438
770.000000, 1.555153
771.000000, 1.550089
772.000000, 1.558216
773.000000, 1.542173
774.000000, 1.537964
775.000000, 1.581395
776.000000, 1.606809
777.000000, 1.619594
778.000000, 1.614160
779.000000, 1.639118
780.000000, 1.656942
781.000000, 1.670541
782.000000, 1.668245
783.000000, 1.664977
784.000000, 1.668442
785.000000, 1.667332
786.000000, 1.663076
787.000000, 1.644117
788.000000, 1.670330
789.000000, 1.606625
790.000000, 1.568188
791.000000, 1.583980
792.000000, 1.596459
793.000000, 1.548735
794.000000, 1.558194
795.000000, 1.554356
796.000000, 1.579052
797.000000, 1.573181
798.000000, 1.623815
799.000000, 1.631577
800.000000, 1.681118
801.000000, 1.684326
802.000000, 1.753536
803.000000, 1.786475
804.000000, 1.858589
805.000000, 1.923942
806.000000, 1.948788
807.000000, 2.028441
808.000000, 2.123530
809.000000, 2.173288
810.000000, 2.274574
811.000000, 2.324110
812.000000, 2.368338
813.000000, 2.441869
814.000000, 2.490035
815.000000, 2.551873
816.000000, 2.624727
817.000000, 2.667836
818.000000, 2.714515
819.000000, 2.773643
820.000000, 2.835603
821.000000, 2.898341
822.000000, 2.941637
823.000000, 3.045058
824.000000, 3.108971
825.000000, 3.172432
826.000000, 3.267831
827.000000, 3.348946
828.000000, 3.443849
829.000000, 3.527756
830.000000, 3.631573
831.000000, 3.748627
832.000000, 3.830846
833.000000, 3.948502
834.000000, 4.034127
835.000000, 4.113441
836.000000, 4.221034
837.000000, 4.289122
838.000000, 4.372475
839.000000, 4.471740
840.000000, 4.555426
841.000000, 4.620555
842.000000, 4.694935
843.000000, 4.773177
844.000000, 4.809200
845.000000, 4.886901
846.000000, 4.960334
847.000000, 5.037738
848.000000, 5.130441
849.000000, 5.197765
850.000000, 5.317553
851.000000, 5.449922
852.000000, 5.590139
853.000000, 5.729689
854.000000, 5.909390
855.000000, 6.112320
856.000000, 6.327924
857.000000, 6.578126
858.000000, 6.837999
859.000000, 7.125400
860.000000, 7.422936
861.000000, 7.763369
862.000000, 8.075453
863.000000, 8.420021
864.000000, 8.781961
865.000000, 9.101995
866.000000, 9.450042
867.000000, 9.796388
868.000000, 10.109950
869.000000, 10.407368
870.000000, 10.679974
871.000000, 10.934499
872.000000, 11.165285
873.000000, 11.373179
874.000000, 11.537260
875.000000, 11.672551
876.000000, 11.802795
877.000000, 11.869007
878.000000, 11.920405
879.000000, 11.955807
880.000000, 11.950210
881.000000, 11.933930
882.000000, 11.891242
883.000000, 11.837018
884.000000, 11.768264
885.000000, 11.685247
886.000000, 11.595638
887.000000, 11.509964
888.000000, 11.421725
889.000000, 11.341906
890.000000, 11.266307
891.000000, 11.211391
892.000000, 11.168427
893.000000, 11.146637
894.000000, 11.145877
895.000000, 11.176356
896.000000, 11.232821
897.000000, 11.311431
898.000000, 11.424859
899.000000, 11.566902
900.000000, 11.731669
901.000000, 11.924877
902.000000, 12.144599
903.000000, 12.375915
904.000000, 12.639972
905.000000, 12.920262
906.000000, 13.191661
907.000000, 13.479637
908.000000, 13.772744
909.000000, 14.056328
910.000000, 14.346481
911.000000, 14.633593
912.000000, 14.903077
913.000000, 15.153080
914.000000, 15.406194
915.000000, 15.634755
916.000000, 15.852538
917.000000, 16.046012
918.000000, 16.234475
919.000000, 16.393926
920.000000, 16.546728
921.000000, 16.689780
922.000000, 16.814495
923.000000, 16.930437
924.000000, 17.042836
925.000000, 17.140266
926.000000, 17.242145
927.000000, 17.337015
928.000000, 17.427334
929.000000, 17.532178
930.000000, 17.639735
931.000000, 17.742081
932.000000, 17.858069
933.000000, 17.991520
934.000000, 18.124425
935.000000, 18.272205
936.000000, 18.431041
937.000000, 18.600314
938.000000, 18.774763
939.000000, 18.962496
940.000000, 19.163617
941.000000, 19.358396
942.000000, 19.573998
943.000000, 19.796219
944.000000, 20.001871
945.000000, 20.223123
946.000000, 20.431306
947.000000, 20.633264
948.000000, 20.834170
949.000000, 21.025942
950.000000, 21.197365
951.000000, 21.353676
952.000000, 21.501645
953.000000, 21.628383
954.000000, 21.736208
955.000000, 21.830306
956.000000, 21.899474
957.000000, 21.956064
958.000000, 21.990247
959.000000, 22.008815
960.000000, 22.010026
961.000000, 21.998287
962.000000, 21.968595
963.000000, 21.937114
964.000000, 21.889005
965.000000, 21.838396
966.000000, 21.781255
967.000000, 21.723514
968.000000, 21.665610
969.000000, 21.614341
970.000000, 21.572088
971.000000, 21.533631
972.000000, 21.513537
973.000000, 21.509689
974.000000, 21.516953
975.000000, 21.550686
976.000000, 21.605628
977.000000, 21.685982
978.000000, 21.790925
979.000000, 21.919310
980.000000, 22.083494
981.000000, 22.277315
982.000000, 22.484819
983.000000, 22.725600
984.000000, 22.997129
985.000000, 23.278056
986.000000, 23.591678
987.000000, 23.926850
988.000000, 24.257448
989.000000, 24.608755
990.000000, 24.970266
991.000000, 25.323009
992.000000, 25.685951
993.000000, 26.049309
994.000000, 26.396510
995.000000, 26.725670
996.000000, 27.047088
997.000000, 27.343215
998.000000, 27.622347
999.000000, 27.889417
1000.000000, 28.126261
1001.000000, 28.322644
1002.000000, 28.505653
1003.000000, 28.656645
1004.000000, 28.775700
1005.000000, 28.871796
1006.000000, 28.938569
1007.000000, 28.973835
1008.000000, 28.989708
1009.000000, 28.975380
1010.000000, 28.937841
1011.000000, 28.873845
1012.000000, 28.793761
1013.000000, 28.699764
1014.000000, 28.583307
1015.000000, 28.456950
1016.000000, 28.309258
1017.000000, 28.167882
1018.000000, 28.006691
1019.000000, 27.845907
1020.000000, 27.688819
1021.000000, 27.532276
1022.000000, 27.377939
1023.000000, 27.234554
1024.000000, 27.095822
1025.000000, 26.969879
1026.000000, 26.867761
1027.000000, 26.781066
1028.000000, 26.708416
1029.000000, 26.665903
1030.000000, 26.634063
1031.000000, 26.637769
1032.000000, 26.666524
1033.000000, 26.718748
1034.000000, 26.803368
1035.000000, 26.910668
1036.000000, 27.039159
1037.000000, 27.204138
1038.000000, 27.389374
1039.000000, 27.588085
1040.000000, 27.823139
1041.000000, 28.068648
1042.000000, 28.324143
1043.000000, 28.600809
1044.000000, 28.889791
1045.000000, 29.173886
1046.000000, 29.465641
1047.000000, 29.763445
1048.000000, 30.050126
1049.000000, 30.330370
1050.000000, 30.250971
1051.000000, 30.492167
1052.000000, 30.715991
1053.000000, 30.935065
1054.000000, 31.132880
1055.000000, 31.313568
1056.000000, 31.475618
1057.000000, 31.612536
1058.000000, 31.736416
1059.000000, 31.818921
1060.000000, 31.892668
1061.000000, 31.938223
1062.000000, 31.961964
1063.000000, 31.967428
1064.000000, 31.943564
1065.000000, 31.910950
1066.000000, 31.848839
1067.000000, 31.776028
1068.000000, 31.678420
1069.000000, 31.559360
1070.000000, 31.438458
1071.000000, 31.300899
1072.000000, 31.141364
1073.000000, 30.977343
1074.000000, 30.806925
1075.000000, 30.631711
1076.000000, 30.444776
1077.000000, 30.283815
1078.000000, 30.096836
1079.000000, 29.939952
1080.000000, 29.769872
1081.000000, 29.620471
1082.000000, 29.457542
1083.000000, 29.327444
1084.000000, 29.202706
1085.000000, 29.094239
1086.000000, 28.994722
1087.000000, 28.930181
1088.000000, 28.867398
1089.000000, 28.844161
1090.000000, 28.826739
1091.000000, 28.858698
1092.000000, 28.887223
1093.000000, 28.944720
1094.000000, 29.026301
1095.000000, 29.134364
1096.000000, 29.258106
1097.000000, 29.413452
1098.000000, 29.578560
1099.000000, 29.759465
1100.000000, 29.949387
1101.000000, 30.218090
1102.000000, 30.398323
1103.000000, 30.666106
1104.000000, 30.917956
1105.000000, 31.170486
1106.000000, 31.437480
1107.000000, 31.709940
1108.000000, 31.965355
1109.000000, 32.234209
1110.000000, 32.496148
1111.000000, 32.735804
1112.000000, 32.986559
1113.000000, 33.207544
1114.000000, 33.444475
1115.000000, 33.645047
1116.000000, 33.836230
1117.000000, 33.997051
1118.000000, 34.168107
1119.000000, 34.334345
1120.000000, 34.447378
1121.000000, 34.533319
1122.000000, 34.651422
1123.000000, 34.719509
1124.000000, 34.770728
1125.000000, 34.798057
1126.000000, 34.808914
1127.000000, 34.817663
1128.000000, 34.809358
1129.000000, 34.749100
1130.000000, 34.722431
1131.000000, 34.647332
1132.000000, 34.553786
1133.000000, 34.471580
1134.000000, 34.379866
1135.000000, 34.240584
1136.000000, 34.123756
1137.000000, 33.994739
1138.000000, 33.840834
1139.000000, 33.692614
1140.000000, 33.532892
1141.000000, 33.405893
1142.000000, 33.230070
1143.000000, 33.053550
1144.000000, 32.909113
1145.000000, 32.753840
1146.000000, 32.574617
1147.000000, 32.425363
1148.000000, 32.287538
1149.000000, 32.119926
1150.000000, 31.999684
1151.000000, 31.885231
1152.000000, 31.711933
1153.000000, 31.633634
1154.000000, 31.550054
1155.000000, 31.411867
1156.000000, 31.356323
1157.000000, 31.301111
1158.000000, 31.207920
1159.000000, 31.194934
1160.000000, 31.162952
1161.000000, 31.145467
1162.000000, 31.123936
1163.000000, 31.142902
1164.000000, 31.170238
1165.000000, 31.166367
1166.000000, 31.226170
1167.000000, 31.274419
1168.000000, 31.331312
1169.000000, 31.369888
1170.000000, 31.464008
1171.000000, 31.539873
1172.000000, 31.645319
1173.000000, 31.709961
1174.000000, 31.797857
1175.000000, 31.860833
1176.000000, 31.984637
1177.000000, 32.092612
1178.000000, 32.164696
1179.000000, 32.252910
1180.000000, 32.322213
1181.000000, 32.421185
1182.000000, 32.508182
1183.000000, 32.597547
1184.000000, 32.645899
1185.000000, 32.700056
1186.000000, 32.737083
1187.000000, 32.800440
1188.000000, 32.836472
1189.000000, 32.865801
1190.000000, 32.912360
1191.000000, 32.884944
1192.000000, 32.903063
1193.000000, 32.900332
1194.000000, 32.890459
1195.000000, 32.863958
1196.000000, 32.820078
1197.000000, 32.795023
1198.000000, 32.747569
1199.000000, 32.688905
1200.000000, 32.657430
1201.000000, 32.591116
1202.000000, 32.520701
1203.000000, 32.434180
1204.000000, 32.342221
1205.000000, 32.292130
1206.000000, 32.183055
1207.000000, 32.094998
1208.000000, 31.982940
1209.000000, 31.862967
1210.000000, 31.782149
1211.000000, 31.714090
1212.000000, 31.600375
1213.000000, 31.499153
1214.000000, 31.390359
1215.000000, 31.282826
1216.000000, 31.220760
1217.000000, 31.137523
1218.000000, 31.052661
1219.000000, 30.979864
1220.000000, 30.901019
1221.000000, 30.845293
1222.000000, 30.787416
1223.000000, 30.707115
1224.000000, 30.681487
1225.000000, 30.646424
1226.000000, 30.614340
1227.000000, 30.603595
1228.000000, 30.578989
1229.000000, 30.564091
1230.000000, 30.575509
1231.000000, 30.583206
1232.000000, 30.598970
1233.000000, 30.622612
1234.000000, 30.644935
1235.000000, 30.684847
1236.000000, 30.709270
1237.000000, 30.793109
1238.000000, 30.820335
1239.000000, 30.884760
1240.000000, 30.946987
1241.000000, 31.017368
1242.000000, 31.111894
1243.000000, 31.151456
1244.000000, 31.266179
1245.000000, 31.331396
1246.000000, 31.403704
1247.000000, 31.505998
1248.000000, 31.591732
1249.000000, 31.672633
1250.000000, 31.761053
1251.000000, 31.839431
1252.000000, 31.928262
1253.000000, 32.017547
1254.000000, 32.061987
1255.000000, 32.101401
1256.000000, 32.206312
1257.000000, 32.271016
1258.000000, 32.330358
1259.000000, 32.377461
1260.000000, 32.408100
1261.000000, 32.428106
1262.000000, 32.463489
1263.000000, 32.491295
1264.000000, 32.501415
1265.000000, 32.512420
1266.000000, 32.520314
1267.000000, 32.525306
1268.000000, 32.492826
1269.000000, 32.467107
1270.000000, 32.433893
1271.000000, 32.381398
1272.000000, 32.353451
1273.000000, 32.308394
1274.000000, 32.257592
1275.000000, 32.202083
1276.000000, 32.140989
1277.000000, 32.070202
1278.000000, 31.995000
1279.000000, 31.930290
1280.000000, 31.838620
1281.000000, 31.739525
1282.000000, 31.659246
1283.000000, 31.565500
1284.000000, 31.484506
1285.000000, 31.389054
1286.000000, 31.296901
1287.000000, 31.208351
1288.000000, 31.111338
1289.000000, 31.007432
1290.000000, 30.916758
1291.000000, 30.826935
1292.000000, 30.740088
1293.000000, 30.648563
1294.000000, 30.577315
1295.000000, 30.489035
1296.000000, 30.407110
1297.000000, 30.333602
1298.000000, 30.261274
1299.000000, 30.203701
1300.000000, 30.141535
1301.000000, 30.084950
1302.000000, 30.039558
1303.000000, 29.990029
1304.000000, 29.948531
1305.000000, 29.915153
1306.000000, 29.886045
1307.000000, 29.862106
1308.000000, 29.831691
1309.000000, 29.832614
1310.000000, 29.828326
1311.000000, 29.821563
1312.000000, 29.829801
1313.000000, 29.850428
1314.000000, 29.864739
1315.000000, 29.870990
1316.000000, 29.894593
1317.000000, 29.920029
1318.000000, 29.951540
1319.000000, 29.988869
1320.000000, 30.023156
1321.000000, 30.056954
1322.000000, 30.106805
1323.000000, 30.144095
1324.000000, 30.187139
1325.000000, 30.230069
1326.000000, 30.279084
1327.000000, 30.320815
1328.000000, 30.368273
1329.000000, 30.401402
1330.000000, 30.443170
1331.000000, 30.489498
1332.000000, 30.521566
1333.000000, 30.550788
1334.000000, 30.585974
1335.000000, 30.607609
1336.000000, 30.630072
1337.000000, 30.649196
1338.000000, 30.658006
1339.000000, 30.657714
1340.000000, 30.668404
1341.000000, 30.667054
1342.000000, 30.667750
1343.000000, 30.648673
1344.000000, 30.619954
1345.000000, 30.597940
1346.000000, 30.559879
1347.000000, 30.523176
1348.000000, 30.486567
1349.000000, 30.428129
1350.000000, 30.384752
1351.000000, 30.322432
1352.000000, 30.245123
1353.000000, 30.168895
1354.000000, 30.092498
1355.000000, 30.002015
1356.000000, 29.894134
1357.000000, 29.801145
1358.000000, 29.694739
1359.000000, 29.580376
1360.000000, 29.459197
1361.000000, 29.325718
1362.000000, 29.189401
1363.000000, 29.028485
1364.000000, 28.900273
1365.000000, 28.747371
1366.000000, 28.566361
1367.000000, 28.387394
1368.000000, 28.210675
1369.000000, 28.006369
1370.000000, 27.779736
1371.000000, 27.548774
1372.000000, 27.294062
1373.000000, 27.036504
1374.000000, 26.764540
1375.000000, 26.502680
1376.000000, 26.204804
1377.000000, 25.946556
1378.000000, 25.684323
1379.000000, 25.405790
1380.000000, 25.172731
1381.000000, 24.915032
1382.000000, 24.703619
1383.000000, 24.517506
1384.000000, 24.351398
1385.000000, 24.225826
1386.000000, 24.125548
1387.000000, 24.062642
1388.000000, 23.998034
1389.000000, 23.965002
1390.000000, 23.931713
1391.000000, 23.914554
1392.000000, 23.920730
1393.000000, 23.916387
1394.000000, 23.930164
1395.000000, 23.947200
1396.000000, 23.952332
1397.000000, 23.997135
1398.000000, 24.024611
1399.000000, 24.078071
1400.000000, 24.118185
1401.000000, 24.173786
1402.000000, 24.212963
1403.000000, 24.286038
1404.000000, 24.363451
1405.000000, 24.408926
1406.000000, 24.482298
1407.000000, 24.566898
1408.000000, 24.630163
1409.000000, 24.727556
1410.000000, 24.807696
1411.000000, 24.928793
1412.000000, 24.993755
1413.000000, 25.104593
1414.000000, 25.209548
1415.000000, 25.308423
1416.000000, 25.427612
1417.000000, 25.526741
1418.000000, 25.638446
1419.000000, 25.766205
1420.000000, 25.881528
1421.000000, 26.011501
1422.000000, 26.097916
1423.000000, 26.142857
1424.000000, 26.337552
1425.000000, 26.450906
1426.000000, 26.559790
1427.000000, 26.673812
1428.000000, 26.789117
1429.000000, 26.894332
1430.000000, 27.006264
1431.000000, 27.101733
1432.000000, 27.206828
1433.000000, 27.305879
1434.000000, 27.400278
1435.000000, 27.486886
1436.000000, 27.572833
1437.000000, 27.652826
1438.000000, 27.733713
1439.000000, 27.802325
1440.000000, 27.873950
1441.000000, 27.929979
1442.000000, 27.993590
1443.000000, 28.036165
1444.000000, 28.086385
1445.000000, 28.122583
1446.000000, 28.152994
1447.000000, 28.185883
1448.000000, 28.204210
1449.000000, 28.217125
1450.000000, 28.224663
1451.000000, 28.230822
1452.000000, 28.235724
1453.000000, 28.223286
1454.000000, 28.212180
1455.000000, 28.191404
1456.000000, 28.167386
1457.000000, 28.128166
1458.000000, 28.119563
1459.000000, 28.061560
1460.000000, 28.015545
1461.000000, 27.961751
1462.000000, 27.904939
1463.000000, 27.845513
1464.000000, 27.766266
1465.000000, 27.721047
1466.000000, 27.639528
1467.000000, 27.557935
1468.000000, 27.474413
1469.000000, 27.398870
1470.000000, 27.298393
1471.000000, 27.213974
1472.000000, 27.116219
1473.000000, 27.013224
1474.000000, 26.911204
